"Rest"	"GO:0000122;GO:0000785;GO:0000981;GO:0001046;GO:0001047;GO:0001078;GO:0001228;GO:0002244;GO:0003676;GO:0003677;GO:0003682;GO:0003700;GO:0005515;GO:0005634;GO:0005829;GO:0006351;GO:0006355;GO:0006357;GO:0008134;GO:0008285;GO:0010629;GO:0015271;GO:0017053;GO:0032348;GO:0032403;GO:0035690;GO:0043065;GO:0043234;GO:0043280;GO:0043922;GO:0044212;GO:0045665;GO:0045892;GO:0045893;GO:0045955;GO:0046676;GO:0046872;GO:0050768;GO:0060379;GO:0070933;GO:0071257;GO:0071385;GO:2000065;GO:2000706;GO:2000740;GO:2000798"
"Ret"	"GO:0000165;GO:0000166;GO:0001657;GO:0001755;GO:0001838;GO:0004672;GO:0004713;GO:0004714;GO:0005509;GO:0005515;GO:0005524;GO:0005737;GO:0005768;GO:0005769;GO:0005886;GO:0005887;GO:0006468;GO:0006919;GO:0007155;GO:0007156;GO:0007158;GO:0007169;GO:0007399;GO:0009653;GO:0010008;GO:0010628;GO:0010976;GO:0014042;GO:0016020;GO:0016021;GO:0016301;GO:0016310;GO:0016740;GO:0030155;GO:0030182;GO:0030335;GO:0030424;GO:0030425;GO:0033619;GO:0033630;GO:0035799;GO:0042551;GO:0043025;GO:0043231;GO:0043235;GO:0045121;GO:0045793;GO:0045893;GO:0048265;GO:0048484;GO:0050770;GO:0060384;GO:0061146;GO:0071300;GO:0072300;GO:1903261;GO:1903263;GO:2001241"
"Retn"	"GO:0005179;GO:0005576;GO:0005615;GO:0005634;GO:0010714;GO:0014911;GO:0032868;GO:0045444;GO:0048661;GO:0050806;GO:0070062;GO:2000252;GO:2000872"
"Retnlg"	"GO:0002408;GO:0005179;GO:0005615"
"Retsat"	"GO:0005640;GO:0005783;GO:0005789;GO:0016020;GO:0016491;GO:0031965;GO:0042572;GO:0051786;GO:0055114"
"Rev1"	"GO:0003677;GO:0003684;GO:0005634;GO:0006281;GO:0006974;GO:0009411;GO:0016740;GO:0016779;GO:0017125;GO:0042276;GO:0046872;GO:0071897"
"Rev3l"	"GO:0000166;GO:0003676;GO:0003677;GO:0003887;GO:0005634;GO:0005730;GO:0006260;GO:0006281;GO:0006974;GO:0008408;GO:0016035;GO:0016740;GO:0016779;GO:0019985;GO:0042276;GO:0046872;GO:0051536;GO:0051539"
"Rexo1"	"GO:0003674;GO:0003676;GO:0004518;GO:0004527;GO:0005634;GO:0008150;GO:0016787"
"Rexo2"	"GO:0000175;GO:0003676;GO:0004518;GO:0004527;GO:0005634;GO:0005730;GO:0005739;GO:0005925;GO:0006139;GO:0008408;GO:0016787;GO:0016788;GO:0090305"
"Rexo4"	"GO:0003676;GO:0004518;GO:0004527;GO:0005634;GO:0005730;GO:0008150;GO:0016787;GO:0044822"
"Rfc1"	"GO:0000122;GO:0000166;GO:0003677;GO:0003689;GO:0003690;GO:0005524;GO:0005634;GO:0005654;GO:0005663;GO:0005730;GO:0005737;GO:0006260;GO:0006281;GO:0006351;GO:0006355;GO:0019904;GO:0043234;GO:0043565;GO:0045892;GO:0045893;GO:0070062"
"Rfc2"	"GO:0000166;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0006260;GO:0006261;GO:0019899;GO:0031390;GO:0043142;GO:1900264"
"Rfc3"	"GO:0003677;GO:0003689;GO:0005634;GO:0005663;GO:0006260;GO:0006261;GO:0016887;GO:0031390;GO:0043142;GO:1900264"
"Rfc4"	"GO:0000166;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0006260;GO:0006261;GO:0019899;GO:0031390;GO:0043142;GO:1900264"
"Rfc5"	"GO:0000166;GO:0003677;GO:0003689;GO:0005524;GO:0005634;GO:0005663;GO:0006260;GO:0006261;GO:0019899;GO:0031390;GO:0043142;GO:1900264"
"Rfesd"	"GO:0003674;GO:0005575;GO:0008150;GO:0008942;GO:0016491;GO:0042128;GO:0046872;GO:0051536;GO:0051537;GO:0055114"
"Rffl"	"GO:0002020;GO:0002039;GO:0002947;GO:0005737;GO:0005768;GO:0005886;GO:0006511;GO:0006886;GO:0006915;GO:0008270;GO:0010008;GO:0010762;GO:0010804;GO:0016020;GO:0016874;GO:0019901;GO:0031410;GO:0031625;GO:0042787;GO:0043161;GO:0046872;GO:0061630;GO:0070936;GO:1901797;GO:1902042;GO:2001271"
"Rfk"	"GO:0000166;GO:0005515;GO:0005524;GO:0005737;GO:0005739;GO:0006915;GO:0008531;GO:0009231;GO:0016301;GO:0016310;GO:0016740;GO:0033864;GO:0046872;GO:0072593"
"Rfng"	"GO:0005794;GO:0007275;GO:0007389;GO:0007399;GO:0016020;GO:0016021;GO:0016740;GO:0016757;GO:0030154;GO:0030173;GO:0032092;GO:0033829;GO:0045746;GO:0045747;GO:0046872;GO:0070062"
"Rfpl4"	"GO:0005515;GO:0005634;GO:0005730;GO:0005737;GO:0008270;GO:0046872"
"Rft1"	"GO:0003674;GO:0005319;GO:0005789;GO:0006810;GO:0006869;GO:0008643;GO:0016020;GO:0016021;GO:0034203"
"Rftn1"	"GO:0001765;GO:0002457;GO:0003725;GO:0005737;GO:0005768;GO:0005886;GO:0016020;GO:0032596;GO:0032620;GO:0033227;GO:0034138;GO:0040007;GO:0043234;GO:0043330;GO:0045121;GO:0050852;GO:0050853;GO:0070062;GO:1903044"
"Rftn2"	"GO:0003674;GO:0005737;GO:0005886;GO:0016020;GO:0032596;GO:0033227;GO:0043330;GO:0045121;GO:0050851"
"Rfwd2"	"GO:0000139;GO:0005515;GO:0005634;GO:0005654;GO:0005737;GO:0005813;GO:0005925;GO:0008270;GO:0010212;GO:0016567;GO:0016874;GO:0032436;GO:0046872;GO:0061630"
"Rfwd3"	"GO:0002039;GO:0004842;GO:0005634;GO:0005654;GO:0005737;GO:0006281;GO:0006974;GO:0008270;GO:0010212;GO:0016567;GO:0016874;GO:0031571;GO:0035861;GO:0046872;GO:0097371;GO:2000001"
"Rfx1"	"GO:0000978;GO:0003677;GO:0003700;GO:0005634;GO:0005654;GO:0006351;GO:0006355;GO:0006357;GO:0006955;GO:0043231"
"Rfx2"	"GO:0000978;GO:0001675;GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0006351;GO:0006355;GO:0006357;GO:0007283;GO:0007286;GO:0030030;GO:0030154;GO:0060271"
"Rfx3"	"GO:0000790;GO:0000978;GO:0003677;GO:0003700;GO:0005515;GO:0005634;GO:0005667;GO:0006351;GO:0006355;GO:0007275;GO:0007368;GO:0030154;GO:0031018;GO:0043565;GO:0044212;GO:0045892;GO:0045893;GO:0045944;GO:0048469;GO:0050796;GO:0060271;GO:0060285;GO:0060287;GO:0072560;GO:2000078"
"Rfx4"	"GO:0000978;GO:0001077;GO:0003677;GO:0003682;GO:0003700;GO:0005515;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0021516;GO:0021537;GO:0021696;GO:0021914;GO:0030900;GO:0030901;GO:0045944;GO:0060271;GO:0070613"
"Rfx5"	"GO:0000122;GO:0000978;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0006357"
"Rfx6"	"GO:0000977;GO:0000978;GO:0001228;GO:0003309;GO:0003310;GO:0003311;GO:0003677;GO:0003700;GO:0005515;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0007275;GO:0030154;GO:0031018;GO:0035774;GO:0042593;GO:0044212;GO:0045893;GO:0045944;GO:0050796;GO:0090104"
"Rfx7"	"GO:0000978;GO:0003700;GO:0005634;GO:0006357"
"Rfx8"	"GO:0000978;GO:0003677;GO:0003700;GO:0005634;GO:0006351;GO:0006355;GO:0006357;GO:0031018"
"Rfxank"	"GO:0003677;GO:0003712;GO:0005515;GO:0005634;GO:0005654;GO:0005737;GO:0006351;GO:0006355;GO:0007265;GO:0042826;GO:0045171;GO:0045944"
"Rfxap"	"GO:0003677;GO:0003713;GO:0005634;GO:0045893"
"Rgag1"	"GO:0003674;GO:0005575;GO:0008150"
"Rgag4"	"GO:0003674;GO:0005575;GO:0008150"
"Rgcc"	"GO:0000082;GO:0001100;GO:0001937;GO:0003331;GO:0005515;GO:0005634;GO:0005737;GO:0005813;GO:0005856;GO:0006956;GO:0007049;GO:0008285;GO:0010628;GO:0010718;GO:0016525;GO:0019901;GO:0030295;GO:0031659;GO:0032967;GO:0043537;GO:0045840;GO:0045944;GO:0050710;GO:0050715;GO:0051091;GO:0051496;GO:0051726;GO:0070412;GO:0071158;GO:0071456;GO:0071850;GO:0072537;GO:0090272;GO:1901203;GO:1901991;GO:2000048;GO:2000353"
"Rgl1"	"GO:0005085;GO:0007165;GO:0007264;GO:0008321"
"Rgl2"	"GO:0005085;GO:0005089;GO:0007165;GO:0007264;GO:0010667;GO:0014068;GO:0032485"
"Rgl3"	"GO:0005085;GO:0005515;GO:0007165;GO:0007264;GO:0008321;GO:0017016;GO:0031267;GO:0043547"
"Rgma"	"GO:0001843;GO:0001934;GO:0001948;GO:0005102;GO:0005515;GO:0005783;GO:0005886;GO:0009986;GO:0010975;GO:0010976;GO:0010977;GO:0015026;GO:0016020;GO:0030509;GO:0030510;GO:0031175;GO:0031225;GO:0043005;GO:0043547;GO:0045944;GO:0048671;GO:0048681;GO:0051044;GO:0070062;GO:1900121;GO:1990459"
"Rgmb"	"GO:0005793;GO:0005886;GO:0007155;GO:0007165;GO:0015026;GO:0016020;GO:0030509;GO:0031225;GO:0042802;GO:0045893;GO:0046658"
"Rgn"	"GO:0001933;GO:0004341;GO:0005509;GO:0005576;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0006469;GO:0006874;GO:0007283;GO:0008270;GO:0010867;GO:0010907;GO:0010922;GO:0016787;GO:0019853;GO:0030234;GO:0032515;GO:0032781;GO:0034260;GO:0043066;GO:0043547;GO:0045019;GO:0045723;GO:0046872;GO:0050680;GO:0050848;GO:0051344;GO:1901318;GO:1901671;GO:1901896;GO:1902679;GO:1903011;GO:1903052;GO:1903611;GO:1903625;GO:1903629;GO:1903634;GO:2000279"
"Rgp1"	"GO:0000139;GO:0005085;GO:0005737;GO:0005829;GO:0016020;GO:0017112;GO:0017137;GO:0034066;GO:0042147;GO:0043234;GO:0043547;GO:1903363"
"Rgs1"	"GO:0001965;GO:0005096;GO:0005737;GO:0005829;GO:0005886;GO:0007165;GO:0007186;GO:0008277;GO:0009968;GO:0016020;GO:0031234;GO:0043547;GO:0061737"
"Rgs10"	"GO:0001965;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0007213;GO:0009968;GO:0043025;GO:0043197;GO:0043547;GO:0043679"
"Rgs11"	"GO:0004871;GO:0005096;GO:0005515;GO:0005737;GO:0005834;GO:0005886;GO:0007186;GO:0009968;GO:0031681;GO:0035556;GO:0043234;GO:0044292"
"Rgs12"	"GO:0001965;GO:0005057;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0007165;GO:0030054;GO:0030425;GO:0030695;GO:0038032;GO:0042995;GO:0043025;GO:0043234;GO:0045202;GO:0097440"
"Rgs13"	"GO:0005096;GO:0005515;GO:0005634;GO:0005829;GO:0005886;GO:0007186;GO:0009968;GO:0045744"
"Rgs14"	"GO:0000922;GO:0001965;GO:0005057;GO:0005092;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005813;GO:0005819;GO:0005856;GO:0005874;GO:0005886;GO:0006913;GO:0006979;GO:0007049;GO:0007051;GO:0007059;GO:0007067;GO:0007165;GO:0007186;GO:0007275;GO:0007612;GO:0007616;GO:0008017;GO:0008277;GO:0008542;GO:0009968;GO:0010070;GO:0014069;GO:0016020;GO:0016604;GO:0019901;GO:0030054;GO:0030159;GO:0030425;GO:0030695;GO:0031914;GO:0032794;GO:0035556;GO:0042995;GO:0043197;GO:0043407;GO:0043620;GO:0045202;GO:0045211;GO:0048008;GO:0050769;GO:0051301;GO:0060291;GO:0070373"
"Rgs16"	"GO:0005096;GO:0005737;GO:0005886;GO:0007186;GO:0009968;GO:0016020;GO:0031224;GO:0043547;GO:0045121"
"Rgs17"	"GO:0005096;GO:0005634;GO:0005737;GO:0007186;GO:0009968;GO:0016020;GO:0030054;GO:0043005;GO:0045202"
"Rgs19"	"GO:0001965;GO:0005096;GO:0005515;GO:0005737;GO:0005881;GO:0005886;GO:0005903;GO:0005938;GO:0006355;GO:0008013;GO:0008219;GO:0009950;GO:0009968;GO:0014069;GO:0016020;GO:0019901;GO:0030136;GO:0030154;GO:0030877;GO:0031410;GO:0035412;GO:0045121;GO:0070016;GO:0071407;GO:0090090;GO:0090244"
"Rgs2"	"GO:0001965;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0006417;GO:0007049;GO:0007186;GO:0007283;GO:0008277;GO:0009898;GO:0009968;GO:0010519;GO:0010614;GO:0016020;GO:0031116;GO:0043005;GO:0043407;GO:0043547;GO:0043951;GO:0045744;GO:0048487;GO:0050873;GO:0055119;GO:0060087;GO:0060452;GO:0071877"
"Rgs20"	"GO:0005096;GO:0005634;GO:0005737;GO:0005794;GO:0005802;GO:0005881;GO:0005886;GO:0005938;GO:0006355;GO:0007186;GO:0008013;GO:0008219;GO:0009950;GO:0009968;GO:0014069;GO:0016020;GO:0019901;GO:0030154;GO:0030877;GO:0031410;GO:0035412;GO:0070016;GO:0071407;GO:0090090;GO:0090244"
"Rgs22"	"GO:0005096;GO:0005634;GO:0005737;GO:0005886;GO:0009968"
"Rgs3"	"GO:0005096;GO:0005634;GO:0005654;GO:0005737;GO:0005886;GO:0007165;GO:0007186;GO:0009968;GO:0016020"
"Rgs4"	"GO:0001965;GO:0005096;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0007186;GO:0009968;GO:0016020;GO:0043234;GO:0043547;GO:0045744"
"Rgs5"	"GO:0005096;GO:0005737;GO:0005886;GO:0007165;GO:0007186;GO:0009968;GO:0016020;GO:0045744"
"Rgs6"	"GO:0004871;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005794;GO:0005829;GO:0005834;GO:0005886;GO:0007186;GO:0009968;GO:0016020;GO:0019898;GO:0019904;GO:0035556;GO:0043234;GO:0043547;GO:0045666"
"Rgs7"	"GO:0004871;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005829;GO:0005834;GO:0005886;GO:0007186;GO:0008277;GO:0009968;GO:0016020;GO:0031681;GO:0035556;GO:0043234;GO:0043547;GO:0044292"
"Rgs7bp"	"GO:0005515;GO:0005634;GO:0005737;GO:0005886;GO:0007186;GO:0009968;GO:0016020"
"Rgs8"	"GO:0001965;GO:0005096;GO:0005634;GO:0005737;GO:0005886;GO:0007186;GO:0007213;GO:0009968;GO:0016020;GO:0030425;GO:0031234;GO:0032809;GO:0042995;GO:0043547;GO:0060159"
"Rgs9"	"GO:0001750;GO:0001917;GO:0004871;GO:0005096;GO:0005515;GO:0005634;GO:0005737;GO:0005834;GO:0005886;GO:0007186;GO:0007212;GO:0007601;GO:0008277;GO:0009968;GO:0016020;GO:0032403;GO:0035556;GO:0043547;GO:0050896"
"Rgs9bp"	"GO:0001750;GO:0007601;GO:0009968;GO:0016020;GO:0016021;GO:0050896;GO:0050908"
"Rgsl1"	"GO:0005096;GO:0005737;GO:0005886"
"Rhag"	"GO:0005886;GO:0005887;GO:0006810;GO:0006873;GO:0008519;GO:0015670;GO:0015672;GO:0015695;GO:0015696;GO:0016020;GO:0016021;GO:0019740;GO:0022840;GO:0030506;GO:0048821;GO:0060586;GO:0072488"
"Rhbdd1"	"GO:0004175;GO:0004252;GO:0005515;GO:0005739;GO:0005783;GO:0005789;GO:0006508;GO:0006915;GO:0007283;GO:0008233;GO:0008236;GO:0010954;GO:0016020;GO:0016021;GO:0016787;GO:0030154;GO:0030176;GO:0031293;GO:0033619;GO:0034620;GO:0034644;GO:0036503;GO:0043066;GO:0043687;GO:0044322;GO:0045732;GO:0048515;GO:0051047;GO:1904211;GO:2000254"
"Rhbdd2"	"GO:0000139;GO:0004252;GO:0005794;GO:0008150;GO:0016020;GO:0016021;GO:0043130;GO:0048471"
"Rhbdd3"	"GO:0000165;GO:0001889;GO:0002673;GO:0004252;GO:0005515;GO:0009410;GO:0016020;GO:0016021;GO:0032815;GO:0045732;GO:0050708"
"Rhbdf1"	"GO:0000139;GO:0004252;GO:0005783;GO:0005789;GO:0005794;GO:0006508;GO:0008283;GO:0016020;GO:0016021;GO:0016477;GO:0042058;GO:0050708;GO:0050709;GO:0061136"
"Rhbdf2"	"GO:0004252;GO:0005783;GO:0005789;GO:0005886;GO:0006508;GO:0006810;GO:0015031;GO:0016020;GO:0016021;GO:0042058;GO:0050709"
"Rhbdl1"	"GO:0004252;GO:0005743;GO:0006508;GO:0008233;GO:0008236;GO:0016020;GO:0016021;GO:0016485;GO:0016787"
"Rhbdl2"	"GO:0004252;GO:0005743;GO:0005886;GO:0006508;GO:0008233;GO:0008236;GO:0016020;GO:0016021;GO:0016485;GO:0016787"
"Rhbdl3"	"GO:0004252;GO:0005509;GO:0005743;GO:0006508;GO:0008233;GO:0008236;GO:0016020;GO:0016021;GO:0016485;GO:0016787"
"Rhbg"	"GO:0005886;GO:0005887;GO:0006810;GO:0008519;GO:0014731;GO:0015695;GO:0015696;GO:0016020;GO:0016021;GO:0016323;GO:0019740;GO:0030506;GO:0031410;GO:0046658;GO:0070634;GO:0072488"
"Rhcg"	"GO:0005886;GO:0005887;GO:0006810;GO:0006873;GO:0006885;GO:0008519;GO:0009925;GO:0015695;GO:0015696;GO:0016020;GO:0016021;GO:0016323;GO:0016324;GO:0019740;GO:0030506;GO:0031410;GO:0070062;GO:0070634;GO:0072488"
"Rhd"	"GO:0005887;GO:0008519;GO:0015695;GO:0015696;GO:0016020;GO:0016021;GO:0019740;GO:0048821;GO:0060586;GO:0072488"
"Rheb"	"GO:0000166;GO:0003924;GO:0005525;GO:0005681;GO:0005737;GO:0005783;GO:0005794;GO:0007165;GO:0007264;GO:0016020;GO:0019003;GO:0019901;GO:0030425;GO:0032006;GO:0032008;GO:0043025;GO:0046872;GO:0048714;GO:0070062;GO:2000074"
"Rhebl1"	"GO:0000166;GO:0005525;GO:0005737;GO:0007165;GO:0007264;GO:0016020;GO:0031929;GO:0046872;GO:0051092"
"Rhno1"	"GO:0000077;GO:0003674;GO:0005634;GO:0005694;GO:0006974;GO:0007049;GO:0071479"
"Rho"	"GO:0001750;GO:0001917;GO:0004871;GO:0004930;GO:0005515;GO:0005794;GO:0005886;GO:0005887;GO:0005911;GO:0006468;GO:0007165;GO:0007186;GO:0007601;GO:0007602;GO:0008020;GO:0009416;GO:0009583;GO:0009585;GO:0009881;GO:0016020;GO:0016021;GO:0016056;GO:0016918;GO:0018298;GO:0030507;GO:0030867;GO:0042622;GO:0045494;GO:0046872;GO:0050896;GO:0050953;GO:0060041;GO:0060342;GO:0071482"
"Rhoa"	"GO:0000166;GO:0000902;GO:0001998;GO:0002363;GO:0003100;GO:0003924;GO:0005515;GO:0005525;GO:0005634;GO:0005737;GO:0005739;GO:0005768;GO:0005829;GO:0005856;GO:0005886;GO:0005925;GO:0005938;GO:0006357;GO:0007010;GO:0007049;GO:0007155;GO:0007160;GO:0007229;GO:0007264;GO:0007266;GO:0007519;GO:0010975;GO:0010977;GO:0016020;GO:0016477;GO:0017022;GO:0019003;GO:0019904;GO:0021795;GO:0021861;GO:0030027;GO:0030036;GO:0030154;GO:0030307;GO:0030334;GO:0030424;GO:0030521;GO:0030838;GO:0031098;GO:0031234;GO:0031532;GO:0031982;GO:0032154;GO:0032467;GO:0032587;GO:0032956;GO:0033144;GO:0033688;GO:0035385;GO:0036089;GO:0038027;GO:0042476;GO:0042493;GO:0042995;GO:0043124;GO:0043149;GO:0043280;GO:0043296;GO:0043297;GO:0043366;GO:0043524;GO:0043525;GO:0043542;GO:0043931;GO:0045665;GO:0045666;GO:0045987;GO:0046039;GO:0046638;GO:0050773;GO:0050919;GO:0051022;GO:0051301;GO:0051496;GO:0051924;GO:0060193;GO:0060548;GO:0061383;GO:0070062;GO:0070507;GO:0071803;GO:0071902;GO:0071944;GO:0090051;GO:0090307;GO:0090324;GO:0097498;GO:1903427;GO:1903673;GO:1904695;GO:2000177"
"Rhob"	"GO:0000166;GO:0000910;GO:0001525;GO:0005515;GO:0005525;GO:0005634;GO:0005768;GO:0005769;GO:0005770;GO:0005829;GO:0005886;GO:0005925;GO:0006810;GO:0006886;GO:0006915;GO:0007155;GO:0007264;GO:0007275;GO:0008333;GO:0010008;GO:0010595;GO:0015031;GO:0016020;GO:0019003;GO:0030154;GO:0030334;GO:0030336;GO:0032154;GO:0043065;GO:0045766;GO:0045786;GO:0061154;GO:0070062;GO:0070301;GO:0071479"
"Rhobtb1"	"GO:0000166;GO:0005515;GO:0005525;GO:0005575;GO:0007264"
"Rhobtb2"	"GO:0000166;GO:0005515;GO:0005525;GO:0005575;GO:0007264"
"Rhobtb3"	"GO:0000166;GO:0005515;GO:0005524;GO:0005525;GO:0005737;GO:0005794;GO:0006810;GO:0007264;GO:0008584;GO:0016192;GO:0016787;GO:0016887;GO:0017137;GO:0042147;GO:0070062"
"Rhoc"	"GO:0000166;GO:0000910;GO:0004871;GO:0005515;GO:0005525;GO:0005634;GO:0005829;GO:0005886;GO:0007264;GO:0016020;GO:0032154;GO:0043123;GO:0043297;GO:0060193;GO:0070062"
"Rhod"	"GO:0000166;GO:0005525;GO:0005768;GO:0005886;GO:0006605;GO:0007264;GO:0016020;GO:0019901;GO:0030032;GO:0030335;GO:0045785;GO:0048041;GO:0051017;GO:0051893;GO:2000249"
"Rhof"	"GO:0000166;GO:0005525;GO:0005737;GO:0005856;GO:0005886;GO:0007015;GO:0007264;GO:0016020;GO:0070062"
"Rhog"	"GO:0000166;GO:0003924;GO:0005515;GO:0005525;GO:0005886;GO:0005925;GO:0007264;GO:0007266;GO:0016020;GO:0016601;GO:0030036;GO:0045893;GO:0060326;GO:0070062;GO:0090004;GO:0090630;GO:1900027"
"Rhoh"	"GO:0000166;GO:0001772;GO:0005515;GO:0005525;GO:0005737;GO:0005886;GO:0007264;GO:0016020;GO:0019210;GO:0030217;GO:0043124;GO:0045576"
"Rhoj"	"GO:0000166;GO:0003924;GO:0005515;GO:0005525;GO:0005886;GO:0007264;GO:0007266;GO:0008360;GO:0016020;GO:0030036;GO:0061299;GO:0070062"
"Rhoq"	"GO:0000166;GO:0003924;GO:0005515;GO:0005522;GO:0005525;GO:0005737;GO:0005884;GO:0005886;GO:0007264;GO:0008286;GO:0008360;GO:0016020;GO:0030036;GO:0030866;GO:0032427;GO:0032869;GO:0045121;GO:0045944;GO:0046039;GO:0046325;GO:0046326;GO:0051491;GO:0070062;GO:0090005"
"Rhot1"	"GO:0000166;GO:0003924;GO:0005509;GO:0005525;GO:0005739;GO:0005741;GO:0007005;GO:0007264;GO:0016020;GO:0016021;GO:0016787;GO:0019725;GO:0031307;GO:0046872;GO:0047497;GO:0097345"
"Rhot2"	"GO:0000166;GO:0003924;GO:0005509;GO:0005525;GO:0005739;GO:0005741;GO:0005743;GO:0007005;GO:0007264;GO:0016020;GO:0016021;GO:0016787;GO:0019725;GO:0031307;GO:0046872;GO:0047497;GO:0070062;GO:0097345"
"Rhou"	"GO:0000082;GO:0000166;GO:0003924;GO:0005525;GO:0005794;GO:0005886;GO:0007010;GO:0007264;GO:0008360;GO:0016020;GO:0016601;GO:0030036;GO:0030054;GO:0042995;GO:0046872;GO:1903955"
"Rhov"	"GO:0000166;GO:0005525;GO:0005575;GO:0005768;GO:0005886;GO:0007165;GO:0007264;GO:0016020;GO:0046872"
"Rhox2c"	"GO:0005575;GO:0008150"
"Rhox8"	"GO:0005575;GO:0008150"
"Rhpn1"	"GO:0007165;GO:0030695"
"Rhpn2"	"GO:0003674;GO:0005654;GO:0005737;GO:0007165;GO:0008150;GO:0043231"
"Ribc1"	"GO:0003674;GO:0005575;GO:0008150"
"Ric1"	"GO:0000139;GO:0005085;GO:0005737;GO:0005829;GO:0006886;GO:0016020;GO:0016021;GO:0017112;GO:0017137;GO:0034066;GO:0042147;GO:0043234;GO:0043547;GO:1903363"
"Ric3"	"GO:0005783;GO:0006457;GO:0007204;GO:0007271;GO:0016020;GO:0016021;GO:0033130;GO:0034394;GO:0043005;GO:0043025;GO:0043623;GO:0044183"
"Ric8a"	"GO:0001701;GO:0001944;GO:0001965;GO:0005085;GO:0005096;GO:0005515;GO:0005737;GO:0005829;GO:0005886;GO:0007193;GO:0007369;GO:0008277;GO:0008542;GO:0009416;GO:0016020;GO:0042074;GO:0070586;GO:0071711"
"Ric8b"	"GO:0001965;GO:0005085;GO:0005096;GO:0005737;GO:0005813;GO:0005886;GO:0007186"
"Rictor"	"GO:0001932;GO:0001938;GO:0005515;GO:0007275;GO:0008047;GO:0009790;GO:0010468;GO:0018105;GO:0019901;GO:0030838;GO:0030950;GO:0031532;GO:0031929;GO:0031932;GO:0032008;GO:0032956;GO:0033135;GO:0042325;GO:0043022;GO:0043087;GO:0050727;GO:0050731;GO:0051896;GO:0051897;GO:2000114"
"Rida"	"GO:0004518;GO:0004519;GO:0005634;GO:0005739;GO:0005777;GO:0005829;GO:0016787;GO:0016892;GO:0017148;GO:0036041;GO:0042803;GO:0043167;GO:0044822;GO:0046914;GO:0050680;GO:0070062;GO:1904012;GO:1904013"
"Rif1"	"GO:0000122;GO:0000781;GO:0000793;GO:0001939;GO:0001940;GO:0005515;GO:0005634;GO:0005694;GO:0005737;GO:0005856;GO:0005886;GO:0006974;GO:0007049;GO:0019827;GO:0043247;GO:0051233;GO:2001034"
"Riiad1"	"GO:0005575;GO:0008150"
"Rilp"	"GO:0005515;GO:0005739;GO:0005764;GO:0005768;GO:0005770;GO:0006810;GO:0008333;GO:0010008;GO:0010796;GO:0015031;GO:0016020;GO:0017137;GO:0031267;GO:0031410;GO:0032509;GO:0036064;GO:0042177;GO:0043234;GO:0045022;GO:0045732;GO:0051959;GO:0060271;GO:0070676"
"Rilpl1"	"GO:0003382;GO:0005622;GO:0005623;GO:0005654;GO:0005737;GO:0005813;GO:0005829;GO:0005856;GO:0005886;GO:0005929;GO:0006810;GO:0015031;GO:0016020;GO:0031267;GO:0036064;GO:0042995;GO:0051959;GO:0060271;GO:1901214;GO:1903445"
"Rilpl2"	"GO:0003382;GO:0005622;GO:0005623;GO:0005737;GO:0005813;GO:0005856;GO:0005929;GO:0006810;GO:0015031;GO:0016020;GO:0031267;GO:0036064;GO:0042802;GO:0042995;GO:0051959;GO:0060271;GO:0070062;GO:1903445"
"Rimbp2"	"GO:0005886;GO:0010923;GO:0016020;GO:0030054;GO:0045202"
"Rimbp3"	"GO:0002177;GO:0005515;GO:0005634;GO:0007286;GO:0009566"
"Rimkla"	"GO:0000166;GO:0003824;GO:0005524;GO:0005737;GO:0006464;GO:0016874;GO:0046872;GO:0072590"
"Rimklb"	"GO:0000166;GO:0003824;GO:0005524;GO:0005737;GO:0006464;GO:0016874;GO:0046872;GO:0072590;GO:0072591"
"Rims1"	"GO:0005515;GO:0005886;GO:0006461;GO:0006810;GO:0006836;GO:0006886;GO:0006887;GO:0007269;GO:0010628;GO:0010808;GO:0014069;GO:0016020;GO:0017124;GO:0017137;GO:0019901;GO:0030054;GO:0030154;GO:0031982;GO:0042391;GO:0042734;GO:0044325;GO:0044822;GO:0045202;GO:0046872;GO:0048169;GO:0048786;GO:0048791;GO:0060291;GO:0061669;GO:0097151;GO:1903861;GO:2000300;GO:2000463"
