"gene","lfc","padj","tissue","comparison"
"Mafb",3.22905518629709,0.0319066119101409,"DG","home.cage-standard.trained"
"Malsu1",-4.90595612299628,0.0159777379395777,"DG","home.cage-standard.trained"
"Man2c1",1.34384494837797,0.011808857209952,"DG","home.cage-standard.trained"
"Manea",-2.6548670134109,0.0418059890888288,"DG","home.cage-standard.trained"
"Mansc1",2.45337311197742,0.0926213688240628,"DG","home.cage-standard.trained"
"Map1lc3b",1.70090858514806,0.0072262913160002,"DG","home.cage-standard.trained"
"Map2k1",0.87250787763252,0.0931327465325716,"DG","home.cage-standard.trained"
"Map2k6",-2.47732386782687,0.0407721244126658,"DG","home.cage-standard.trained"
"Map3k10",1.79942646550135,0.00119110987376137,"DG","home.cage-standard.trained"
"Map3k12",1.52866419139469,0.0159563892203153,"DG","home.cage-standard.trained"
"Mapk6",-2.10935305540408,0.0512835105002661,"DG","home.cage-standard.trained"
"Mapkapk2",1.91458904188716,0.0347203543800854,"DG","home.cage-standard.trained"
"March1",-2.66046598346183,0.0766409764419658,"DG","home.cage-standard.trained"
"March11",-3.00248835885067,0.0332634362570215,"DG","home.cage-standard.trained"
"March4",2.34656586174044,0.00526504382978369,"DG","home.cage-standard.trained"
"Mboat2",-2.5476445042277,0.0513658067178732,"DG","home.cage-standard.trained"
"Mcm3ap",1.75810877730193,0.0385478649718631,"DG","home.cage-standard.trained"
"Mcmbp",2.089382973953,0.0128664306251146,"DG","home.cage-standard.trained"
"Med13",-1.43812488370964,0.0510980931406804,"DG","home.cage-standard.trained"
"Med13l",1.24863876310262,0.0720809074958035,"DG","home.cage-standard.trained"
"Med21",4.01230176806842,0.00169669149464442,"DG","home.cage-standard.trained"
"Megf10",-4.79492186219882,0.0216195987172811,"DG","home.cage-standard.trained"
"Metrn",-3.95795305804594,0.0162165626202732,"DG","home.cage-standard.trained"
"Mettl10",-2.97370829160939,0.089261057263927,"DG","home.cage-standard.trained"
"Mettl17",2.09110661428123,0.0121731552104848,"DG","home.cage-standard.trained"
"Mettl8",-3.00800081490098,0.0444585014228325,"DG","home.cage-standard.trained"
"Mex3a",-4.48765809603262,0.0472910892574819,"DG","home.cage-standard.trained"
"Mfsd4b5",3.32520443225189,0.0278930976174058,"DG","home.cage-standard.trained"
"Mgat4c",7.09653568814974,0.00230589193814294,"DG","home.cage-standard.trained"
"Mgst3",4.736695305242,0.00745770138191678,"DG","home.cage-standard.trained"
"Micall1",-1.71509819291063,0.0332634362570215,"DG","home.cage-standard.trained"
"Mif",1.57915538740679,0.0928515324018325,"DG","home.cage-standard.trained"
"Miip",1.92840548436732,0.0362842709356942,"DG","home.cage-standard.trained"
"Mios",-3.90559601934911,0.000330477753910449,"DG","home.cage-standard.trained"
"Mlec",1.27583071057155,0.0587499795781679,"DG","home.cage-standard.trained"
"Mlst8",1.72034854051748,0.0274839420704152,"DG","home.cage-standard.trained"
"Mob3b",6.27790096849141,0.00218541718988847,"DG","home.cage-standard.trained"
"Mob4",1.49519300236707,0.0375763681851299,"DG","home.cage-standard.trained"
"Mog",-3.03800999160617,0.0901089245731987,"DG","home.cage-standard.trained"
"Morf4l1",1.03653096384534,0.0716274780785076,"DG","home.cage-standard.trained"
"Morn1",3.86041631372361,0.000932191607319812,"DG","home.cage-standard.trained"
"Mpc2",3.01099608165079,7.64580620995661e-05,"DG","home.cage-standard.trained"
"Mpi",1.95453046447902,0.0328134072284181,"DG","home.cage-standard.trained"
"Mplkip",3.20824551143356,0.00398354280797173,"DG","home.cage-standard.trained"
"Mpp7",-4.13913820422615,0.0965346592875143,"DG","home.cage-standard.trained"
"Mrpl19",2.10234859192955,0.00976661614323758,"DG","home.cage-standard.trained"
"Mrpl30",2.34327301491664,0.0123868209334696,"DG","home.cage-standard.trained"
"Mrpl33",-4.81610860308086,0.0185551332757307,"DG","home.cage-standard.trained"
"Mrpl35",1.60557267440402,0.089261057263927,"DG","home.cage-standard.trained"
"Mrpl36",3.47908516692145,0.00303485682228874,"DG","home.cage-standard.trained"
"Mrpl51",2.57118813980547,0.0030571161852805,"DG","home.cage-standard.trained"
"Mrpl9",2.43736565268607,0.0115364177913284,"DG","home.cage-standard.trained"
"Mrps14",1.86785253617016,0.0735724610509284,"DG","home.cage-standard.trained"
"Mrps2",2.29849145452685,0.0542180682232753,"DG","home.cage-standard.trained"
"Mrps25",2.89864852458033,0.0461469767736655,"DG","home.cage-standard.trained"
"Mrps7",2.44732432792512,0.0115454086814263,"DG","home.cage-standard.trained"
"Msh3",-3.10173801951814,0.00667748122403217,"DG","home.cage-standard.trained"
"Msi1",2.74709947945555,0.0145576662437198,"DG","home.cage-standard.trained"
"Msl1",0.881917949811085,0.0917158559860391,"DG","home.cage-standard.trained"
"Mterf4",3.40729232260491,0.00483485018779077,"DG","home.cage-standard.trained"
"Mthfd1l",-3.56347812734891,0.0573345148576329,"DG","home.cage-standard.trained"
"Mtor",-1.77809523309335,0.00869285373150045,"DG","home.cage-standard.trained"
"Myh14",3.14263910150571,0.00169669149464442,"DG","home.cage-standard.trained"
"Myh9",2.20607761579565,0.058960245967844,"DG","home.cage-standard.trained"
"Myl12b",1.01044448144372,0.0316335057894404,"DG","home.cage-standard.trained"
"Myo18a",-1.04343564631226,0.0766050047455094,"DG","home.cage-standard.trained"
"Myo1c",-3.80868418335479,0.0440569430259767,"DG","home.cage-standard.trained"
"Naa10",1.97367017215893,0.0229468694339356,"DG","home.cage-standard.trained"
"Naa40",1.50235900625236,0.0840865508582775,"DG","home.cage-standard.trained"
"Naa60",1.46868245733234,0.0222415513066273,"DG","home.cage-standard.trained"
"Naaa",2.37676867685989,0.0339440943078257,"DG","home.cage-standard.trained"
"Nab1",2.57919765017921,0.012272491039271,"DG","home.cage-standard.trained"
"Nacc2",2.05664649276718,0.0865542150750424,"DG","home.cage-standard.trained"
"Naf1",2.03137218470989,0.0414512367838903,"DG","home.cage-standard.trained"
"Nat14",1.94469076688985,0.0118261493612057,"DG","home.cage-standard.trained"
"Ncoa6",2.17652150436983,0.00230589193814294,"DG","home.cage-standard.trained"
"Ndel1",1.78729866462097,0.03816841336646,"DG","home.cage-standard.trained"
"Ndfip2",-2.12701983589047,0.00821702088260373,"DG","home.cage-standard.trained"
"Ndnl2",-2.77977901405043,0.0291672598751902,"DG","home.cage-standard.trained"
"Ndrg1",-3.86311812850485,0.0444585014228325,"DG","home.cage-standard.trained"
"Ndrg2",-1.42805761616913,0.0302251890969439,"DG","home.cage-standard.trained"
"Ndufa11",2.28035628180779,0.017574481051021,"DG","home.cage-standard.trained"
"Ndufb4",2.4097090535122,0.017487484607275,"DG","home.cage-standard.trained"
"Ndufb6",2.34030715610355,0.017487484607275,"DG","home.cage-standard.trained"
"Ndufv2",1.49207511722976,0.0369875214804299,"DG","home.cage-standard.trained"
"Nek7",2.46680720756687,0.00781294177035459,"DG","home.cage-standard.trained"
"Nepro",-5.05080859700027,0.0159563892203153,"DG","home.cage-standard.trained"
"Neto2",4.90227916210844,0.000497961812344605,"DG","home.cage-standard.trained"
"Nf1",1.69601124271132,0.0792563426955151,"DG","home.cage-standard.trained"
"Nfe2l1",1.27075280233036,0.0772150935799959,"DG","home.cage-standard.trained"
"Nfil3",-1.97593116281144,0.0622135571378916,"DG","home.cage-standard.trained"
"Nfkbid",-4.05863685206922,0.0743327762032079,"DG","home.cage-standard.trained"
"Ngf",4.46226989315422,0.093800079263795,"DG","home.cage-standard.trained"
"Ngfr",4.92247190623729,0.0631633970045395,"DG","home.cage-standard.trained"
"Ngly1",3.81271799335462,0.00015609818599384,"DG","home.cage-standard.trained"
"Nin",1.77218092796111,0.0296544812759547,"DG","home.cage-standard.trained"
"Nkrf",2.18926609330333,0.0317933893171226,"DG","home.cage-standard.trained"
"Noc2l",1.51932204357444,0.0132480723935853,"DG","home.cage-standard.trained"
"Nol11",2.42394254526503,0.00648184966080942,"DG","home.cage-standard.trained"
"Nol3",3.58721657332484,0.041279410316311,"DG","home.cage-standard.trained"
"Nos3",-4.65323434478194,0.0763828195394954,"DG","home.cage-standard.trained"
"Npas1",-4.81910966531454,0.0493437770384904,"DG","home.cage-standard.trained"
"Nphp4",2.44893146031819,0.00469440417459513,"DG","home.cage-standard.trained"
"Npnt",2.41815762681479,0.00237268637763765,"DG","home.cage-standard.trained"
"Nprl2",2.47213874855943,0.00835792146039393,"DG","home.cage-standard.trained"
"Npy",-3.984880796409,0.0532078369319896,"DG","home.cage-standard.trained"
"Nr2c1",4.29134697135798,7.64580620995661e-05,"DG","home.cage-standard.trained"
"Nr4a2",-1.67402678590485,0.0911739430675366,"DG","home.cage-standard.trained"
"Nrbp2",2.66137191986845,0.00277070694221473,"DG","home.cage-standard.trained"
"Nrep",2.34785247282591,0.00354357844793395,"DG","home.cage-standard.trained"
"Nrp2",-1.89246357330322,0.0146896821622163,"DG","home.cage-standard.trained"
"Nudt11",1.90898858590339,0.0405606853785092,"DG","home.cage-standard.trained"
"Nudt12",3.11042147858832,0.018102795184054,"DG","home.cage-standard.trained"
"Nudt14",6.7072247367859,0.0115364177913284,"DG","home.cage-standard.trained"
"Nup133",-2.34839664118423,0.00953075869254792,"DG","home.cage-standard.trained"
"Nup210",2.74555729813258,0.00197238825314117,"DG","home.cage-standard.trained"
"Nup62",3.10002070274883,0.00123744710139045,"DG","home.cage-standard.trained"
"Nwd1",2.12129070893872,0.0276715148083284,"DG","home.cage-standard.trained"
"Nxpe3",2.28729183137925,0.0311276317695716,"DG","home.cage-standard.trained"
"Oaz2",1.99769175448474,0.00882470110838002,"DG","home.cage-standard.trained"
"Obsl1",1.81034164434291,0.0498919390975843,"DG","home.cage-standard.trained"
"Ogfrl1",1.18165030958386,0.040484608887824,"DG","home.cage-standard.trained"
"Ogt",1.24362255303306,0.0160297978285667,"DG","home.cage-standard.trained"
"Olfm1",0.753204385034474,0.0512838307547584,"DG","home.cage-standard.trained"
"Olfml2b",-1.08600688916776,0.0836254443102726,"DG","home.cage-standard.trained"
"Olfml3",3.42451335417485,0.0107155029908856,"DG","home.cage-standard.trained"
"Olfr53",6.48142736712038,0.00391378547405423,"DG","home.cage-standard.trained"
"Orc3",2.5908624801431,0.0030571161852805,"DG","home.cage-standard.trained"
"Osbpl11",3.53490563877645,0.00192376788299059,"DG","home.cage-standard.trained"
"Oser1",3.20263949904971,0.0208431674789303,"DG","home.cage-standard.trained"
"Osgin2",-2.72265465583299,0.0360772515998399,"DG","home.cage-standard.trained"
"Oxsr1",-1.65280376229789,0.0935815063675977,"DG","home.cage-standard.trained"
"Papss1",2.14099725084501,0.00754385558579901,"DG","home.cage-standard.trained"
"Parp8",2.45282034188558,0.024636602669316,"DG","home.cage-standard.trained"
"Parvb",1.47821545925735,0.0848009787548801,"DG","home.cage-standard.trained"
"Pcdhga1",-4.44715546497915,0.0347454232659836,"DG","home.cage-standard.trained"
"Pcdhga10",-5.0651547580811,0.0251253371153582,"DG","home.cage-standard.trained"
"Pcdhga7",-3.54963704517123,0.0345889607277906,"DG","home.cage-standard.trained"
"Pcdhga8",2.92789095743278,0.0684079947674454,"DG","home.cage-standard.trained"
"Pcdhgb7",-5.21177688890567,0.0110898193734781,"DG","home.cage-standard.trained"
"Pcdhgc3",-1.91791993230014,0.0146929999699994,"DG","home.cage-standard.trained"
"Pcmtd2",2.36076943953244,0.00117992589258687,"DG","home.cage-standard.trained"
"Pdcd2",-5.26423534842162,0.013365367584286,"DG","home.cage-standard.trained"
"Pdcd2l",-5.81644823896498,0.00303485682228874,"DG","home.cage-standard.trained"
"Pde4dip",1.17813587379032,0.0500497013848688,"DG","home.cage-standard.trained"
"Pde7b",1.73634074480872,0.0856565843031991,"DG","home.cage-standard.trained"
"Pdgfb",2.91469816577272,0.0102412150434583,"DG","home.cage-standard.trained"
"Pdgfc",5.14094639116873,9.78273536880107e-05,"DG","home.cage-standard.trained"
"Pdhx",1.73068396409526,0.0905147133683709,"DG","home.cage-standard.trained"
"Pdp1",2.12408948520383,0.0117786009557004,"DG","home.cage-standard.trained"
"Pdss2",2.20825518780037,0.0526077967237754,"DG","home.cage-standard.trained"
"Peak1",1.89263386697901,0.0798701137778252,"DG","home.cage-standard.trained"
"Pebp1",1.03035006687593,0.0250919611874971,"DG","home.cage-standard.trained"
"Peg3",-0.991067992029101,0.0708740657737168,"DG","home.cage-standard.trained"
"Per2",-1.745721239467,0.0585277650023513,"DG","home.cage-standard.trained"
"Pex13",3.56216287882603,0.00210782610581881,"DG","home.cage-standard.trained"
"Pex14",-3.13783508017158,0.00665221378743499,"DG","home.cage-standard.trained"
"Pgap2",-4.85099573501827,0.0145602549059623,"DG","home.cage-standard.trained"
"Pgk1",1.51878472335835,0.0419122271325291,"DG","home.cage-standard.trained"
"Pgls",-2.65751332304182,0.0688503991142316,"DG","home.cage-standard.trained"
"Pgpep1",3.11566358476522,0.024636602669316,"DG","home.cage-standard.trained"
"Pgrmc1",1.72187611923746,0.0106044469057056,"DG","home.cage-standard.trained"
"Phb2",1.55651534513914,0.0766409764419658,"DG","home.cage-standard.trained"
"Phc1",-1.44746025562428,0.0684996665538264,"DG","home.cage-standard.trained"
"Phf13",2.48195176504351,0.0154715319211592,"DG","home.cage-standard.trained"
"Phf3",1.37661067276782,0.036731922335275,"DG","home.cage-standard.trained"
"Phkb",4.27029732331026,0.00015609818599384,"DG","home.cage-standard.trained"
"Phrf1",2.55573008012395,0.00598201520197617,"DG","home.cage-standard.trained"
"Pigb",1.94552352967056,0.0167988272732062,"DG","home.cage-standard.trained"
"Pigq",2.0334042710074,0.00356916161300405,"DG","home.cage-standard.trained"
"Pih1d1",3.42596317298442,0.0123868209334696,"DG","home.cage-standard.trained"
"Pitpna",1.02962517480135,0.0794253719330504,"DG","home.cage-standard.trained"
"Pitpnm1",1.5126017701796,0.0162419307403792,"DG","home.cage-standard.trained"
"Pkd2l2",-4.68601342337082,0.0216195987172811,"DG","home.cage-standard.trained"
"Pkdcc",2.83522859145557,0.0279028566516269,"DG","home.cage-standard.trained"
"Plagl1",-2.59186262320773,0.0136824133054195,"DG","home.cage-standard.trained"
"Plcb1",1.51848917026657,0.024636602669316,"DG","home.cage-standard.trained"
"Plcd4",4.50775202413543,0.00108096716577305,"DG","home.cage-standard.trained"
"Plch2",3.2127698560474,0.00836550916333476,"DG","home.cage-standard.trained"
"Plekha1",-1.17904138838723,0.089261057263927,"DG","home.cage-standard.trained"
"Plekhg4",3.92465515521519,0.00404692355768659,"DG","home.cage-standard.trained"
"Plxdc2",-2.21453477511948,0.0581814712725001,"DG","home.cage-standard.trained"
"Pms2",-2.65562104174224,0.0759759793255282,"DG","home.cage-standard.trained"
"Pnck",1.68342874860528,0.00405482600941157,"DG","home.cage-standard.trained"
"Pnma3",2.15776427900684,0.0275137619077135,"DG","home.cage-standard.trained"
"Pnpla3",3.50476320167082,0.00117992589258687,"DG","home.cage-standard.trained"
"Pold3",1.56769338821843,0.0682221431179296,"DG","home.cage-standard.trained"
"Pole4",2.314382744467,0.0771772961479365,"DG","home.cage-standard.trained"
"Polr2e",1.89041513855688,0.0291672598751902,"DG","home.cage-standard.trained"
"Polr2f",3.52152513942509,0.000276446338545295,"DG","home.cage-standard.trained"
"Polr2l",-2.77994944402295,0.0988868172263024,"DG","home.cage-standard.trained"
"Polr3k",3.70831518105836,3.2273575156512e-05,"DG","home.cage-standard.trained"
"Pom121",1.03300775225504,0.093144121212761,"DG","home.cage-standard.trained"
"Pomk",-2.6857657483559,0.0143925448995074,"DG","home.cage-standard.trained"
"Ppara",4.50670438924207,0.00893308582996612,"DG","home.cage-standard.trained"
"Ppat",2.72863781436273,0.00391378547405423,"DG","home.cage-standard.trained"
"Pphln1",1.80413914796585,0.0286580644937905,"DG","home.cage-standard.trained"
"Ppic",5.47535776620624,0.0101788051993824,"DG","home.cage-standard.trained"
"Ppil6",3.2672097822989,0.0427334023305604,"DG","home.cage-standard.trained"
"Ppm1b",-1.38089578062254,0.0699432753395249,"DG","home.cage-standard.trained"
"Ppm1l",-1.42225238897885,0.0279178121911451,"DG","home.cage-standard.trained"
"Ppp1cb",0.822399720917323,0.0581317173343102,"DG","home.cage-standard.trained"
"Ppp1r12a",-1.77976205963414,0.0405606853785092,"DG","home.cage-standard.trained"
"Ppp1r14b",2.4781332156075,0.0986822246387538,"DG","home.cage-standard.trained"
"Ppp2r5a",1.64249887113271,0.0570997501191658,"DG","home.cage-standard.trained"
"Ppp3r1",0.992854864606938,0.0482494788695431,"DG","home.cage-standard.trained"
"Ppp4c",1.86329074282348,0.027438837174123,"DG","home.cage-standard.trained"
"Ppp6r1",1.14765607763986,0.0137203012151251,"DG","home.cage-standard.trained"
"Ppp6r2",1.51649139910322,0.0471985764813636,"DG","home.cage-standard.trained"
"Preb",-1.86481941741541,0.0129400680531288,"DG","home.cage-standard.trained"
"Prex2",-2.10773783318414,0.0772150935799959,"DG","home.cage-standard.trained"
"Prkab2",-1.99505914506907,0.0339911168682288,"DG","home.cage-standard.trained"
"Prkcdbp",-4.21352102941294,0.079878722712163,"DG","home.cage-standard.trained"
"Prkcg",1.44407820328923,0.0286395543029285,"DG","home.cage-standard.trained"
"Prmt5",1.59685025769637,0.0684080529372543,"DG","home.cage-standard.trained"
"Prokr2",-4.29857926888582,0.0687167007933996,"DG","home.cage-standard.trained"
"Proser3",4.60009607788482,0.00128457873548483,"DG","home.cage-standard.trained"
"Prpf8",1.9960380566755,0.00716984050328842,"DG","home.cage-standard.trained"
"Prr18",-5.48875362709131,0.0072262913160002,"DG","home.cage-standard.trained"
"Prrt2",1.03051034227349,0.0239917913653106,"DG","home.cage-standard.trained"
"Prss12",-2.79811243422324,0.0409607192922598,"DG","home.cage-standard.trained"
"Prune2",3.43171295115218,0.0664509745234129,"DG","home.cage-standard.trained"
"Psma2",1.65904398971263,0.0806480751067643,"DG","home.cage-standard.trained"
"Psmb7",2.83047006908246,0.0191145716599745,"DG","home.cage-standard.trained"
"Psmd7",1.29886654313856,0.0779074560675292,"DG","home.cage-standard.trained"
"Psmd8",1.74608674648211,0.0217081709243772,"DG","home.cage-standard.trained"
