"","row","column","cor","p","padj"
"351","PNN","AQP4",-0.223639477598748,0.405061058639532,0.686641965500062
"352","PRKCZ","GRIA2",0.22287838392998,0.406703392337602,0.68705552375894
"353","IGF2BP2","LAMC1",-0.221832906488336,0.408965126508079,0.68705552375894
"354","PRKCB","TNC",0.221522560461957,0.409637790584811,0.68705552375894
"355","PC1","PIN1",-0.22094695131467,0.410886948445913,0.68705552375894
"356","ROCK2","GABRA1",0.220858720853133,0.411078599089383,0.68705552375894
"357","WWC1","ALDH1A1",-0.220110571073599,0.412705592634813,0.687755332113092
"358","NSF","PTPRS",-0.219285475318457,0.414503841580649,0.687755332113092
"359","TNC","TNR",0.21907419211564,0.414964981896807,0.687755332113092
"360","LAMA1","LAMB1",0.21710225643214,0.419281829015444,0.690234319474554
"361","EGFR","ALDH1L1",-0.216568677311808,0.420453925587108,0.690234319474554
"362","TNR","ALDH1L1",-0.21624220106179,0.421171927421359,0.690234319474554
"363","PICK1","TNR",-0.21564977804299,0.422476441742145,0.690234319474554
"364","PC1","GJB6",0.215339985987729,0.423159439274613,0.690234319474554
"365","PC2","EGFR",-0.215140020957086,0.423600606161862,0.690234319474554
"366","NSF","LAMB1",-0.214695980662659,0.424581110802835,0.690234319474554
"367","PRKCI","EGFR",0.213443546009014,0.427353001550018,0.690750363836285
"368","PC2","LAMC1",-0.21321275513172,0.427864807472536,0.690750363836285
"369","PC2","WWC1",-0.211789375631506,0.431028312013628,0.690750363836285
"370","LAMB1","SLC1A2",0.211573285973854,0.431509628481359,0.690750363836285
"371","PC1","CFL1",-0.211129541950278,0.432498887335984,0.690750363836285
"372","NSF","CAMK2A",-0.210883096344391,0.433048802952253,0.690750363836285
"373","NSF","ALDOC",-0.210502187785485,0.433899463742429,0.690750363836285
"374","PRKCZ","EGFR",-0.21037399453463,0.434185942982808,0.690750363836285
"375","TNXB","EGFR",0.209048457194883,0.437153863518117,0.691718358468661
"376","PNN","GJB6",-0.207647570606312,0.440301728811493,0.691718358468661
"377","WWC1","LAMC1",0.207543334595782,0.440536412942376,0.691718358468661
"378","PC1","FGFR3",0.206588719494765,0.442688658773538,0.691718358468661
"379","WWC1","FGFR3",-0.20630667098926,0.443325576741665,0.691718358468661
"380","PC2","ALDH1A1",-0.206299838674937,0.443341011143656,0.691718358468661
"381","NSF","ROCK2",0.206136167237715,0.443710831296781,0.691718358468661
"382","ROCK2","LAMA1",0.204837442409026,0.446650874801504,0.691718358468661
"383","LAMA1","ALDH1L2",0.20467676452515,0.447015299027937,0.691718358468661
"384","CFL1","LAMB1",-0.204660866660512,0.447051364219789,0.691718358468661
"385","TNR","ALDH1L2",0.204076706542634,0.448377582651617,0.691718358468661
"386","PC2","GRIA2",-0.203915015875862,0.4487450191074,0.691718358468661
"387","PICK1","IGF2BP2",-0.202522749844067,0.451915165999253,0.694804970980764
"388","WWC1","AQP4",-0.200521494134896,0.456491580941607,0.697915314225436
"389","PRKCB","GFAP",0.200395912272227,0.456779526936747,0.697915314225436
"390","PRKCZ","TNXB",-0.200046541838356,0.457581073153809,0.697915314225436
"391","PC1","LAMA1",0.199589778258965,0.458630063633858,0.697915314225436
"392","PRKCZ","IGF2BP2",0.199034686520852,0.459906481398822,0.698072337837498
"393","PC1","WWC1",0.195573680711619,0.467904623032031,0.708405218076485
"394","TNC","GABRA1",0.193438537432742,0.472872668157909,0.711592695284842
"395","PRKCB","LAMC1",-0.19329387778253,0.473210191389273,0.711592695284842
"396","ALDH1L1","ALDH1L2",-0.193127802372824,0.47359782745008,0.711592695284842
"397","GRIA2","ALDH1L2",0.192570749712576,0.474899173675954,0.711750650723406
"398","NSF","GRIA2",-0.190583951931969,0.479554742631402,0.715940955059526
"399","NSF","TNR",0.190351200054246,0.480101581628153,0.715940955059526
"400","PRKCI","IGF2BP2",-0.187411109651572,0.487035080385911,0.724464682074043
"401","GRIA2","IGF2",-0.185700888537103,0.491090190193577,0.72770374095519
"402","GABRA1","PNN",0.185461678693218,0.49165866195628,0.72770374095519
"403","GRIA2","ROCK2",0.183095993468683,0.497297449189554,0.732841599594435
"404","PRKCZ","CFL1",-0.182972230042081,0.497593287791851,0.732841599594435
"405","IGF2","FGFR3",0.182282122942601,0.499244413323094,0.733457841795657
"406","CFL1","LAMC1",-0.180736477700684,0.502951819801071,0.734879022125769
"407","GRIA2","ALDH1A1",0.180561743490761,0.503371750818538,0.734879022125769
"408","CAMK2A","LAMB1",0.180172981838588,0.504306634090606,0.734879022125769
"409","PTPRS","ALDH1L2",0.179524259409381,0.505868472428395,0.734879022125769
"410","PC2","ALDH1L1",0.179308998376828,0.506387225330362,0.734879022125769
"411","PIN1","GJB6",0.178203138010704,0.509056124554172,0.736954730193996
"412","PRKCZ","AQP4",-0.176617304169085,0.512894781832056,0.740709697063284
"413","GRIA2","CAMK2A",0.173913866119471,0.519469414565033,0.748365775531255
"414","CFL1","PNN",-0.17278614928903,0.522223330762677,0.748365775531255
"415","PRKCZ","GABRA1",-0.172737665994553,0.522341877539982,0.748365775531255
"416","PICK1","TNC",0.172375759868415,0.523227164068911,0.748365775531255
"417","PIN1","GABRA1",0.170872165712479,0.526912527227036,0.751829625180063
"418","PRKCI","PRKCB",0.167854978823437,0.534343049783855,0.759310383171344
"419","LAMB1","TNXB",0.167707420016776,0.534707647981165,0.759310383171344
"420","PRKCB","TNR",0.166806197605306,0.536936864577145,0.760660558150956
"421","NSF","TNXB",0.166065046262749,0.538773241026203,0.760744647134503
"422","WWC1","NSF",0.165750540735855,0.539553346371026,0.760744647134503
"423","TNR","GJB6",0.165100266337148,0.54116789010476,0.761217244946412
"424","LIMK1","LAMC1",0.164335278695967,0.54306999017002,0.762091141865948
"425","WWC1","PNN",-0.162779907968592,0.546946424857216,0.765241058044746
"426","TNC","ALDH1L1",-0.162403296498229,0.547886875171532,0.765241058044746
"427","PRKCI","TNC",0.160944274305853,0.551536938012486,0.768535077558382
"428","PC2","PRKCI",-0.159721968878774,0.554602944998912,0.771001757650356
"429","IGF2BP2","PNN",-0.157496066047794,0.560205282954656,0.774279855138613
"430","ROCK2","EGFR",0.157337052216394,0.560606432164384,0.774279855138613
"431","PIN1","LAMC1",-0.157234621225016,0.560864903470155,0.774279855138613
"432","ROCK2","FGFR3",-0.155750185900086,0.56461642103447,0.775177611626821
"433","LAMA1","ALDH1L1",0.155735305413999,0.564654081731757,0.775177611626821
"434","PRKCZ","GFAP",-0.155431318792419,0.565423669657211,0.775177611626821
"435","GRIA2","LIMK1",-0.153947718543664,0.569186033302909,0.777580661648792
"436","GRIA2","SLC1A2",0.153709868577726,0.569790199124157,0.777580661648792
"437","WWC1","LAMA1",-0.150614709416341,0.577676894265029,0.786539478461538
"438","CFL1","LAMA1",-0.149395600298746,0.580795742014221,0.788980517119776
"439","PC2","TNXB",-0.148403097449148,0.583340019091763,0.79063168874624
"440","PC2","LIMK1",0.145761379507373,0.590134415735271,0.795484854949188
"441","GABRA1","ALDH1L1",-0.145463775989065,0.590901864052419,0.795484854949188
"442","PRKCZ","PTPRS",-0.145452245537008,0.590931606533682,0.795484854949188
"443","WWC1","IGF2BP2",0.14389599991747,0.594951494542205,0.799033430172595
"444","IGF2","PICK1",0.143214880490904,0.596714352975196,0.799033430172595
"445","GABRA1","AQP4",0.142845424212582,0.597671453984011,0.799033430172595
"446","PRKCB","ROCK2",0.142147270760287,0.599481755742411,0.799033430172595
"447","PRKCB","IGF2BP2",-0.141838823158979,0.600282257625463,0.799033430172595
"448","GRIA2","LAMA1",-0.139650667444445,0.605973365205363,0.804808375663373
"449","PICK1","GJB6",-0.138376862584088,0.609296202479388,0.807419243820125
"450","TNR","EGFR",0.135061858333972,0.617977188275086,0.817103171163725
"451","PRKCZ","SLC1A2",0.134154409477649,0.62036186544567,0.818437494324111
"452","LAMB1","LAMC1",0.130523251069411,0.629939484313392,0.829234498155903
"453","LAMC1","TNR",-0.129845212125501,0.63173409004873,0.829761111653409
"454","PC2","LAMA1",0.128609809005763,0.635008859182536,0.831097098119297
"455","LAMC1","GJB6",-0.126742772315196,0.639969986159112,0.831097098119297
"456","PC1","ALDOC",0.126450953835588,0.640746712190642,0.831097098119297
"457","NSF","LIMK1",-0.126286179171889,0.641185443317262,0.831097098119297
"458","PRKCZ","TNC",0.126045571050254,0.641826289544139,0.831097098119297
"459","PICK1","CFL1",-0.125454499973471,0.643401579758528,0.831097098119297
"460","TNR","PNN",-0.125388035192878,0.643578807266537,0.831097098119297
"461","IGF2","TNR",0.125257979658786,0.643925650811758,0.831097098119297
"462","PIN1","ALDH1A1",0.122375173894921,0.651631349218317,0.839222192175106
"463","LAMA1","LAMC1",0.120923880036632,0.655523238176977,0.841968452462074
"464","PC1","NSF",-0.120525178301008,0.656593885617483,0.841968452462074
"465","LAMC1","TNC",0.11712756669293,0.665742852221361,0.851864509831634
"466","PRKCI","IGF2",0.116037101185661,0.668688684899637,0.853797784367562
"467","NSF","PIN1",-0.115267062669591,0.670771637268046,0.854623392236589
"468","LAMB1","FGFR3",0.113454033602826,0.675684737356724,0.859043629759083
"469","PRKCI","LAMA1",0.111829248824714,0.680098173393821,0.862811115499624
"470","LIMK1","LAMB1",-0.111133093413744,0.681992147157129,0.863373037358493
"471","PIN1","LAMA1",0.110441272272704,0.683876093615384,0.863561391531874
"472","LAMC1","ALDH1L2",0.110012842476061,0.685043658492512,0.863561391531874
"473","IGF2","ALDOC",0.107826997089602,0.691010924688528,0.865428055917307
"474","PICK1","ALDH1A1",-0.107388745097037,0.692209402020222,0.865428055917307
"475","IGF2","TNC",0.10734668920991,0.692324447314964,0.865428055917307
"476","LIMK1","FGFR3",-0.106757438444727,0.693937024703192,0.865428055917307
"477","PRKCB","TNXB",0.106639287575077,0.694260511589597,0.865428055917307
"478","TNR","FGFR3",0.106277469206217,0.695251446602475,0.865428055917307
"479","PC2","IGF2",-0.105637150765928,0.697006260339221,0.865801095828469
"480","PRKCI","PIN1",0.104502976854648,0.700118033119737,0.867854645221341
"481","GRIA2","LAMC1",-0.102905201516891,0.70450935214471,0.86857248134422
"482","PRKCZ","CAMK2A",0.102768228677452,0.704886217383581,0.86857248134422
"483","PC1","PNN",-0.102362555240768,0.70600275904689,0.86857248134422
"484","PRKCI","ALDH1L2",0.102168786497637,0.706536270538827,0.86857248134422
"485","PIN1","IGF2",0.100076530167356,0.712305080072535,0.873858809573523
"486","PRKCB","LIMK1",0.0980534773239465,0.717897024064125,0.878906850448878
"487","PIN1","ALDH1L1",-0.0969301394362061,0.72100788194933,0.880902853716327
"488","IGF2","LIMK1",-0.0922717302048866,0.733951742533591,0.893264294528022
"489","TNXB","GABRA1",0.0922084178110028,0.734128134494458,0.893264294528022
"490","PRKCZ","ALDH1A1",-0.0906394681481118,0.738503279800365,0.896753982614729
"491","PTPRS","FGFR3",-0.0894230043023714,0.741900681129121,0.899017871795036
"492","LAMC1","ALDH1A1",-0.0888904030876767,0.743389567938081,0.899017871795036
"493","PC2","SLC1A2",-0.0881251831909138,0.745530232042013,0.899777866257602
"494","LAMA1","GABRA1",-0.0870109275467994,0.748650425445527,0.900456055327603
"495","PC2","PNN",-0.0868437421025058,0.749118903171703,0.900456055327603
"496","PC2","AQP4",-0.0858110996480276,0.752014333607453,0.902113968742812
"497","PRKCZ","PRKCB",-0.0849837313695336,0.754336435899663,0.903078831710864
"498","GRIA2","FGFR3",-0.0837391800675927,0.757833122373274,0.905443188377707
"499","PRKCB","PICK1",-0.0807824018430164,0.766158033660105,0.913555170396318
"500","LIMK1","EGFR",-0.0793635144619067,0.770161551418991,0.916281056567285
"501","PIN1","PICK1",0.0788810728414687,0.771524049311277,0.916281056567285
"502","LAMA1","TNR",-0.0772695963043695,0.776079654669114,0.918192583548879
"503","GABRA1","ALDOC",0.0769504606976601,0.776982660582137,0.918192583548879
"504","LAMB1","TNR",-0.0764438763983922,0.778416608832547,0.918192583548879
"505","PC2","CAMK2A",-0.0761296823073708,0.779306310407032,0.918192583548879
"506","PC1","EGFR",0.0753268489984879,0.781580853336282,0.919052584456695
"507","GRIA2","GJB6",-0.0732292324094833,0.787531499989184,0.924223357975472
"508","GRIA2","AQP4",-0.0719325022821362,0.791215683126913,0.926718806290955
"509","WWC1","PICK1",-0.0708662124856837,0.794248265190901,0.926718806290955
"510","PC1","PTPRS",0.0708373446506888,0.794330405392247,0.926718806290955
"511","PC1","TNC",0.0680139489088762,0.80237372860992,0.933308642602368
"512","PRKCB","ALDH1A1",0.0673981199526276,0.804130611546654,0.933308642602368
"513","LAMC1","EGFR",0.0669513193602908,0.80540582853622,0.933308642602368
"514","PIN1","ALDH1L2",-0.0660195762124771,0.808066599911665,0.933308642602368
"515","GRIA2","PICK1",-0.0654270065326286,0.80975982465088,0.933308642602368
"516","PRKCZ","IGF2",-0.0652274929719883,0.810330098543391,0.933308642602368
"517","WWC1","LAMB1",-0.0647566586407206,0.811676248553984,0.933308642602368
"518","TNR","GABRA1",0.0644590027317924,0.812527524147943,0.933308642602368
"519","PRKCI","GABRA1",0.0631342380334727,0.816318636194364,0.933644756211304
"520","CAMK2A","LAMC1",0.0625101428334233,0.818105954065214,0.933644756211304
"521","PC1","GRIA2",-0.0624540218429703,0.818266717712622,0.933644756211304
"522","LAMA1","TNXB",-0.0611081081010856,0.822124229321771,0.933644756211304
"523","PC1","PRKCI",0.0603574803014935,0.824277263051707,0.933644756211304
"524","PIN1","SLC1A2",-0.0602603616276642,0.824555915737055,0.933644756211304
"525","PRKCZ","ALDOC",-0.05943625808701,0.826921219208363,0.933644756211304
"526","IGF2","TNXB",0.0591456705351804,0.82775558379687,0.933644756211304
"527","LAMC1","GFAP",0.0590806980270944,0.827942163136001,0.933644756211304
"528","PICK1","LAMA1",0.0588824044953451,0.828511649209359,0.933644756211304
"529","LAMA1","PTPRS",0.0570557600442995,0.833761385552713,0.933849876708652
"530","PC1","TNR",0.0569385079811186,0.834098592722704,0.933849876708652
"531","IGF2BP2","LAMA1",-0.0563659036948039,0.835745743345106,0.933849876708652
"532","PIN1","TNC",-0.0562859846575007,0.835975689096006,0.933849876708652
"533","PICK1","SLC1A2",-0.0556163894432856,0.837902758611504,0.933849876708652
"534","GRIA2","ALDOC",0.0548989413110294,0.839968505611093,0.933849876708652
"535","LIMK1","PTPRS",-0.0541268741335108,0.842192611016183,0.933849876708652
"536","PRKCB","PNN",0.0540599773055674,0.842385374599804,0.933849876708652
"537","LIMK1","GABRA1",-0.0539094562848363,0.842819132424448,0.933849876708652
"538","PICK1","ALDH1L2",0.0528971185981219,0.845737490185859,0.935341648068004
"539","WWC1","ROCK2",-0.0513901730449164,0.850085172784975,0.93840571021718
"540","TNR","PTPRS",-0.0492448366637452,0.856281638006521,0.941522409192883
"541","PC2","PIN1",0.0489899387966984,0.857018400499702,0.941522409192883
"542","PICK1","LAMB1",0.0487694805582799,0.857655707197551,0.941522409192883
"543","PRKCB","GJB6",0.0479431912650355,0.860045097321252,0.94240669043489
"544","PRKCB","PTPRS",-0.0450170422463713,0.868515701735694,0.949939048773415
"545","PC2","ALDOC",-0.043258392454788,0.873613148932916,0.951334387904355
"546","WWC1","IGF2",-0.0421818122284568,0.876735930728211,0.951334387904355
"547","PNN","SLC1A2",-0.0418008781527307,0.877841297572622,0.951334387904355
"548","PC2","FGFR3",-0.0410055790593676,0.880149718579884,0.951334387904355
"549","LIMK1","LAMA1",-0.0409910984323292,0.880191758232549,0.951334387904355
"550","PICK1","GFAP",0.0401407239644168,0.882661058303507,0.951334387904355
"551","LAMA1","PNN",0.0397736460045762,0.883727286160064,0.951334387904355
"552","GRIA2","GFAP",0.039721887315633,0.883877641402293,0.951334387904355
"553","GRIA2","EGFR",0.0390332777499435,0.885878353982915,0.951334387904355
"554","GRIA2","GABRA1",0.0374497224216874,0.890481710227309,0.951334387904355
"555","LAMC1","SLC1A2",-0.0371802039739262,0.891265524273054,0.951334387904355
"556","GRIA2","LAMB1",-0.0370788012516307,0.891560448329835,0.951334387904355
"557","PRKCB","GABRA1",-0.0369451858282279,0.89194908153898,0.951334387904355
"558","NSF","IGF2",-0.0368672489941337,0.892175778908622,0.951334387904355
"559","WWC1","GRIA2",0.0357722581265923,0.895361633980026,0.95302356389645
"560","PC2","TNR",-0.0349937824070798,0.897627509055086,0.953729228371029
"561","PC1","ALDH1L1",0.0336941716358976,0.901411873695062,0.956042896343247
"562","IGF2","PTPRS",0.0322373205095979,0.905656473612045,0.957452825789171
"563","PC1","TNXB",0.032133324109214,0.905959564570258,0.957452825789171
"564","GRIA2","IGF2BP2",0.0300089863273991,0.912153420671603,0.96228951294256
"565","PRKCB","CFL1",0.0291450598446241,0.914673716255973,0.962793370044869
"566","GRIA2","PNN",0.0281011973302718,0.917719946362392,0.962793370044869
"567","PIN1","TNXB",-0.0279610909731059,0.918128891397064,0.962793370044869
"568","TNR","ALDOC",-0.0268420143535555,0.921395955573298,0.962793370044869
"569","PIN1","ROCK2",-0.0264723221120747,0.922475507046124,0.962793370044869
"570","TNR","ALDH1A1",0.0257312348383925,0.924639962693812,0.962793370044869
"571","PRKCZ","LAMA1",0.0256338536304531,0.924924416151979,0.962793370044869
"572","PIN1","AQP4",-0.0254107477303243,0.925576147337252,0.962793370044869
"573","WWC1","CAMK2A",-0.0238781709703734,0.930054249654204,0.965538691199526
"574","CAMK2A","PNN",0.0233969181513487,0.931460855039542,0.965538691199526
"575","PRKCZ","TNR",-0.0216102505178543,0.93668455869924,0.96769875099331
"576","LAMB1","ALDH1L2",-0.0214550109037423,0.937138552026785,0.96769875099331
"577","IGF2","ALDH1L1",-0.0210155529775823,0.938423830795193,0.96769875099331
"578","PIN1","FGFR3",-0.0202919561264383,0.940540437325485,0.96820339136447
"579","PC2","PICK1",-0.0191071503759865,0.944006934118032,0.970093481520257
"580","NSF","LAMA1",0.0183551176088368,0.946207719076847,0.970678608363317
"581","CAMK2A","PICK1",0.0171645380806295,0.949692628227881,0.972576787944215
"582","PC1","PICK1",-0.0138156038084414,0.959499584992873,0.980931706307147
"583","PRKCB","ALDH1L1",-0.011586617909182,0.966030006710491,0.985913986265424
"584","LAMB1","TNC",0.0098667444654736,0.971070248645739,0.989360955383929
"585","PNN","GFAP",-0.00922003143172319,0.972965773853341,0.989597667423484
"586","NSF","AQP4",0.0076919813477646,0.977445032373029,0.991041496005492
"587","PIN1","PNN",-0.00759935718435685,0.977716568328107,0.991041496005492
"588","PC1","PRKCB",-0.0069744938519001,0.979548469174912,0.991209760474613
"589","GRIA2","TNR",-0.00588916126897904,0.982730542349679,0.99274137979297
"590","PRKCZ","ALDH1L2",0.0050774664708708,0.985110502290793,0.993458896378003
"591","IGF2","PNN",0.00376331584774342,0.988963947862326,0.993548094944429
"592","WWC1","CFL1",-0.00366962603477997,0.98923868144783,0.993548094944429
"593","PRKCB","LAMB1",-0.00333892227088889,0.990208437482431,0.993548094944429
"594","PIN1","IGF2BP2",0.00221401080820781,0.993507217503907,0.995179788577146
"595","TNR","GFAP",0.000938802346520086,0.997246856955896,0.997246856955896
