Year,ID,Genotype,TrainProtocol,TrainSequence,TrainGroup,Day,TrainSession,ShockOnOff,PairedPartner,Experimenter,Housing,TestLocation,       filename,p-miss ,TotalTime(s),TotalPath(Arena),Speed (Arena),sd Speed(Arena),Linearity(Arena),TotalPath(m),#Entrances,Time1stEntr,Path1stEntr,Speed1stEntr(cm/s),Entr/Dist(1/m),#Shock,Time1stShock,Path1stShock,Speed (cm/s),SdSpeed,Linearity,MaxTimeAvoid,MaxPathAvoid,Time2ndEntr,Path2ndEntr,Speed2ndEntr,TimeTarget,pTimeTarget,pTimeCCW  ,pTimeOPP,pTimeCW,RayleigLength,RayleigAngle,PolarAvgVal,PolarSdVal,PolarMinVal,PolarMinBin,Min50%RngLoBin    ,Min50%RngHiBin    ,PolarMaxVal,PolarMaxBin,Max50%RngLoBin    ,Max50%RngHiBin    ,AnnularMinVal,AnnularMinBin,AnnularMaxVal,AnnularMaxBin,AnnularAvg,AnnularSd,AnnularSkewnes,AnnularKurtosis
2016,16-120A,FMR1,3-day,train-train,trained,1,T1,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T1_Room.dat,0.00000,600,10.56,1.76,2.34,0.2594,14.95,11,9.53,0.33,3.25,0.74,12,9.53,0.33,2.49,2.28,0.6219,137,3.4,18.57,0.68,2.59,11.235,0.0288,0.5593,0.3604,0.0516,0.65,123.82,211.5,54.55,0.0004,0,140,90,0.083,130,80,160,0.0001,16.9,0.3092,14.5,12.95,21.17,1.86,6.67
2016,16-120A,FMR1,3-day,train-train,trained,1,T2,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T2_Room.dat,0.00000,600,10.96,1.83,2.33,0.2794,15.30,4,33.00,0.54,1.53,0.26,4,33,0.54,2.55,2.19,0.6516,190,4.76,77.77,1.77,1.65,3.333,0.0088,0.7075,0.2733,0.0104,0.81,120.38,210.8,37.41,0,0,140,110,0.1117,140,90,150,0.0001,16.9,0.516,15.8,15.07,6.14,1.87,14.52
2016,16-120A,FMR1,3-day,train-train,trained,1,T3,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T3_Room.dat,0.00494,600,11.87,1.98,2.22,0.3429,14.00,2,29.33,0.55,1.6,0.14,2,29.33,0.55,2.33,1.98,0.5789,488,1.95,111,2.59,1.78,1.3,0.0032,0.6844,0.3046,0.0078,0.75,121.88,214.2,43.53,0,0,130,90,0.1099,100,70,140,0.0004,7.5,0.5542,15.8,15.16,6.82,3.75,36.91
2016,16-120A,FMR1,3-day,train-train,trained,2,Retest,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_R1_Room.dat,0.00572,600,16.46,2.74,2.99,0.3621,19.35,7,19.53,0.95,12.17,0.36,7,19.53,0.95,3.22,2.89,0.6097,177,5.79,39.2,2.35,1.43,7.134,0.0175,0.0858,0.398,0.4988,0.58,223.01,241.18,87.43,0.0004,0,270,210,0.0807,260,190,280,0.0012,16.9,0.5156,14.5,13.7,14.25,2.66,11.49
2016,16-120A,FMR1,3-day,train-train,trained,2,T4,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T4_Room.dat,0.00000,600,13.41,2.24,2.38,0.3507,15.79,2,0.53,0,-1,0.13,2,0.53,0,2.63,2.18,0.6138,552,14.16,552.8,14.16,4.24,1.633,0.004,0.2675,0.3816,0.3468,0.44,189.06,231.24,81.14,0.0001,0,260,160,0.0577,220,170,290,0.0012,16.9,0.4158,14.5,14.53,10.05,2.95,19.26
2016,16-120A,FMR1,3-day,train-train,trained,2,T5,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T5_Room.dat,0.00000,600,12.82,2.14,2.37,0.3467,15.15,2,423.17,10.8,10.34,0.13,2,423.17,10.8,2.53,2.16,0.5812,423,10.8,575.8,14.37,11.13,1.835,0.0048,0.223,0.5162,0.2561,0.58,191.4,254.07,63.82,0.0001,0,240,180,0.0762,220,160,250,0.0077,3.1,0.5178,14.5,14.35,11.39,3.35,20.09
2016,16-120A,FMR1,3-day,train-train,trained,2,T6,On,N/A,Maddy,AnimalRoom,MBL,           16-120A_T6_Room.dat,0.00022,600,11.24,1.87,2.45,0.2961,14.53,1,99.90,2.39,1.65,0.07,1,99.9,2.39,2.42,2.27,0.6168,499,2.39,599.97,14.53,-1,0.767,0.002,0.1974,0.6535,0.1471,0.69,181.26,265.21,48.97,0,0,230,180,0.0793,210,160,240,0.0013,16.9,0.516,15.8,15.05,6.65,1.38,6.33
2016,16-120A,FMR1,3-day,train-train,trained,3,Retention,Off,N/A,Maddy,AnimalRoom,MBL,           16-120A_R2_Room.dat,0.01167,600,14.26,2.38,2.35,0.3859,15.29,6,244.53,5.27,10.26,0.39,12,244.53,5.27,2.55,2.19,0.5093,244,5.27,378.83,8.33,5.17,31.398,0.08,0.103,0.3989,0.418,0.58,223.33,248.39,84.17,0.0005,40,250,200,0.0948,240,190,270,0.0006,16.9,0.4011,14.5,13.31,16.52,2.11,8.46
2016,16-120B,FMR1,3-day,train-train,trained,1,Hab,Off,N/A,Maddy,AnimalRoom,MBL,          16-120B_HAB_Room.dat,0.00000,600,23.51,3.92,3.26,0.5122,25.51,29,3.37,0.15,7.55,1.14,51,3.37,0.15,4.25,3.3,0.6256,55,3.23,24.87,1.39,6.64,90.802,0.2311,0.3098,0.1631,0.296,0.06,10.04,175.56,105.16,0.012,200,90,290,0.0465,90,350,170,0.0002,16.9,0.3729,13.1,11.89,18.59,1.71,6.15
2016,16-120B,FMR1,3-day,train-train,trained,1,T1,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T1_Room.dat,0.00000,600,9.02,1.50,1.94,0.2404,13.45,7,0.50,0,-1,0.52,8,0.5,0,2.24,1.98,0.6722,244,2.05,63.93,1.37,3.57,8.198,0.02,0.3772,0.5018,0.1011,0.57,148.76,231.85,59.69,0.0003,340,190,120,0.0706,150,100,200,0.0164,7.5,0.371,13.1,13.14,15.06,1.9,9.1
2016,16-120B,FMR1,3-day,train-train,trained,1,T2,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T2_Room.dat,0.00000,600,8.58,1.43,1.99,0.2105,13.56,13,24.00,0.32,1.48,0.96,16,24,0.32,2.26,2.05,0.6671,152,3.61,32.17,0.69,8.5,17.5,0.0461,0.4141,0.4404,0.0993,0.45,139.02,220.87,69.24,0.0007,0,200,110,0.0538,190,110,230,0.0087,3.1,0.3863,14.5,13.67,13.43,2.01,9.15
2016,16-120B,FMR1,3-day,train-train,trained,1,T3,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T3_Room.dat,0.00000,600,10.43,1.74,2.06,0.2846,14.36,7,60.97,1.61,2.21,0.49,7,60.97,1.61,2.39,2.12,0.6412,139,3.64,127.7,3.21,7.25,7.166,0.0183,0.3933,0.4964,0.0921,0.54,145.56,227.09,62.25,0.0002,330,200,130,0.0627,150,100,210,0.0479,7.5,0.3619,13.1,12.5,20.27,1.87,6.46
2016,16-120B,FMR1,3-day,train-train,trained,2,Retest,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_R1_Room.dat,0.00583,600,10.86,1.81,2.31,0.2705,15.02,7,3.27,0.11,10.39,0.47,11,3.27,0.11,2.5,2.33,0.6353,235,6.03,128.4,3.05,2.55,19.565,0.0503,0.2353,0.4758,0.2385,0.45,183.23,237.89,74.82,0.0011,320,230,150,0.0742,230,140,250,0.0049,3.1,0.3933,14.5,13.74,11.96,1.94,9.2
2016,16-120B,FMR1,3-day,train-train,trained,2,T4,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T4_Room.dat,0.00000,600,10.25,1.71,2.36,0.2362,15.12,12,5.80,0.18,14.04,0.79,17,5.8,0.18,2.52,2.35,0.674,174,4.27,28.87,0.86,14.03,24.6,0.0609,0.486,0.3381,0.1151,0.44,121.27,201.89,74.52,0.0021,10,150,70,0.0696,100,60,170,0.0087,3.1,0.4986,14.5,13.84,12.4,2.68,14.02
2016,16-120B,FMR1,3-day,train-train,trained,2,T5,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T5_Room.dat,0.00000,600,9.69,1.62,2.28,0.2246,14.59,13,26.37,0.92,6.92,0.89,13,26.37,0.92,2.43,2.24,0.6986,136,3.23,34.17,1.22,1.96,10.935,0.0285,0.7048,0.2385,0.0282,0.68,102.13,196.33,50.75,0.0001,0,120,70,0.0795,70,40,120,0.0055,3.1,0.329,15.8,13.74,14.62,1.35,5.36
2016,16-120B,FMR1,3-day,train-train,trained,2,T6,On,N/A,Maddy,AnimalRoom,MBL,           16-120B_T6_Room.dat,0.00000,600,9.67,1.61,2.09,0.2557,13.48,11,34.83,0.51,1.71,0.82,11,34.83,0.51,2.25,2.05,0.631,145,2.89,148.07,2.94,1.45,11.098,0.0302,0.7313,0.2374,0.0011,0.74,102.16,193.14,43.34,0,0,120,70,0.0829,70,40,120,0.0034,3.1,0.2748,14.5,13.58,13.84,1.26,4.79
2016,16-120B,FMR1,3-day,train-train,trained,3,Retention,Off,N/A,Maddy,AnimalRoom,MBL,           16-120B_R2_Room.dat,0.00000,600,10.31,1.72,1.76,0.2747,14.27,20,25.93,0.4,1.86,1.4,74,25.93,0.4,2.38,1.86,0.5627,70,1.16,83.07,1.37,1.41,158.632,0.3941,0.3031,0.1638,0.139,0.3,40.15,161.63,86.64,0.0113,280,80,340,0.0551,40,320,90,0.0139,3.1,0.4002,14.5,13.32,15.65,1.8,6.81
2016,16-121B,FMR1,3-day,train-train,trained,1,Hab,Off,16-121A,Maddy,AnimalRoom,MBL,          16-121B_HAB_Room.dat,0.00000,600,12.94,2.16,1.84,0.4014,14.87,20,15.50,0.61,9.39,1.35,54,15.5,0.61,2.48,1.93,0.5655,113,3.87,25.37,1.04,5.89,109.735,0.2629,0.353,0.1954,0.1886,0.1,41.28,171.14,98.99,0.0162,260,100,320,0.0542,80,320,130,0.0001,15.8,0.2787,13.1,10.4,21.63,0.92,3.16
2016,16-121B,FMR1,3-day,train-train,trained,1,T1,On,16-121A,Maddy,AnimalRoom,MBL,       16-121B_T1_Room (2).dat,0.00000,600,9.96,1.66,1.53,0.3719,13.76,13,14.17,0.44,0.43,0.94,35,14.17,0.44,2.29,1.79,0.573,139,3.61,42.17,1.03,0.56,64.668,0.1585,0.3184,0.3804,0.1427,0.27,142.18,201.78,88.16,0.0118,280,170,70,0.0617,150,80,220,0.0589,15.8,0.1983,9.7,10.73,23.74,0.6,2.76
2016,16-121B,FMR1,3-day,train-train,trained,1,T2,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_T2_Room.dat,0.06656,600,4.12,0.69,0.7,0.3481,13.12,15,2.87,0.03,3.87,1.14,62,2.87,0.03,2.19,1.73,0.6213,60,1.39,52.7,1.27,1.78,125.264,0.333,0.2312,0.1482,0.2876,0.16,2.16,167.84,102.76,0.0109,180,50,280,0.0492,350,300,100,0.0007,16.9,0.3405,14.5,13.14,17.18,2.13,9.25
2016,16-121B,FMR1,3-day,train-train,trained,1,T3,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_T3_Room.dat,0.00044,600,8.7,1.45,2.29,0.2106,13.91,4,82.53,1.38,10.12,0.29,4,82.53,1.38,2.32,2.38,0.6178,328,7.45,139.5,2.69,1.59,3.433,0.0088,0.3482,0.5479,0.0951,0.58,158.02,242.82,58.18,0.0001,340,200,130,0.0672,200,130,230,0.0067,7.5,0.4809,14.5,13.87,19.52,3.33,14.31
2016,16-121B,FMR1,3-day,train-train,trained,2,Retest,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_R1_Room.dat,0.00000,600,9.35,1.56,2.59,0.1858,14.61,4,97.77,2.07,1.67,0.27,4,97.77,2.07,2.44,2.6,0.6466,387,2.07,125.5,2.77,1.65,2.967,0.0078,0.2791,0.5956,0.1176,0.63,170.75,252.84,54.71,0,330,220,160,0.0709,210,150,240,0.0008,3.1,0.5172,14.5,14.53,7.93,2.81,16.22
2016,16-121B,FMR1,3-day,train-train,trained,2,T4,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_T4_Room.dat,0.00000,600,10.96,1.83,2.67,0.2347,15.23,6,0.83,0,-1,0.39,6,0.83,0,2.54,2.62,0.6058,276,4.07,27.83,1.07,15.71,4.965,0.0123,0.3316,0.6015,0.0546,0.65,154.47,239.27,52.69,0.0002,320,200,140,0.0783,140,130,220,0.0053,3.1,0.5177,14.5,13.71,11.81,2.37,11.38
2016,16-121B,FMR1,3-day,train-train,trained,2,T5,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_T5_Room.dat,0.00000,600,9.56,1.59,1.78,0.2771,12.48,3,241.93,5.21,1.53,0.24,3,241.93,5.21,2.08,1.71,0.5617,241,5.21,426.03,8.92,4.26,2.933,0.0067,0.24,0.6931,0.0602,0.7,165.67,247.29,49.57,0,0,190,150,0.1075,170,140,210,0.0035,3.1,0.3585,14.5,13.32,12.92,1.2,5.07
2016,16-121B,FMR1,3-day,train-train,trained,2,T6,On,16-121A,Maddy,AnimalRoom,MBL,           16-121B_T6_Room.dat,0.00000,600,9.94,1.66,1.78,0.2794,12.53,1,570.70,11.9,2.61,0.08,1,570.7,11.9,2.09,1.7,0.5385,570,11.9,599.97,12.53,-1,0.634,0.0015,0.2117,0.7028,0.0839,0.73,168.35,251.15,46.15,0,0,200,150,0.0877,190,130,210,0.0155,3.1,0.3945,14.5,13.2,15.66,2.22,10.29
2016,16-121B,FMR1,3-day,train-train,trained,3,Retention,Off,16-121A,Maddy,AnimalRoom,MBL,           16-121B_R2_Room.dat,0.00000,600,11.91,1.99,1.89,0.3688,13.37,9,411.97,8.29,2.14,0.67,21,411.97,8.29,2.23,1.78,0.568,411,8.29,468.3,9.66,5.3,42.401,0.1127,0.2554,0.4678,0.1642,0.37,164.62,221.01,82.16,0.0068,290,210,130,0.0594,140,120,230,0.0415,3.1,0.2987,13.1,12.06,19.32,1.23,4.47
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,ID,Genotype,TrainProtocol,TrainSequence,TrainGroup,Day,TrainSession,ShockOnOff,PairedPartner,Experimenter,Housing,TestLocation,       filename,p-miss ,TotalTime(s),TotalPath(Arena),Speed (Arena),sd Speed(Arena),Linearity(Arena),TotalPath(m),#Entrances,Time1stEntr,Path1stEntr,Speed1stEntr(cm/s),Entr/Dist(1/m),#Shock,Time1stShock,Path1stShock,Speed (cm/s),SdSpeed,Linearity,MaxTimeAvoid,MaxPathAvoid,Time2ndEntr,Path2ndEntr,Speed2ndEntr,TimeTarget,pTimeTarget,pTimeCCW  ,pTimeOPP,pTimeCW,RayleigLength,RayleigAngle,PolarAvgVal,PolarSdVal,PolarMinVal,PolarMinBin,Min50%RngLoBin    ,Min50%RngHiBin    ,PolarMaxVal,PolarMaxBin,Max50%RngLoBin    ,Max50%RngHiBin    ,AnnularMinVal,AnnularMinBin,AnnularMaxVal,AnnularMaxBin,AnnularAvg,AnnularSd,AnnularSkewnes,AnnularKurtosis
2016,16-116B,FMR1,3-day,train-train,yoked,1,Hab,Off,16-116A,Maddy,AnimalRoom,MBL,          16-116B_HAB_Room.dat,0,600,21.55,3.59,2.95,0.5432,23.44,33,3.37,0.14,12.8,1.41,67,3.37,0.14,3.91,2.99,0.5935,48,2.38,23.53,1.05,11.57,118.368,0.2914,0.2308,0.2127,0.2651,0.12,5.69,167.12,101.83,0.0117,120,70,300,0.0463,30,290,100,0.001,15.8,0.3575,13.1,11.42,20.23,1.31,4.26
2016,16-116B,FMR1,3-day,train-train,yoked,1,T1,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T1_Room.dat,0,600,12.15,2.02,2.14,0.3351,15.21,17,8.60,0.49,6.38,1.12,62,8.6,0.49,2.53,2.1,0.6479,102,2.55,36.07,1.23,1.66,119.764,0.2883,0.3173,0.1947,0.1997,0.17,44.37,167.22,95,0.0147,220,120,0,0.0444,50,340,130,0.0211,15.8,0.2955,13.1,12.06,17.36,1.39,5.63
2016,16-116B,FMR1,3-day,train-train,yoked,1,T2,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T2_Room.dat,0,600,10.34,1.72,2.24,0.2974,16.22,19,1.17,0.06,5.12,1.17,58,1.17,0.06,2.7,2.4,0.6826,144,3.62,145.37,3.76,19.2,110.33,0.2708,0.1941,0.2293,0.3059,0.1,291.02,179.22,110.29,0.0128,110,30,250,0.0406,270,170,350,0.0001,16.9,0.4306,14.5,14.07,11.24,2.46,13.84
2016,16-116B,FMR1,3-day,train-train,yoked,1,T3,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T3_Room.dat,0.00056,600,10.34,1.72,2.18,0.2507,14.91,20,24.80,0.59,1.59,1.34,70,24.8,0.59,2.48,2.04,0.6698,111,2.42,75.8,1.52,1.83,127.898,0.3319,0.229,0.1283,0.3108,0.23,345.68,159.79,103.96,0.0125,150,60,300,0.052,60,290,80,0.0009,7.5,0.5277,15.8,15,8.25,3.12,22.91
2016,16-116B,FMR1,3-day,train-train,yoked,2,Retest,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_R1_Room.dat,0,600,12.56,2.09,2.63,0.2852,16.79,17,6.30,0.11,1.9,1.01,45,6.3,0.11,2.8,2.56,0.6409,82,2.07,37.6,0.92,1.9,91.267,0.234,0.3073,0.2143,0.2444,0.07,50.45,180.53,101.3,0.0149,160,80,290,0.0444,50,330,150,0.0005,16.9,0.3271,14.5,13.63,19.11,2.63,10.62
2016,16-116B,FMR1,3-day,train-train,yoked,2,T4,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T4_Room.dat,0.00017,600,10.55,1.76,2.18,0.2836,14.88,19,4.00,0.05,1.71,1.28,74,4,0.05,2.48,2.12,0.661,127,2.93,131.8,3,1.9,149.97,0.3818,0.1472,0.189,0.282,0.25,333.96,158.72,105.22,0.0065,120,50,300,0.0547,340,280,60,0.0128,3.1,0.491,14.5,13.64,14.68,2.14,8.12
2016,16-116B,FMR1,3-day,train-train,yoked,2,T5,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T5_Room.dat,0.00939,600,10.38,1.73,2.19,0.2583,14.68,24,16.70,0.67,11.02,1.63,75,16.7,0.67,2.45,2.1,0.6339,77,1.74,35.13,1.25,8.14,147.568,0.3797,0.1123,0.0857,0.4223,0.45,318.88,136.38,101.09,0.0054,140,350,270,0.0597,320,250,0,0.0047,3.1,0.3504,14.5,14.04,12.7,1.97,8.93
2016,16-116B,FMR1,3-day,train-train,yoked,2,T6,On,16-116A,Maddy,AnimalRoom,MBL,           16-116B_T6_Room.dat,0,600,13.16,2.19,2.17,0.3981,14.22,26,6.57,0.14,6.64,1.83,95,6.57,0.14,2.37,1.9,0.5747,59,1.35,31,0.73,2.51,183.437,0.4539,0.3439,0.0545,0.1476,0.5,29.96,144.96,74.86,0.0018,150,70,10,0.0769,50,350,80,0.0725,3.1,0.2779,14.5,12.12,23.62,1.28,4.14
2016,16-116B,FMR1,3-day,train-train,yoked,3,Retention,Off,16-116A,Maddy,AnimalRoom,MBL,           16-116B_R2_Room.dat,0,600,14.93,2.49,2.47,0.3955,16.50,24,13.13,0.28,3.17,1.45,84,13.13,0.28,2.75,2.29,0.6021,55,1.27,20.8,0.48,1.59,161.47,0.3984,0.1681,0.2193,0.2142,0.2,5.52,161.06,97.46,0.0099,100,50,300,0.0588,10,300,80,0.0567,3.1,0.357,14.5,12.48,21.52,1.44,4.56
2016,16-117B,FMR1,3-day,train-train,yoked,1,Hab,Off,16-117A,Maddy,AnimalRoom,MBL,          16-117B_HAB_Room.dat,0,600,26.41,4.4,3.61,0.5269,29.51,32,0.53,0,-1,1.08,55,0.53,0,4.92,3.76,0.6514,82,4.35,23.9,1.26,7.35,96.165,0.2412,0.3413,0.2031,0.2143,0.18,70.54,175.47,93.82,0.0145,240,130,10,0.0496,60,0,150,0.0147,15.8,0.2797,13.1,11.65,19.16,1.27,4.66
2016,16-117B,FMR1,3-day,train-train,yoked,1,T1,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T1_Room.dat,0,600,4.71,0.79,1.39,0.1509,10.73,11,7.23,0.28,1.53,1.03,47,7.23,0.28,1.79,1.57,0.6725,91,1.9,44.5,1.02,1.61,89.433,0.221,0.2733,0.2811,0.2246,0.1,121.86,187.45,98.39,0.0189,310,170,30,0.0378,150,50,230,0.0091,15.8,0.4659,13.1,11.84,16.01,1.48,5.43
2016,16-117B,FMR1,3-day,train-train,yoked,1,T2,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T2_Room.dat,0.00006,600,13.67,2.28,3.07,0.2473,18.42,12,114.03,3.03,14.47,0.65,28,114.03,3.03,3.07,2.96,0.6013,265,7.32,379.33,10.62,18.84,53.668,0.1353,0.114,0.4207,0.3299,0.41,218.17,222.38,101.15,0.0051,50,260,180,0.0616,210,160,270,0.0029,3.1,0.3987,14.5,13.68,10.54,2.1,13.01
2016,16-117B,FMR1,3-day,train-train,yoked,1,T3,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T3_Room.dat,0,600,10.1,1.68,2.69,0.2087,13.80,13,36.57,0.57,1.71,0.94,43,36.57,0.57,2.3,2.14,0.6977,86,2.06,63.6,1.18,22.45,93.167,0.2341,0.2797,0.2512,0.235,0.04,113.05,184.26,101.59,0.0213,30,260,100,0.0389,100,30,210,0.0004,3.1,0.6138,13.1,13.47,7.81,0.11,7.06
2016,16-117B,FMR1,3-day,train-train,yoked,2,Retest,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_R1_Room.dat,0.00733,600,9.27,1.55,2.28,0.2264,14.67,11,28.33,1.03,11.37,0.75,39,28.33,1.03,2.45,2.32,0.6606,141,4.04,169.67,5.09,2.61,75.834,0.1968,0.2806,0.2682,0.2544,0.08,179.81,192.31,102.87,0.0181,20,260,110,0.0374,230,110,290,0.0157,7.5,0.4466,13.1,12.68,16.67,2.24,8.31
2016,16-117B,FMR1,3-day,train-train,yoked,2,T4,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T4_Room.dat,0,600,4.4,0.73,1.32,0.1426,10.43,10,130.57,3.15,1.35,0.96,44,130.57,3.15,1.74,1.48,0.6815,130,3.15,172.73,3.96,8.7,83.935,0.2078,0.261,0.2888,0.2425,0.1,179.79,192.86,102.26,0.021,340,240,100,0.0395,210,100,270,0.0039,3.1,0.3594,11.5,11.9,13.88,0.25,3.11
2016,16-117B,FMR1,3-day,train-train,yoked,2,T5,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T5_Room.dat,0,600,7.38,1.23,1.6,0.229,11.47,15,10.57,0.03,0.55,1.31,44,10.57,0.03,1.91,1.69,0.6224,75,2.07,36.53,0.73,1.43,86.304,0.2132,0.1958,0.3305,0.2605,0.16,212.28,195.72,106.16,0.015,50,290,160,0.0477,230,110,270,0.0122,15.8,0.2586,9.7,9.84,23.1,0.58,3.07
2016,16-117B,FMR1,3-day,train-train,yoked,2,T6,On,16-117A,Maddy,AnimalRoom,MBL,           16-117B_T6_Room.dat,0,600,3.78,0.63,0.9,0.124,10.26,12,0.53,0,-1,1.17,49,0.53,0,1.71,1.23,0.6026,58,0.8,42.43,0.56,10.4,93.1,0.2289,0.2213,0.2865,0.2633,0.08,230.78,184.68,107,0.0208,40,320,170,0.0384,200,130,310,0.0032,15.8,0.4231,13.1,12.34,18,1.74,5.53
2016,16-117B,FMR1,3-day,train-train,yoked,4,Retention,Off,16-117A,Maddy,AnimalRoom,MBL,           16-117B_R2_Room.dat,0,600,15.5,2.58,2.44,0.3902,17.81,22,19.43,0.32,2.58,1.24,52,19.43,0.32,2.97,2.45,0.5719,72,1.22,72.03,1.2,1.71,104.463,0.2757,0.3849,0.1921,0.1473,0.25,81.46,178.67,87.56,0.0085,290,140,30,0.0473,80,10,150,0.0072,15.8,0.2282,13.1,10.6,24.26,0.76,2.49
2016,16-119B,FMR1,3-day,train-train,yoked,1,Hab,Off,16-119A,Maddy,AnimalRoom,MBL,          16-119B_HAB_Room.dat,0.00000,600,21.36,3.56,3.09,0.471,23.18,25,12.33,0.71,4.32,1.08,48,12.33,0.71,3.86,3.06,0.624,60,3.45,26.23,1.52,5.87,87.033,0.2279,0.2713,0.1936,0.3073,0.03,306.83,187.25,105.97,0.0169,180,20,230,0.0593,240,180,10,0.0155,15.8,0.3878,13.1,11.92,18.64,1.53,5.41
2016,16-119B,FMR1,3-day,train-train,yoked,1,T1,On,16-119A,Maddy,AnimalRoom,MBL,           16-119B_T1_Room.dat,0.00000,600,12.26,2.04,1.98,0.3447,14.72,18,0.53,0,-1,1.22,42,0.53,0,2.45,1.99,0.5629,71,1.99,21.17,0.77,2.19,74.032,0.1937,0.2183,0.2907,0.2973,0.12,202.84,197.86,104.25,0.0169,0,260,120,0.0405,240,130,290,0.0141,15.8,0.2931,11.5,11.03,21.75,1.26,4.19
2016,16-119B,FMR1,3-day,train-train,yoked,1,T2,On,16-119A,Maddy,AnimalRoom,MBL,           16-119B_T2_Room.dat,0.00000,600,8.94,1.49,1.91,0.2463,13.93,18,8.03,0.1,1.41,1.29,56,8.03,0.1,2.32,2.01,0.678,75,2,42.37,0.87,3.59,107.168,0.2703,0.3001,0.1713,0.2583,0.14,37.98,168.55,98.49,0.0116,190,70,290,0.0438,40,340,140,0.002,15.8,0.4033,13.1,12.41,13.79,2.51,12.41
2016,16-119B,FMR1,3-day,train-train,yoked,1,T3,On,16-119A,Maddy,AnimalRoom,MBL,       16-119B_T3_Room (2).dat,0.01161,600,15.82,2.64,3.2,0.2813,17.45,14,64.00,1.44,21.23,0.8,38,64,1.44,2.91,2.68,0.5246,119,3.36,75.97,1.87,5.25,76.733,0.1985,0.3074,0.3216,0.1725,0.18,134.63,193.99,93.29,0.0085,300,240,110,0.0483,160,50,200,0.0004,16.9,0.3872,14.5,13.18,18.55,2.27,8.88
2016,16-119B,FMR1,3-day,train-train,yoked,2,Retest,On,16-119A,Maddy,AnimalRoom,MBL,           16-119B_R1_Room.dat,0.00000,600,10.95,1.82,2.22,0.2915,16.02,12,20.37,0.53,1.78,0.75,32,20.37,0.53,2.67,2.4,0.662,122,2.93,65.53,1.38,1.47,61.933,0.1662,0.2334,0.2833,0.3171,0.17,211.88,200.15,105.91,0.0131,0,270,140,0.0475,220,160,320,0.0053,15.8,0.4224,13.1,12.37,21.3,2.19,7.38
2016,16-119B,FMR1,3-day,train-train,yoked,2,T4,On,16-119A,Maddy,AnimalRoom,MBL,           16-119B_T4_Room.dat,0.00000,600,9.04,1.51,1.83,0.2554,13.71,10,69.37,1.48,1.59,0.73,26,69.37,1.48,2.28,1.94,0.6716,136,3.09,135,3.02,6.29,44.332,0.1152,0.1983,0.4553,0.2312,0.34,181.61,214.65,92.18,0.0099,30,220,130,0.0563,160,110,230,0.0352,15.8,0.2794,13.1,11.74,19.55,1.21,4.41
2016,16-119B,FMR1,3-day,train-train,yoked,2,T5,On,16-119A,Maddy,AnimalRoom,MBL,           16-119B_T5_Room.dat,0.00606,600,12.66,2.11,2.25,0.3377,16.33,15,9.43,0.3,16.06,0.92,30,9.43,0.3,2.72,2.29,0.6301,98,2.37,60.83,1.32,16.92,54.199,0.1419,0.2423,0.3134,0.3023,0.15,191.12,199.58,102.46,0.0098,350,250,120,0.0438,210,140,300,0.0265,7.5,0.3411,14.5,13.09,19.04,2.09,7.85
