"ID","Year","Genotype","TrainProtocol","TrainSequence","TrainGroup","Day","TrainSession","ShockOnOff","PairedPartner","Experimenter","Housing","TestLocation","APA","APA2","TrainSessionCombo","pair1","pair2","TrainSessionComboNum","SdevSpeedArena","Linearity.Arena.","NumEntrances","Time1stEntr","Path1stEntr","Speed1stEntr.cm.s.","Dist1stEntr.m.","NumShock","MaxTimeAvoid","Time2ndEntr","Path2ndEntr","Speed2ndEntr","TimeTarget","pTimeTarget","pTimeCCW","pTimeOPP","pTimeCW","RayleigLength","RayleigAngle","PolarAvgVal","PolarSdVal","PolarMinVal","PolarMinBin","Min50.RngLoBin","Min50.RngHiBin","PolarMaxVal","PolarMaxBin","Max50.RngLoBin","Max50.RngHiBin","AnnularMinVal","AnnularMinBin","AnnularMaxVal","AnnularMaxBin","AnnularAvg","AnnularSd","AnnularSkewnes","AnnularKurtosis","Speed1","Speed2"
"15146B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15146A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15146B_Retention","15146A_Retention",9,1.31,0.2851,11,16.8,0.37,5.22,0.91,43,173,30.6,0.78,7.64,86,0.1678,0.2033,0.3455,0.2834,0.08,161.3,172.09,104.65,0.0171,340,270,120,0.0449,170,20,200,0.0277,18,0.2662,15,12.52,26.37,1.07,3.2,0.0220238095238095,0.0254901960784314
"15147B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15147B_Hab","15147A_Hab",1,3.43,0.4931,30,11.2,0.85,12.71,1.15,56,69,29.13,1.75,7.06,104.203,0.267,0.3403,0.2173,0.1754,0.19,58.06,168.12,92.25,0.0136,220,130,10,0.0432,50,0,150,8e-04,19.4,0.2849,15,13.49,20.26,1.49,5.53,0.0758928571428572,0.0600755235152763
"15147B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15147B_T1","15147A_T1",2,2.25,0.3518,17,2.4,0.08,7.66,1.04,47,107,22,0.76,2.32,96.338,0.242,0.2856,0.2353,0.237,0.07,140.84,187.95,100.67,0.0145,310,230,90,0.0413,220,120,310,0.003,19.4,0.2566,13.2,13.72,20.74,1.36,5.05,0.0333333333333333,0.0345454545454545
"15147B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15147B_T2","15147A_T2",3,1.94,0.3032,17,74.9,1.45,1.44,1.17,56,162,237.47,4.94,4.16,114.067,0.2837,0.4053,0.1296,0.1814,0.32,41.15,146.88,81.95,0.0068,250,100,0,0.0646,60,0,130,0.0032,3.5,0.3546,18,16.49,13.75,1.54,5.69,0.0193591455273698,0.0208026277003411
"15147B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15147B_T3","15147A_T3",4,1.62,0.2591,15,18,0.28,2.17,1.1,61,87,105.3,1.99,2.45,119.369,0.3015,0.3209,0.1675,0.2101,0.22,34.11,159.33,92.2,0.0087,220,70,310,0.0532,50,320,110,0.0107,3.5,0.3703,18,16.37,15.17,2.09,9.27,0.0155555555555556,0.0188983855650522
"15147B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15147B_Retest","15147A_Retest",5,1.69,0.2064,17,19.9,0.38,1.96,1.25,70,65,50.37,1.27,6.09,158.432,0.3922,0.212,0.1127,0.2831,0.25,350.45,150.87,98.2,0.0095,180,40,290,0.0526,10,270,50,0.0269,8.5,0.3514,16.6,14.87,27.4,1.93,5.93,0.0190954773869347,0.0252134206869168
"15147B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15147B_T4_C1","15147A_T4_C1",6,2.76,0.2631,10,22.73,0.9,20.28,0.58,18,159,182.57,5.63,20.27,37.068,0.0673,0.1991,0.5609,0.1727,0.46,154.02,124.25,87.95,0.0069,350,200,130,0.0741,160,100,200,0.0074,19.4,0.3612,15,15.3,14.87,1.65,7.21,0.0395952485701716,0.030837486991291
"15147B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15147B_T5_C2","15147A_T5_C2",7,1.98,0.2227,15,10.83,0.26,30.72,1.01,48,90,14.83,0.56,1.96,88.767,0.1716,0.2082,0.2644,0.3558,0.09,256.37,180.76,99.65,0.0156,140,20,230,0.0406,260,160,330,0.0067,3.5,0.3912,18,16.58,12.58,2.27,10.96,0.0240073868882733,0.0377612946729602
"15147B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15147B_T6_C3","15147A_T6_C3",8,2.13,0.1883,11,62.93,1.9,9.15,0.72,44,88,121.7,3.13,1.82,83.533,0.165,0.2005,0.3119,0.3226,0.05,212.06,173.33,102.39,0.0175,330,310,160,0.0378,310,150,330,5e-04,3.5,0.4802,16.6,16.97,7.02,1.93,14.75,0.0301922771333227,0.0257189811010682
"15147B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15147A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15147B_Retention","15147A_Retention",9,2.05,0.2887,10,19.57,0.43,2.03,0.64,32,138,77.73,1.52,2.13,60.599,0.1123,0.1691,0.3445,0.3741,0.25,200.68,154.26,92.46,0.0111,330,260,150,0.0542,190,140,280,0.0027,19.4,0.4118,16.6,15.53,18.33,2.09,7.53,0.0219724067450179,0.0195548694197864
"15148B",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15148B_Hab","15148A_Hab",1,3.99,0.5293,35,14.6,1.01,14.81,1.2,51,63,48.2,2.82,1.66,88.033,0.2259,0.3034,0.2352,0.2355,0.09,67.8,176.73,99.2,0.0123,0,330,150,0.0411,330,150,0,0.0093,18,0.2734,15,12.76,20.15,1.25,4.65,0.0691780821917808,0.05850622406639
"15148B",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15148B_T1","15148A_T1",2,2.44,0.3704,22,0.53,0,-1,1.3,77,59,40.83,1.48,9.92,150.899,0.3616,0.2579,0.1724,0.2081,0.14,22.47,169.47,98.96,0.0116,180,80,310,0.0514,10,310,110,0.0409,18,0.2523,13.2,11.84,24.93,0.77,2.93,0,0.0362478569679157
"15148B",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15148B_T2","15148A_T2",3,2.28,0.3844,23,50.57,1.26,9.58,1.29,61,50,84.9,2.24,2.39,118.57,0.294,0.3051,0.2268,0.1741,0.13,62.72,169.42,94.74,0.0148,270,140,10,0.0463,10,290,100,0.0059,19.4,0.1979,13.2,12.09,27.23,0.64,2.74,0.0249159580779118,0.0263839811542992
"15148B",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15148B_T3","15148A_T3",4,2.1,0.341,15,24.8,0.45,1.82,0.91,39,138,63.73,1.35,1.69,75.198,0.1894,0.3776,0.2834,0.1497,0.27,116.22,189.84,86.66,0.0095,310,180,70,0.0528,120,40,180,0.0015,19.4,0.295,16.6,14.14,24.37,1.59,5.1,0.0181451612903226,0.0211831162717715
"15148B",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15148B_Retest","15148A_Retest",5,2.1,0.3761,18,15,0.24,2.24,1.14,49,96,40.53,0.9,2.18,105.865,0.2589,0.3761,0.2188,0.1462,0.22,75.22,171.75,89.1,0.0123,210,140,20,0.0503,100,10,160,0.008,19.4,0.1817,15,13.19,27.3,0.96,3.25,0.016,0.0222057735011103
"15148B",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15148B_T4_C1","15148A_T4_C1",6,3.52,0.3297,15,41,1.95,25.13,0.76,40,248,54.3,2.47,5.72,70.166,0.1307,0.1926,0.4504,0.2263,0.28,162.66,144.44,96.39,0.0097,270,220,120,0.0545,150,100,230,0.0086,19.4,0.2391,15,13.53,24.96,1.15,3.68,0.0475609756097561,0.04548802946593
"15148B",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15148B_T5_C2","15148A_T5_C2",7,1.99,0.3259,17,6.77,0.16,27.48,1.21,68,92,30.23,1.03,15.53,129.666,0.267,0.2137,0.2289,0.2904,0.13,356.69,202.12,99.08,0.0114,170,10,220,0.0457,10,300,110,0.0048,19.4,0.1948,11.1,11.41,28.02,0.42,2.45,0.0236336779911374,0.0340721137942441
"15148B",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15148B_T6_C3","15148A_T6_C3",8,2.84,0.3427,29,8.87,0.2,1.89,1.69,113,61,56.57,1.44,1.96,224.426,0.4881,0.0911,0.1945,0.2263,0.36,351.3,220.27,84.17,0.0052,90,40,330,0.0679,340,310,50,0.0949,8.5,0.2193,15,12.91,26.25,0.96,3.12,0.0225479143179256,0.0254551882623299
"15148B",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15148A","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15148B_Retention","15148A_Retention",9,1.53,0.2566,11,45.93,0.83,1.69,1.07,44,119,108.9,1.47,0.16,89.331,0.1741,0.1868,0.3081,0.331,0.08,207.13,177.13,101.39,0.0136,270,260,120,0.0455,250,100,270,0.0053,18,0.385,3.5,9.09,28.97,-0.11,1.83,0.01807097757457,0.0134986225895317
"15148D",2015,"WT","3-day","train-conflict","yoked",1,"Hab","Off","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Hab","15148D_Hab","15148C_Hab",1,3.1,0.4637,25,12.5,0.46,10.08,1.1,61,53,26.37,1.16,8.85,126.207,0.3237,0.2894,0.1942,0.1927,0.15,30.01,166.92,96.75,0.0149,270,90,320,0.0438,30,290,90,0.0102,18,0.2719,13.2,12.37,20.16,1.02,3.9,0.0368,0.0439893818733409
"15148D",2015,"WT","3-day","train-conflict","yoked",1,"T1","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T1","15148D_T1","15148C_T1",2,1.99,0.3,16,11.07,0.2,2.25,1.09,34,145,38.67,0.85,4.15,55.166,0.1406,0.3006,0.2755,0.2833,0.15,164.65,196.11,100.33,0.0097,0,230,100,0.0472,150,20,190,0.0074,18,0.2526,11.1,11.66,21.32,0.81,3.48,0.01806684733514,0.0219808637186449
"15148D",2015,"WT","3-day","train-conflict","yoked",1,"T2","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T2","15148D_T2","15148C_T2",3,1.55,0.2466,17,74.77,1.38,8.39,1.37,64,80,155.47,3.09,0.49,123.634,0.3037,0.2248,0.2048,0.2666,0.12,329.94,168.16,106.13,0.016,170,20,250,0.0429,320,250,60,0.0216,18,0.2826,13.2,12.32,22.67,1,3.66,0.0184566002407383,0.0198752170836817
"15148D",2015,"WT","3-day","train-conflict","yoked",1,"T3","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T3","15148D_T3","15148C_T3",4,2.76,0.2685,18,18.37,0.59,29.07,1.06,63,101,44.43,1.19,2.54,120.003,0.3095,0.3309,0.09,0.2696,0.26,12.78,153.53,94.12,0.0078,200,70,320,0.0481,50,310,100,0.0014,19.4,0.3829,15,15.08,18.93,2.35,9.65,0.0321175830157866,0.0267837047040288
"15148D",2015,"WT","3-day","train-conflict","yoked",2,"Retest","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retest","15148D_Retest","15148C_Retest",5,2.27,0.2782,13,90.47,1.81,1.75,0.83,41,152,243.4,5.52,8.25,83.668,0.2085,0.1145,0.2694,0.4076,0.31,262.12,181.99,122.18,0.0109,60,300,200,0.0541,300,190,320,0.0055,3.5,0.4113,15,15.39,12.44,1.24,6.83,0.020006632032718,0.0226787181594084
"15148D",2015,"WT","3-day","train-conflict","yoked",2,"C1","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T4_C1","15148D_T4_C1","15148C_T4_C1",6,3.47,0.3259,17,3.2,0.17,9.93,0.8,38,91,94.73,3.84,21.98,71.634,0.1425,0.1573,0.252,0.4483,0.2,264.67,180.99,92.28,0.0127,20,320,210,0.0499,280,190,330,0.003,19.4,0.2463,16.6,14.7,18.02,1.23,5.03,0.053125,0.0405362609521799
"15148D",2015,"WT","3-day","train-conflict","yoked",2,"C2","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T5_C2","15148D_T5_C2","15148C_T5_C2",7,3.19,0.3051,15,13.13,0.17,1.22,0.78,40,122,56.7,1.87,11.46,76.501,0.1518,0.2156,0.3478,0.2848,0.08,158.4,164.81,104.11,0.0156,210,170,20,0.0433,140,40,210,0.0033,19.4,0.3191,16.6,14.61,18.15,1.42,5.11,0.0129474485910129,0.0329805996472663
"15148D",2015,"WT","3-day","train-conflict","yoked",2,"C3","On","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","T6_C3","15148D_T6_C3","15148C_T6_C3",8,2.77,0.2706,16,143.13,3.74,17.12,0.93,57,177,172.2,4.87,4.27,111.132,0.2318,0.1614,0.2757,0.3311,0.14,297.44,185.08,95.54,0.0139,70,340,210,0.0502,320,230,40,0.0017,19.4,0.2479,16.6,14.71,19.33,1.4,5.49,0.0261300915251869,0.028281068524971
"15148D",2015,"WT","3-day","train-conflict","yoked",3,"Retention","Off","15148C","Maddy","AnimalRoom","MBL","Yoked","conflict-yoked","Retention","15148D_Retention","15148C_Retention",9,1.07,0.1903,13,9.2,0.09,1.66,1.48,41,86,24.37,0.28,7.5,83.498,0.1629,0.2525,0.3438,0.2408,0.14,125.49,173.75,110.88,0.0156,300,200,70,0.0439,80,40,200,0.0214,16.6,0.316,3.5,9.33,23.45,-0.01,1.97,0.00978260869565217,0.0114895363151416
