"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","145A-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"1700020D05Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.72106904335073,5.79792097911291,6.48031959444743,6.224148879409,5.90934841974363,6.12727662830779,5.79792097911291,6.24430431086825
"1700020L24Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.24980044309452,6.28147600077981,6.1499084072503,5.79792097911291,5.79792097911291
"1700021F05Rik",6.73167855360597,6.71402883175886,6.69440505779589,6.77242020048512,6.67859341927627,6.26536257807974,6.96287128409545,6.79931924351579,6.57439669294796,6.41378993985285,6.69178665898672,6.9002698683892,6.64764988996942
"1700022I11Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.14787876397264,5.79792097911291,5.79792097911291,5.97565024682105,5.79792097911291,5.90934841974363,5.79792097911291,5.79792097911291,5.93958660595551
"1700023F06Rik",6.44058521629575,6.38308265537795,6.06053473843515,5.79792097911291,6.29163758153291,5.79792097911291,6.26092805397241,5.79792097911291,6.09985557890259,5.79792097911291,6.27886580565182,6.41799407050082,6.48568564295717
"1700024P16Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.40114897700492,5.79792097911291,6.08221192150798,6.04910969117149,6.61533519471152,5.79792097911291,5.79792097911291,6.51212806958075,5.79792097911291
"1700025G04Rik",7.5352428468615,8.11045440775645,7.62387047655966,7.82216754830422,7.92140945373541,8.6798223233098,7.89751023400643,7.8768729311147,7.73849952140866,8.01700514210266,8.29264547665577,7.666655490406,7.74809941304979
"1700027J19Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04712153062895,5.79792097911291,6.04309649571116
"1700028J19Rik",5.79792097911291,5.79792097911291,6.43684494962567,6.68512652022891,6.513781055925,6.26536257807974,5.79792097911291,6.04910969117149,6.3797318296214,6.26869361647034,6.32428826936165,6.27969139211514,6.22156488840593
"1700028P14Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.45615448321674,5.9622333015132,5.79792097911291,5.79792097911291,6.02061011699085,5.79792097911291,5.79792097911291,5.93958660595551
"1700029F12Rik",5.79792097911291,5.79792097911291,5.79792097911291,6.13777583631765,5.79792097911291,5.79792097911291,5.79792097911291,6.04910969117149,5.79792097911291,6.02061011699085,6.07644940259797,5.79792097911291,5.79792097911291
"1700029I15Rik",5.79792097911291,6.21310074711845,6.25153872094999,6.4301316464168,6.14787876397264,6.26536257807974,6.36378895405733,6.23190420549957,6.19680057265716,6.13154253318249,6.1499084072503,6.27969139211514,6.37833578418493
"1700029J07Rik",6.37367346314902,5.79792097911291,6.61842278675229,6.33344226761965,6.14787876397264,6.72106904335073,6.80408981131198,6.23190420549957,5.79792097911291,6.13154253318249,6.26269979858284,6.37576087085878,6.08091217074918
"1700029P11Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.21350951805768,5.79792097911291,5.79792097911291,5.79792097911291
"1700030J22Rik",6.55588679675163,5.79792097911291,5.79792097911291,6.27744994173976,6.40114897700492,5.79792097911291,6.38658562481648,6.40939539511191,6.82399957452825,6.47864431614777,6.10293924104485,5.95917437673526,6.53965006145795
"1700030K09Rik",6.55588679675163,6.61998239225951,6.69440505779589,6.27744994173976,6.18894765256599,6.82584840314581,6.23125473632032,6.50227151375328,6.34004011068628,6.45169021531315,6.6234939915914,6.62488641088715,6.64764988996942
"1700034I23Rik",6.08722641205504,5.79792097911291,6.06053473843515,5.79792097911291,6.18894765256599,6.26536257807974,5.9622333015132,5.79792097911291,5.79792097911291,6.35178899370089,5.79792097911291,6.25237071273043,5.79792097911291
"1700034J05Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.24980044309452,5.79792097911291,5.97424176824464,6.1577488742619,5.99818610328899
"1700037C18Rik",6.18015868991783,6.21310074711845,6.06053473843515,5.79792097911291,6.4254065919863,6.60070257844287,6.93106057938157,6.2663850034612,5.79792097911291,6.11253990634743,6.49678984947094,6.30549265221265,6.49959732477548
"1700037H04Rik",6.69957267277122,7.38338140064785,6.99661173006259,6.9472979425053,7.16085545208192,7.51338196867241,7.10811666111188,6.86941357973057,7.08224136025943,7.28376620802945,7.26668230370706,6.78604476894869,6.78092469437566
"1700040L02Rik",6.33692882350559,5.79792097911291,6.38195803397133,6.13777583631765,6.18894765256599,5.79792097911291,6.03016844607983,5.97565024682105,5.79792097911291,6.14950243147828,6.19121271832157,6.62488641088715,6.32525765136851
"1700047I17Rik2",6.59450576999748,6.71402883175886,6.85817896301034,6.71527284336393,7.22714385366992,5.79792097911291,6.66991418870032,6.56407989418858,6.71473986659565,7.03974888467546,6.70796739240717,6.81009691450627,6.5650962827262
"1700048O20Rik",6.37367346314902,6.21310074711845,6.53372974508939,6.4301316464168,6.22600934735641,5.79792097911291,6.38658562481648,5.97565024682105,5.79792097911291,6.13154253318249,6.29448713200246,6.32999581367957,6.52656388672598
"1700057G04Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.22848608738038,5.79792097911291,5.79792097911291
"1700061G19Rik",6.35561876365576,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.28875375545057,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.02584932680394,6.11418856171014
"1700066B19Rik",6.20638091840365,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,5.79792097911291,6.2740297740858,6.48737846054642,5.97424176824464,5.79792097911291,6.04309649571116
"1700066M21Rik",7.03897902834281,7.01165109789794,6.99661173006259,7.17056248942233,7.07965278706831,7.08293507514421,7.5964114208172,7.2267369985179,6.89308364554046,7.01733241617516,7.09195479280088,7.30871274297402,6.87080484543464
"1700067K01Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.2740297740858,5.79792097911291,5.79792097911291,5.79792097911291,5.93958660595551
"1700088E04Rik",6.31753497558397,6.38308265537795,6.53372974508939,5.79792097911291,6.34924947171264,5.79792097911291,6.50735933102665,5.79792097911291,6.29704420980497,5.90934841974363,6.01380191826847,6.59445219644709,6.45691463827587
"1700093K21Rik",5.79792097911291,6.51219978787452,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04309649571116
"1700102P08Rik",6.08722641205504,5.79792097911291,6.72981077349189,6.13777583631765,5.79792097911291,6.45615448321674,5.79792097911291,6.15270963200345,5.79792097911291,6.36262109505156,5.79792097911291,6.2232376120478,6.14423682194042
"1700109H08Rik",6.08722641205504,6.21310074711845,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.13534096449054,6.02061011699085,6.30961371797037,6.11992687137053,5.93958660595551
"1700112E06Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.99082321164452,5.79792097911291,5.79792097911291,5.79792097911291
"1700123L14Rik",5.94275535895326,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.92263737706101,5.79792097911291,6.04309649571116
"1700123O20Rik",6.63116817770828,6.21310074711845,6.57733709709349,6.55103753686899,6.67859341927627,6.60070257844287,6.96287128409545,6.89599265928772,6.86411979420612,7.09160170064572,6.5178690769855,6.82187834980783,6.8535411894347
"1700128F08Rik",6.56899515196101,6.38308265537795,6.53372974508939,6.13777583631765,6.67859341927627,6.26536257807974,6.50735933102665,6.48031959444743,6.2740297740858,6.30604222883444,6.61450928697219,6.35337292064651,6.70154472001311
"1810009A15Rik",6.7211169523241,6.79825293427866,6.94364171322764,6.82595886299523,6.53410176611446,5.79792097911291,5.9622333015132,6.54409459673837,5.79792097911291,6.75811528690947,6.5178690769855,6.57874428070402,6.30627491963178
"1810010H24Rik",6.08722641205504,6.21310074711845,6.38195803397133,6.47302689012416,6.29163758153291,5.79792097911291,5.79792097911291,6.10536968899937,5.79792097911291,6.02061011699085,6.07644940259797,6.25237071273043,5.79792097911291
"1810011H11Rik",6.00266189302359,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.19188989760723,5.79792097911291
"1810011O10Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.5611725550959,5.79792097911291,5.79792097911291,5.79792097911291
"1810013L24Rik",7.48129031148744,6.79825293427866,7.70900856654501,7.33935249233526,7.45124230132953,7.40612017158758,7.83596826732828,7.52408981199777,7.71614581089661,7.851890859261,7.51903795239049,7.44470715111714,7.40783524118984
"1810022K09Rik",6.64299891583268,6.51219978787452,6.25153872094999,7.22397265225945,6.69485374917995,6.45615448321674,6.90924451053129,6.86941357973057,6.29704420980497,6.62077596314768,6.56784791610061,6.39727072585512,6.72211798516975
"1810024B03Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,6.09985557890259,5.79792097911291,5.97424176824464,5.79792097911291,6.04309649571116
"1810026J23Rik",7.82456843304982,7.92076706558522,8.2132883703701,7.92330341526405,7.80808305951027,8.32004323575644,7.78653261399534,7.78576692624546,7.79058581702615,7.40081821068152,7.7513520868928,7.86852436361682,7.85541471972496
"1810030O07Rik",6.91953037077919,6.94576718543064,6.48711914429975,6.71527284336393,6.77159505753461,6.45615448321674,6.65518241394606,7.14839861883895,6.99222866113343,7.1206829452324,6.91333246549221,7.12870324878824,6.91259158254832
"1810032O08Rik",6.37367346314902,6.61998239225951,5.79792097911291,6.51318214423329,6.47114901390653,5.79792097911291,6.52541301907359,5.79792097911291,6.19680057265716,6.38365492525982,6.29448713200246,6.4761544625771,6.34355233066655
"1810037I17Rik",6.82119075070704,6.79825293427866,6.88755170838339,7.38540617473129,7.49565120793009,7.15571777335637,7.4858425579943,7.198023491149,6.46825388324829,6.91714341804937,7.10766607214639,6.88947585872334,6.92072801309358
"1810041L15Rik",7.5352428468615,7.51139780343617,7.3252187271104,7.98967888506276,7.51009310440255,8.04734537441895,7.08991355802401,7.65529384556473,7.86090603171282,7.65977109721493,7.85448961605898,7.21851129246837,7.33942448698826
"1810043G02Rik",7.09015549814664,7.33737649052932,7.60909284007067,7.24120808482033,7.35703404830244,6.82584840314581,7.34953905463972,7.40127746481344,6.61533519471152,7.07460872704935,7.29325922674727,7.38548598056745,7.14432958678104
"1810043H04Rik",6.50078779677736,7.01165109789794,6.61842278675229,6.13777583631765,6.71078885036178,6.72106904335073,6.5768651610556,6.52350943179416,6.34004011068628,6.29391717461927,6.97458234964124,6.32999581367957,6.64764988996942
"1810049J17Rik",5.79792097911291,5.79792097911291,5.79792097911291,6.33344226761965,6.71078885036178,5.79792097911291,5.79792097911291,6.29841956847072,6.64141501706988,6.24198646124767,6.49678984947094,6.45737580612184,6.58965219990681
"1810055G02Rik",6.93633734651674,7.01165109789794,6.88755170838339,6.4301316464168,6.81448857589688,7.22382484024835,7.00371826299416,6.62086964246792,6.65412498630262,6.75811528690947,7.17314824957761,7.23406592343066,7.05653489068651
"2010005H15Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97424176824464,5.79792097911291,5.79792097911291
"2010107E04Rik",7.08299980030994,8.1354597591778,7.22646093786913,7.49998222742677,7.94191249597254,7.51338196867241,7.62541924698129,7.63548921854519,7.25515154937278,7.01733241617516,7.79822487230077,8.00660874683861,7.58321600448941
"2010107G23Rik",6.81169319381218,7.01165109789794,7.04686957512864,6.96978668832216,6.97985280716356,6.26536257807974,6.88690634572817,7.18828065369093,6.88353037299523,6.832937664267,7.14342995091906,7.47635963159639,6.968131983594
"2010109A12Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.19932390637337,5.79792097911291,5.79792097911291,5.79792097911291,6.01380191826847,5.79792097911291,5.79792097911291
"2010109I03Rik",6.20638091840365,5.79792097911291,5.79792097911291,5.79792097911291,6.22600934735641,5.79792097911291,6.4696793292597,6.15270963200345,5.79792097911291,6.49599525105774,6.12727662830779,6.19188989760723,6.28652382987929
"2010111I01Rik",7.5352428468615,8.16000499776555,7.48392028179757,7.38540617473129,7.29828657224531,7.15571777335637,7.36391306911577,7.58800003283479,7.21446330420875,7.13290219075719,7.72420158325696,7.68783673238765,7.58761826446041
"2010300C02Rik",9.14025176341357,8.50200286212601,8.70778000090773,8.68228923173317,8.94840756888085,8.99931684260175,8.77470614560731,9.11752458366304,9.70592620869639,8.27999865167925,8.63368131354947,9.63191009764692,9.03676877204853
"2010315B03Rik",6.66612372915808,6.61998239225951,6.43684494962567,6.74433809655362,6.59169229673375,5.79792097911291,6.7125215629335,6.50227151375328,6.43441589627705,6.4424374288196,6.47500253770205,6.19188989760723,6.45691463827587
"2200002D01Rik",5.94275535895326,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.26536257807974,5.9622333015132,6.04910969117149,5.79792097911291,6.04683340025791,5.79792097911291,5.79792097911291,5.99818610328899
"2210010C04Rik",6.20638091840365,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,6.26536257807974,6.16454579830947,5.79792097911291,6.16737868529507,5.79792097911291,6.22848608738038,5.79792097911291,5.79792097911291
"2210011C24Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04568107033321,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.93958660595551
"2210013O21Rik",6.58186425300839,7.23933856488408,6.48711914429975,7.03429978792216,6.80042601164352,6.45615448321674,6.90924451053129,6.35680452749698,6.65412498630262,6.89680526133542,6.70796739240717,7.24940287591789,6.5650962827262
"2210016F16Rik",6.4561892013672,6.71402883175886,6.38195803397133,6.55103753686899,6.69485374917995,7.28792862847895,6.68437261596142,6.79931924351579,6.29704420980497,6.4424374288196,6.49678984947094,6.88947585872334,6.52656388672598
"2210016L21Rik",8.00515084732683,8.34173172143089,8.1366338876473,8.24913797925536,8.13543823282219,7.90547257820819,8.22335032307055,8.08003949081028,8.05842732052038,7.61275503928473,7.91103059997468,8.30925948335557,8.02797305814512
"2210017I01Rik",5.79792097911291,7.01165109789794,6.32100404828009,5.79792097911291,5.97322132464596,5.79792097911291,6.23125473632032,6.29841956847072,5.79792097911291,5.95546405847215,5.79792097911291,5.79792097911291,6.08091217074918
"2210407C18Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.04309649571116
"2210408I21Rik",6.64299891583268,6.38308265537795,6.79637848142549,6.87643461299108,6.44870669832753,6.82584840314581,6.19932390637337,6.72303894315198,6.2740297740858,6.55335878751452,6.5482908398375,6.69601138595238,6.60162207360249
"2210418O10Rik",6.68857968493727,6.51219978787452,6.53372974508939,6.65378352774233,6.64502095386144,7.61181566777793,6.73972363213931,6.81378968024099,6.57439669294796,6.64193630909446,6.56784791610061,6.73580293536541,6.51321794057444
"2300009A05Rik",6.35561876365576,6.61998239225951,6.25153872094999,6.65378352774233,6.59169229673375,5.79792097911291,6.82854665230664,6.58351136729771,6.24980044309452,6.5611725550959,6.22848608738038,6.6822972916022,6.32525765136851
"2310009B15Rik",6.78256227185414,6.79825293427866,5.79792097911291,6.96978668832216,6.59169229673375,5.79792097911291,7.2354725541587,6.6736238818126,6.57439669294796,6.41378993985285,6.5482908398375,6.9002698683892,6.51321794057444
"2310011J03Rik",7.03145218466798,7.38338140064785,7.2056027373785,6.9917646602607,6.94420421695366,7.56359721263835,7.35674862547562,6.7696296775595,6.5003544541046,6.93704995994625,6.98049781527452,7.10282763738966,6.99848683825753
"2310022A10Rik",6.95285186110336,7.23933856488408,6.99661173006259,6.96978668832216,6.74174966337278,6.82584840314581,7.08991355802401,7.3600955967984,6.96619161959656,6.79345580853078,6.90698368167496,6.74864831677458,6.82700735059634
"2310022B05Rik",7.0972618435329,7.92076706558522,7.53239448895543,7.7008023509889,7.5172491828997,7.460968647593,8.14525709498805,7.28200234354651,7.22819467395787,8.29897101499419,7.52980068012941,7.33723221028122,7.32303932396155
"2310030G06Rik",6.04857148034713,6.38308265537795,5.79792097911291,6.13777583631765,6.10117829047018,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.02584932680394,5.99818610328899
"2310033P09Rik",6.81169319381218,6.21310074711845,6.53372974508939,6.79960298001174,6.71078885036178,6.26536257807974,6.77892499117682,6.81378968024099,6.01161542902384,6.50449899913778,7.08134614032266,6.95244873224599,6.70154472001311
"2310035C23Rik",7.96826702560011,7.73270598568828,7.92305568421001,8.10469848991305,7.66486199491755,7.61181566777793,7.69237599721159,8.05149735461188,8.24834122509646,7.78176579660159,8.04129292301088,7.77406203903784,7.81942062847475
"2310036O22Rik",7.58688154055267,7.86109465607301,7.2867590902481,8.10469848991305,7.53143455113728,7.78785131736473,7.77641092466592,7.67478674636857,7.20055634826915,7.25521562025265,7.45234056184935,7.86396306946676,7.39757095771254
"2310039H08Rik",6.00266189302359,6.71402883175886,6.38195803397133,5.79792097911291,6.18894765256599,5.79792097911291,6.31503046201082,5.79792097911291,5.79792097911291,5.79792097911291,6.01380191826847,6.2232376120478,6.22156488840593
"2310057J18Rik",5.79792097911291,5.79792097911291,6.16880374796255,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.95917437673526,5.79792097911291
"2310057M21Rik",7.04644989998769,6.79825293427866,7.14048955769022,7.07510236867755,7.0365206826003,7.86744946682907,6.7125215629335,6.94697623192235,7.23499617718555,7.09580645542602,6.56784791610061,7.30146887903769,6.81798349939155
"2310061I04Rik",7.57765460933569,8.00543350252506,6.85817896301034,7.5663596174902,7.67116794112172,7.51338196867241,7.2354725541587,7.36845059974713,7.22135060046865,7.23698992488731,7.34459820250277,7.4949529786984,7.57879778462069
"2410002F23Rik",7.11829303119443,7.38338140064785,7.70900856654501,7.73507557511092,7.46623105070605,7.22382484024835,7.69779624348112,7.34320040388225,7.43336966314918,7.37184508659179,7.61595245953626,7.75429842981598,7.7634513313246
"2410004B18Rik",6.71041665834344,7.28943145225902,6.85817896301034,6.58692578605802,7.06904016786535,7.7029297295336,6.88690634572817,7.04149676652719,7.13564547200782,7.01733241617516,7.21153144412702,7.00193068047165,6.90438376536923
"2410004P03Rik",6.40810117418347,6.21310074711845,6.43684494962567,6.03851180696521,5.97322132464596,6.91947305077529,6.12601578085133,6.04910969117149,6.13534096449054,6.26869361647034,6.338547646358,5.95917437673526,6.24430431086825
"2410015M20Rik",6.77262843687469,7.28943145225902,6.82781852939039,7.24120808482033,7.10055455083193,6.45615448321674,7.5726993389888,7.13818975832412,6.31900491233612,6.81059525875415,7.06522443015693,7.33016937533471,6.91259158254832
"2410016O06Rik",6.64299891583268,6.51219978787452,6.85817896301034,6.77242020048512,6.69485374917995,6.26536257807974,6.44996174070289,6.35680452749698,6.67893306085732,6.90702980025043,6.50741396199011,6.95244873224599,6.69105718354585
"2410089E03Rik",7.70927916116089,7.23933856488408,8.02347019706266,7.64150192452544,7.86868651888432,7.56359721263835,7.4858425579943,8.00251132318495,7.95780800492866,7.95954084151451,7.97778212820922,7.8079243864419,7.77105796167516
"2410131K14Rik",6.92797124788397,6.71402883175886,7.11786574731936,6.87643461299108,6.93202032805335,7.15571777335637,7.18633248829714,7.10695379713706,7.12066456050122,7.41973903119869,7.19729732218928,6.91093981156678,7.14432958678104
"2410137M14Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.10293924104485,5.79792097911291,5.79792097911291
"2410141K09Rik",6.04857148034713,5.79792097911291,5.79792097911291,6.3838927431576,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.19680057265716,5.79792097911291,5.79792097911291,5.79792097911291,6.08091217074918
"2510002D24Rik",6.4561892013672,6.94576718543064,6.48711914429975,6.90065878241931,6.80042601164352,5.79792097911291,6.87553111665494,6.58351136729771,6.46825388324829,6.62077596314768,6.41693781936295,6.65412835436906,6.51321794057444
"2510009E07Rik",7.22389567409169,7.07342074871035,7.48392028179757,7.29135580970059,7.73253362258317,8.42556251701067,7.76107523621081,7.37674528252546,7.72960568979987,7.79103384379707,7.25315163288251,7.21064997392451,7.21329647942708
"2510039O18Rik",7.18550502345224,6.71402883175886,6.85817896301034,7.03429978792216,7.20861551410044,6.26536257807974,7.42646676274321,7.08559618921352,7.13564547200782,7.08737972859789,7.44469251743292,7.33016937533471,7.5011098215384
"2610001J05Rik",6.4561892013672,6.87498973871508,7.04686957512864,6.21367939312316,6.59169229673375,7.28792862847895,7.21118041430902,6.7388614956008,6.24980044309452,6.5611725550959,6.81313895945836,6.6822972916022,6.58965219990681
"2610002M06Rik",7.65395364489671,7.62702340141526,7.59413490115382,7.72375486100977,7.75626356310774,7.40612017158758,7.45322577711619,7.53858689239918,7.82415979072187,7.25521562025265,7.61262075103451,7.27201585934757,7.56096261937197
"2610008E11Rik",6.9446303454986,7.13166684726481,6.69440505779589,7.20646072753044,7.01424139923227,6.60070257844287,6.99366549234483,6.95930485145646,7.30080243785712,6.90193159237371,6.98049781527452,7.02104429792622,6.98342750946216
"2610020H08Rik",6.08722641205504,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.11992687137053,6.14423682194042
"2610021A01Rik",6.84908623090653,6.71402883175886,6.65735097676436,6.3838927431576,6.6098989065935,6.60070257844287,6.48879559383188,6.6736238818126,6.62848854066525,6.66926453972186,6.65839653175403,6.66834028258358,6.69105718354585
"2610044O15Rik8",6.83988454084994,6.71402883175886,7.02205770182956,7.1886612719448,6.90717052890698,7.61181566777793,7.12600634246633,6.98349902390359,7.15041606528047,7.08314036264228,7.11800968068695,6.69601138595238,6.87931527027895
"2610301B20Rik",7.26098170873431,7.38338140064785,6.99661173006259,7.07510236867755,6.95623438934602,6.91947305077529,7.53005480269068,7.49455923727449,7.19353529659739,6.81623429157226,6.96863060434476,7.81268916508715,7.48207548035954
"2610318N02Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.97322132464596,5.79792097911291,5.79792097911291,5.79792097911291,6.57439669294796,6.13154253318249,6.41693781936295,5.79792097911291,6.04309649571116
"2610507B11Rik",9.33615482728029,9.13034679729688,8.99445330077728,9.50958763194267,9.48289336800064,9.66975086192749,9.32430608643657,9.5999103607005,9.61617132275973,9.9224443427321,9.55135299708603,9.27229120399955,9.38066042980085
"2610524H06Rik",6.81169319381218,7.01165109789794,6.94364171322764,6.65378352774233,6.6098989065935,6.45615448321674,6.48879559383188,7.06378544657569,6.16737868529507,6.48737846054642,6.87457081236859,6.6822972916022,6.5650962827262
"2610528A11Rik",6.08722641205504,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,5.93958660595551
"2700049A03Rik",6.33692882350559,6.51219978787452,7.02205770182956,6.77242020048512,6.26002946404218,5.79792097911291,6.56013488838651,6.56407989418858,6.77112959799212,7.02185616751881,6.32428826936165,6.39727072585512,6.49959732477548
"2700060E02Rik",7.32016478855472,7.89127521705799,7.26702246679002,7.38540617473129,7.42839507868782,7.40612017158758,7.75074717405681,7.47192134136347,7.54726979636152,7.24431645386638,7.52980068012941,7.69307623568086,7.30641347290024
"2700062C07Rik",6.54252647170037,6.38308265537795,6.48711914429975,6.96978668832216,6.4254065919863,6.91947305077529,6.38658562481648,7.09633016940974,6.36025382569673,6.43304087198302,6.35242392720033,6.72275432568743,6.57748016617665
"2700081O15Rik",7.94077346405384,7.55117713406461,8.15621291063157,7.55337320847104,7.72653060430149,7.7029297295336,7.77641092466592,7.50201052910402,7.91991170201407,7.64429724382424,8.03651485051341,7.68783673238765,7.63924655934264
"2700094K13Rik",6.65464831115343,6.51219978787452,6.65735097676436,6.58692578605802,6.53410176611446,7.22382484024835,6.99366549234483,6.23190420549957,6.13534096449054,6.57654359769345,6.4859888750294,6.60982666222501,6.39492997439153
"2700097O09Rik",6.20638091840365,6.71402883175886,6.53372974508939,6.51318214423329,6.4254065919863,6.26536257807974,6.59321080713262,6.60242939878201,6.5003544541046,6.18286993285015,6.21028215568731,6.27969139211514,6.26590698445161
"2810004N23Rik",6.78256227185414,6.71402883175886,6.88755170838339,6.58692578605802,6.53410176611446,5.79792097911291,6.42958630896623,6.52350943179416,6.71473986659565,6.66926453972186,6.57742578986978,6.66834028258358,6.44201281805201
"2810006K23Rik",6.85819455130461,6.79825293427866,6.99661173006259,6.68512652022891,6.53410176611446,6.26536257807974,6.59321080713262,6.6388637663606,6.39854584178971,6.48737846054642,6.5482908398375,6.78604476894869,6.73221266530582
"2810021J22Rik",6.29735509414656,6.38308265537795,6.48711914429975,6.03851180696521,6.37581294348192,5.79792097911291,6.64016280469679,6.35680452749698,6.3797318296214,7.01733241617516,6.12727662830779,6.02584932680394,6.60162207360249
"2810403A07Rik",7.55427617273415,7.33737649052932,7.73614371101791,7.35491030975444,7.49565120793009,8.0132908923298,7.10811666111188,7.47951534132626,7.30080243785712,7.48956655816669,7.62589371171887,7.28683938612055,7.44306489617312
"2810417H13Rik",5.79792097911291,5.79792097911291,5.79792097911291,5.79792097911291,6.18894765256599,5.79792097911291,5.79792097911291,6.2663850034612,5.79792097911291,6.0922926373818,5.79792097911291,5.79792097911291,5.93958660595551
"2810428I15Rik",6.97710279868083,6.71402883175886,6.72981077349189,6.9472979425053,7.41291211965379,6.72106904335073,7.17792088330295,7.15850991964825,6.71473986659565,7.19579139255072,7.12825179486238,7.59519904744259,7.17622944557468
"2810459M11Rik",6.23097893317135,7.01165109789794,6.43684494962567,6.33344226761965,6.64502095386144,7.08293507514421,6.92021584041698,6.40939539511191,6.43441589627705,6.69566599820093,6.39201942861912,6.02584932680394,6.28652382987929
"2810474O19Rik",6.65464831115343,6.71402883175886,6.79637848142549,6.55103753686899,6.4928169351938,5.79792097911291,6.56013488838651,6.40939539511191,6.74903076979081,6.64886013127356,6.35242392720033,6.91093981156678,6.8535411894347
"2900011O08Rik",8.98415083458522,8.86577140102545,8.77124555906596,9.20044770603095,8.99858766973096,9.52649582367597,9.03449448068888,8.80326388088583,8.52199564336351,8.57134324977836,9.04348317581895,9.22062823248588,8.95225403846598
