"","gene","padj","logpadj","lfc","direction"
"551","Gemin4",0.0271456969736724,1.5662990032279,3.51052998712378,"conflict.yoked"
"552","Tmem199",0.010489581268066,1.97924184799309,-1.53487875914921,"standard.yoked"
"553","Zfp207",0.0592722833918197,1.22714834177793,-1.08873068535207,"standard.yoked"
"554","Tmem132e",0.0871650403426432,1.05965766450075,4.7893735255658,"conflict.yoked"
"555","Ppm1d",0.0370802675482158,1.43085714091658,3.41575318767843,"conflict.yoked"
"556","Cuedc1",0.0232733777793337,1.63314058085303,3.92823912526452,"conflict.yoked"
"557","Coil",0.0263173213208322,1.57975831698756,-2.38782329875505,"standard.yoked"
"558","RP23-220F20.2",0.0312162111221978,1.50561981070918,-2.23030029942497,"standard.yoked"
"559","Hlf",0.0420603217984236,1.37612740890255,0.995125745145774,"conflict.yoked"
"560","Gm20390",0.000180296886884998,3.74401177200383,-3.80407813056909,"standard.yoked"
"561","Spag9",0.0940270874496759,1.02674701623779,0.982412230675915,"conflict.yoked"
"562","Ankrd40",0.0883329573417291,1.05387722936504,0.943719269673622,"conflict.yoked"
"563","Itga3",0.0957631135887143,1.01880174196239,4.54639676092056,"conflict.yoked"
"564","Nxph3",0.0230914247099061,1.63654927086964,-6.64430299541354,"standard.yoked"
"565","Plxdc1",0.0974435841898408,1.01124675010896,4.42305163672181,"conflict.yoked"
"566","Cacnb1",0.0852966424078468,1.06906806393733,-0.643381835694489,"standard.yoked"
"567","Krt222",0.0606985957463285,1.21682135615168,-1.06522674994312,"standard.yoked"
"568","P3h4",0.0538680119587028,1.2686690521373,-3.97423652134668,"standard.yoked"
"569","Naglu",0.0848925714042504,1.07113031139673,-2.67077342527177,"standard.yoked"
"570","Coasy",0.0445185512962727,1.35145897673337,-1.86596996072911,"standard.yoked"
"571","Ramp2",0.0821716261269183,1.08527811851549,1.94939525008005,"conflict.yoked"
"572","Rundc1",0.0312162111221978,1.50561981070918,-0.970363909487647,"standard.yoked"
"573","G6pc3",0.0762914399749469,1.11752418786683,-1.27198194592759,"standard.yoked"
"574","Ubtf",0.0427074269308722,1.36949659348505,-1.01006600658373,"standard.yoked"
"575","Slc25a39",0.0516538312697124,1.28689746044473,1.7622759599104,"conflict.yoked"
"576","Fam171a2",0.0664626108159104,1.17742260255968,-0.888775731645842,"standard.yoked"
"577","Gosr2",0.0889129627735135,1.05103491787559,0.977395936806869,"conflict.yoked"
"578","Cyb561",0.095362204541056,1.020623717661,1.18485016779787,"conflict.yoked"
"579","Psmc5",0.069846551720682,1.1558550298597,-0.99652673325545,"standard.yoked"
"580","Pitpnc1",0.0338603736651721,1.47030825355647,1.57173935324145,"conflict.yoked"
"581","Ttyh2",0.069846551720682,1.1558550298597,4.21919731321622,"conflict.yoked"
"582","Grin2c",0.080319760463424,1.0951775953879,1.52199187629127,"conflict.yoked"
"583","Armc7",0.0263173213208322,1.57975831698756,5.86683626896126,"conflict.yoked"
"584","Nup85",0.0271884647235418,1.56561531543269,2.15670531057311,"conflict.yoked"
"585","Mif4gd",0.0956742806056115,1.01920479463979,4.51156870262426,"conflict.yoked"
"586","Tmem94",0.0496983899830803,1.30365768033689,-1.05610648410752,"standard.yoked"
"587","Mxra7",0.0728572645386091,1.13752713858531,4.9799131437921,"conflict.yoked"
"588","Jmjd6",0.0630713590056773,1.20016781111374,-1.5489740281642,"standard.yoked"
"589","Sept9",0.0578847566455237,1.2374357881953,-0.729843184314991,"standard.yoked"
