"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Enoph1",7.49091224413636,7.64731848658614,7.87635079434878,7.62693650336065,7.4629898076288,7.31217278098751,7.72023310472666,7.63774523252942,6.99058214756751,7.83416107684514,7.92640619991161,7.4705093313588
"Enox1",7.64277299094948,7.13553279672632,7.2582278380135,7.24457248269195,7.40993651783594,6.88575368190987,7.46531273562573,7.7186541945367,7.18893394490118,7.66484364362034,7.50736722915527,7.42487285927252
"Enox2",7.01952605903694,7.1982454847502,7.6480957014075,7.40915883043995,7.20251239796265,6.98384403724366,7.37327336654893,7.2920567573916,7.08715584872942,7.76090899103407,7.09026414771581,7.03316217516387
"Enpep",6.16651959640838,5.74601471773009,5.74601471773009,5.74601471773009,6.13073690606632,6.31306850669986,5.74601471773009,6.51692153181073,6.4823961947678,6.01951320260687,5.74601471773009,5.90163489457776
"Enpp1",5.74601471773009,6.38645313262447,6.03443910866163,6.27277285307284,5.74601471773009,6.80493230266418,5.74601471773009,6.73804172856597,6.58212939409382,6.05168137211589,5.74601471773009,5.90163489457776
"Enpp2",8.05758778986155,8.72471623366661,7.59704507733927,9.10977664901512,8.76394980620651,8.91742108343722,8.060276245539,8.53943769526808,9.08389861761244,8.08650567654826,7.94142119914079,8.29669173467694
"Enpp3",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.11216765051845,5.74601471773009,5.74601471773009,5.96598844840126
"Enpp4",7.01952605903694,7.31394623064817,6.76628213714257,7.20452170067275,7.28603099315899,7.57349358289409,7.02881453662548,7.65983572802177,7.25326580344329,7.36006685369569,7.26722431150476,7.37133982224337
"Enpp5",9.09318538202425,8.64812797768599,8.78415276696472,9.00592893695385,8.94572019230308,8.71293936666741,9.03160759387558,9.1296062587308,8.89917904869534,8.90255491747442,9.0066521800518,9.31998523539497
"Enpp6",5.74601471773009,5.74601471773009,6.24393779302673,6.97835558549462,5.74601471773009,6.63429058981535,6.74162981763653,6.81221950706321,6.18555587051557,5.93955192050117,5.92286684183806,5.90163489457776
"Enpp7",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01951320260687,5.74601471773009,5.74601471773009
"Ensa",9.4337659566165,9.7871271974134,9.32881454515448,9.53510145654676,9.50054581547455,9.4795383599907,9.50339127427438,9.10529403039784,8.98847165949146,9.46624845103753,9.59133438838926,9.3284854947971
"Enthd2",7.11206693238795,7.25758108755117,7.02740652411637,6.89946766088885,7.05153354354193,7.33770445051879,6.8578449302801,7.18278228254775,7.00118732003412,6.93687240798279,7.41255614087135,6.99092867179093
"Entpd1",6.59273877475058,7.36767200551609,6.68741325644872,6.95275757658379,6.28850587039984,7.02948185409761,6.66752391665721,6.94470096311447,7.58156236887046,6.63018077804455,6.60041150343722,6.80103941826128
"Entpd2",6.29521371320005,6.2007163041327,6.76628213714257,6.38940370799125,6.50882426916374,6.98384403724366,6.02197511661528,6.36360179522424,6.54743957755014,6.13222517996476,6.32896034239041,6.34471599876911
"Entpd3",6.64752807415449,6.64459133834263,7.05566533485981,6.53083515152989,6.46057228151526,6.18637410257059,6.60716765916451,6.77590834204034,6.27645869648312,6.42451493061465,7.10033501319913,6.84219261952035
"Entpd4",8.07961869809948,7.84018551825394,8.07038178026318,8.11809075553078,8.03014017089327,7.64072832138843,8.1305080461915,8.01591235732513,8.15030177818119,8.14912258571984,7.80515131188322,8.02614225561314
"Entpd5",7.13595702096407,6.74678563092428,7.5255191223065,7.20452170067275,7.20251239796265,7.4110971889818,7.19778372406438,7.11510156934349,7.36435949303621,7.08713447092218,6.94955068032668,7.12042196910214
"Entpd6",7.92939739988413,8.29075642305701,7.614296014712,7.88398323458257,8.06291384742561,7.77116982952064,8.44806235282172,7.9822534547613,7.67281422975121,7.82441450644553,8.20255600086602,8.30845611848517
"Entpd7",7.26225842684831,7.36767200551609,7.30355689981037,7.00331466764707,7.06394046361196,6.56212836175147,7.26286613508389,7.17454942388939,7.26569961910505,7.62350156396045,7.13969175813385,7.3152348400205
"Eny2",7.60126063833259,7.1982454847502,7.78987581674947,7.68267883260494,7.19161829690238,7.0405793290156,7.4828969833123,7.52096859015149,7.41252721891832,7.18021688455836,7.41255614087135,7.45359937766592
"Eogt",6.78163334169277,5.74601471773009,7.18660849870805,7.26407273566883,7.03897635701064,7.01826303676005,6.96114659871224,6.49959372690586,6.84115173226296,6.6400892512114,6.96109792521869,6.8718956980864
"Eomes",6.02185492652074,6.2007163041327,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.91224302054867,5.74601471773009,5.74601471773009,5.74601471773009,6.09332148405594
"Ep300",7.79181306422279,7.84018551825394,8.20748540981318,7.99556012132545,7.85912220009935,8.25840826927206,8.00361224627662,8.46099062436273,8.17048504469484,8.07038212319459,7.6712456465409,7.98951562346622
"Ep400",8.19803962503709,8.26500025952267,8.79128365100915,8.03767138414393,8.26766553628902,7.85125955897379,8.15139673944249,8.56462773493982,8.00433129694097,7.8692828534684,7.70756264816761,8.17952893953904
"Epas1",8.12965265300808,9.20857519978294,8.44598399024366,9.69229835834462,9.10161088137079,9.61926734624864,8.69540326194108,9.00566336300192,10.1041674321574,8.8047256388786,8.04659071052892,8.52221753765567
"Epb41",6.16651959640838,6.83815198390189,6.15323483203576,7.07472629157393,6.48512598017227,6.52325198610858,6.44382925268539,6.40553789019331,7.26981397175454,6.67854168150378,6.35451166444358,6.60035318107322
"Epb41l1",9.88456173811754,9.98435229515869,10.2498985736845,10.3826948041561,10.4640810886258,10.0179258492914,10.0335002767931,10.1509278192799,10.4381354982734,10.6302496823328,9.82078073827101,9.87360840189058
"Epb41l2",6.88803757519847,7.72800932297442,6.99834638364494,7.81214429033134,7.60175834437855,8.16984465143797,6.94704589646679,7.2695194681167,8.39857136682161,7.2762706992122,6.5084736026419,7.12800870265069
"Epb41l3",8.99914297273657,8.84941002720696,8.07038178026318,9.05137230701207,8.58472267392652,8.75058943417203,9.14998057570523,9.00160941788187,8.85962676056236,8.64738554150567,8.73747041255801,8.96686352781634
"Epb41l4a",6.06436664491995,6.5272639655662,5.74601471773009,6.57219114297089,6.67504700178932,7.01826303676005,6.5184786626499,6.53383359345793,6.51101242505696,6.29059228912795,5.99596529059142,6.2360090261318
"Epb41l4b",7.30363196897914,7.13553279672632,8.14068397675286,7.16296460978873,7.33526735801708,7.125349437986,7.12861439287074,7.04282953597705,7.59099535210467,7.90654415255887,6.68246260095643,7.09733252918464
"Epb41l5",6.31735601409434,6.64459133834263,6.15323483203576,5.74601471773009,6.28850587039984,6.68436902756504,6.7053950538873,6.4254737550585,6.88372377144835,6.21832560966091,6.5084736026419,6.54479109214403
"Epb42",6.39808189336062,6.2007163041327,5.74601471773009,5.74601471773009,6.21651083794126,5.74601471773009,6.5184786626499,5.74601471773009,6.18555587051557,6.17749173720119,6.05194985962486,6.4009373081368
"Epc1",7.24812422808408,7.25758108755117,7.40963759289419,7.5073122069434,7.41894488881723,7.29483073648227,7.55078365897155,6.8917311254646,7.4726953980428,7.55273167457401,6.60041150343722,7.32793989869369
"Epc2",7.67302523804857,7.31394623064817,7.614296014712,7.74905626601137,7.47160722209277,7.40316562658689,7.50880148891087,7.09749335320421,7.52999239715424,7.79138271447659,7.19616189919246,7.50363203495129
"Epcam",5.74601471773009,6.2007163041327,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.23743065272889,5.92286684183806,5.74601471773009
"Epdr1",9.57644745055123,9.35893153742636,8.95871097483016,9.33421027361812,8.99322211756834,9.017785426546,9.34754713711527,9.20189914503376,8.87894264606563,9.05495690633835,9.73281606237306,9.71249859033895
"Epg5",7.46168446665969,7.46825723835564,7.78987581674947,7.20452170067275,7.71950706027645,8.30258698906145,7.83718016076265,7.43200799353982,8.10058618678971,7.4904651645878,7.60827633572035,7.4705093313588
"Epgn",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.96598844840126
"Epha1",6.22234554721018,5.74601471773009,5.74601471773009,5.74601471773009,6.07943945422537,5.74601471773009,5.74601471773009,6.29433054272488,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Epha10",7.59066182045645,7.25758108755117,7.10998468997024,7.0276734523043,7.28603099315899,7.00691950884594,7.39226381756754,8.032426002731,7.55604860086196,7.25562686633912,7.96117751531337,7.72255649563488
"Epha2",6.41665750827505,6.38645313262447,5.74601471773009,6.78292947722468,5.93880281262351,7.05155867964544,6.60716765916451,6.92385918954307,6.64709589160792,5.74601471773009,6.30217033853605,6.76889320023402
"Epha3",7.11206693238795,6.64459133834263,7.02740652411637,6.84303400695736,7.07620150018927,6.87276092924756,7.06736178082728,6.36360179522424,6.99058214756751,6.9297996688176,6.97251218005485,6.88159134661417
"Epha4",10.7602825908504,9.63873252149866,10.5815492102546,9.31370993652614,9.86950848860273,9.65895457772243,10.4707305860293,10.358363155062,9.50591407971441,10.1403894979541,9.91701326356188,10.549486540562
"Epha5",9.65638637628621,8.48099338409022,9.41832402165949,8.78408178609827,8.94572019230308,8.3831474581057,9.05608792244398,9.16259498813306,8.7271405341212,9.06420401932383,8.25076972843824,8.90156169584112
"Epha6",8.69791240127142,7.1982454847502,8.39961277510579,7.91846544300055,8.25836666005918,7.43457782835721,7.74872841673885,8.02831684214291,7.84533370219646,8.65092473532703,7.43511291307771,7.91305792212489
"Epha7",9.18136526852912,7.80387278089285,9.6418615614055,8.37494352947932,8.14656540362892,8.11649403821202,8.45637067359778,8.78478133879569,8.15030177818119,8.79678762170129,8.11815909680504,8.43426320094666
"Epha8",5.74601471773009,5.74601471773009,6.44677522158294,6.11951744560923,5.74601471773009,5.74601471773009,6.13569127027349,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01529640110915
"Ephb1",7.97352634593147,7.1982454847502,7.83383705582217,8.01678318571463,7.71950706027645,7.39518034941198,7.33433921244111,7.81424142338934,7.46577210573923,7.91873162192485,7.27579886414628,7.7133950083219
"Ephb2",7.97746557490882,7.72800932297442,7.84816392542499,6.95275757658379,7.69825363742401,7.07317518529845,7.64604996387429,7.86183077864075,7.23223209983586,7.82441450644553,7.67737169552167,7.6424758422685
"Ephb3",7.35008387759337,6.99779671497195,7.30355689981037,6.97835558549462,6.79682937899506,7.19437942880694,6.7053950538873,6.68480099902571,6.94700056270808,6.90826722176781,6.96109792521869,7.05769140008575
"Ephb4",5.90543270746838,6.2007163041327,5.74601471773009,5.74601471773009,6.21651083794126,6.61687445109446,6.22255185613063,5.74601471773009,6.4823961947678,6.43770256775214,6.05194985962486,5.74601471773009
"Ephb6",8.25675722271857,8.31603397873623,8.47307434963224,7.94095819095093,8.02459834770456,8.1345142773171,8.24158153582951,8.43076471869615,8.15233379634308,8.59134401576533,8.68951065691389,8.58589101283003
"Ephx1",7.73617911423451,6.83815198390189,7.28111851905367,7.44278026505245,7.42788525500932,7.06242298335718,7.33433921244111,7.32865749001886,7.03235398024536,7.37893171294169,7.31772839541207,7.65698376890474
"Ephx2",6.50225765919205,6.92126115367035,6.87277773979257,6.92647763814398,6.76374845593373,7.15547265328608,6.35939184734644,6.72504232080247,7.17560597562819,6.59968010936441,6.4251023322401,6.73552773210109
"Ephx3",5.74601471773009,5.74601471773009,6.03443910866163,6.01048873685946,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.91898088471957,5.74601471773009,5.74601471773009,5.90163489457776
"Ephx4",7.34356121253798,7.76650417454332,7.3255636524286,7.52292008262209,7.35438743616268,7.19437942880694,7.26286613508389,7.09749335320421,7.10639415698024,7.29151045290578,7.26722431150476,7.50906524338001
"Epm2a",7.31038387492978,6.83815198390189,7.16166460465806,7.5073122069434,7.20251239796265,7.53131899380471,7.50880148891087,7.40532504136762,7.34529193502461,7.31151836075945,7.30114083726131,7.05769140008575
"Epm2aip1",8.59700310116041,8.31603397873623,9.16402616166303,8.67802048242233,8.75746571509971,8.42352636278958,8.67786458507695,9.09772856631204,9.15467682782541,8.84375537397836,8.54761704091949,8.74623031261311
"Epn1",10.3144418718913,10.5328635969902,10.6624130364558,10.9430928333771,10.8560970407618,10.6690910757816,10.2489275371727,10.2234512573845,10.4465565554394,10.8636801532739,10.4616859442253,10.2091734210508
"Epn2",8.98221120284897,8.2119725850497,8.84020923747908,8.58417935044287,9.09139470742653,8.64988936561663,8.86275375594782,8.73414211925355,8.78472839335755,9.02278516550326,8.67798237419451,8.83708479336418
"Epn3",5.97135139674534,5.74601471773009,5.74601471773009,6.2028281207757,6.46057228151526,6.18637410257059,6.29545088215056,6.18436861938232,6.11216765051845,5.98295979467019,6.05194985962486,6.28226779076496
"Epor",5.74601471773009,5.74601471773009,6.32003085757434,6.11951744560923,6.07943945422537,5.92637191568324,5.74601471773009,6.03361342466129,5.74601471773009,5.74601471773009,5.92286684183806,6.09332148405594
"Eprs",7.97746557490882,7.68830993350933,7.40963759289419,8.05823590376457,8.01344466772836,7.6857233508172,7.5257684134875,7.94333043261725,8.29479849382751,7.78467319168042,7.70158198827308,7.74068330775445
"Eps15",9.91339807754893,9.33495046200908,9.39066092528171,9.59397541604007,9.54408527523402,9.67094768393309,9.71011232552653,9.81519384757761,9.69473395892846,9.63979874909133,9.56684502618274,9.59911506536342
"Eps15l1",7.63252402503706,7.68830993350933,7.84816392542499,7.35685762011858,7.63225105049324,7.465181639354,7.57529794255654,7.90321696422597,7.54634249781744,7.4112320136541,7.69557287012936,7.86085062065259
"Eps8",6.7111359265777,7.51554170438576,7.2582278380135,8.0062142349718,7.52205652409862,7.59405006539534,7.14045331842749,7.58655996137124,8.07286483773019,7.29151045290578,6.92604104177944,6.94684462389956
"Eps8l1",6.62061384869924,6.64459133834263,6.68741325644872,6.7184581734777,6.63672970998755,6.52325198610858,6.97504949624049,6.76346754969094,6.49206772662792,7.20229103435088,6.48858062290051,6.83207662239442
"Eps8l2",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.28850587039984,6.68436902756504,6.08373963483239,5.74601471773009,6.35341282453293,6.08073118812346,5.74601471773009,5.74601471773009
"Eps8l3",6.95596885981592,7.06893395789686,7.57955011224901,6.95275757658379,7.72651297284207,7.47271183881163,6.96114659871224,7.19906498902037,7.56247688567785,7.64246324707898,6.91407002848777,6.85219914566429
"Epsti1",6.02185492652074,5.74601471773009,5.74601471773009,6.01048873685946,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.96598844840126
"Ept1",7.70256592378972,6.64459133834263,7.8193494568185,7.97399037465546,7.60945202745218,7.4110971889818,7.72023310472666,7.73423150448362,7.96050211385019,7.69768319740197,7.19616189919246,7.67132552099155
"Epx",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.91898088471957,5.74601471773009,5.74601471773009,5.74601471773009
"Epyc",6.02185492652074,5.74601471773009,5.74601471773009,5.74601471773009,6.17583145262494,6.00091276814161,6.02197511661528,5.74601471773009,6.55626593389875,6.19838463573641,6.14048577853517,5.90163489457776
"Eqtn",5.97135139674534,5.74601471773009,5.74601471773009,6.27277285307284,6.01845616303518,5.74601471773009,5.74601471773009,6.11689602129963,5.74601471773009,5.74601471773009,6.05194985962486,5.74601471773009
"Eral1",7.23380984838172,7.1982454847502,6.38674697910088,6.92647763814398,6.87460592790578,6.74674955212543,6.60716765916451,6.69843077117864,6.71438296148632,6.79256256096189,6.72800140470147,6.91009897858001
"Erap1",6.35912784955717,6.5272639655662,6.60019828616156,6.27277285307284,6.25383794328405,6.79074028431428,6.41694544367551,6.49959372690586,6.54743957755014,6.42451493061465,6.5084736026419,6.30390083398407
"Erbb2",6.22234554721018,5.74601471773009,6.72775853067017,5.74601471773009,6.01845616303518,5.74601471773009,5.74601471773009,5.74601471773009,6.44225145405585,6.05168137211589,5.74601471773009,5.90163489457776
"Erbb3",6.29521371320005,6.38645313262447,6.03443910866163,6.75129180825674,6.72936991775695,6.87276092924756,6.66752391665721,6.76346754969094,7.17560597562819,6.36877103813914,6.58291500144642,6.65215441697704
"Erbb4",7.61176948076469,7.97606383036754,7.05566533485981,8.0884988318667,7.78788887297586,7.95771784172468,8.07681466058561,8.81986284865984,9.30608062808151,7.16901092676266,7.14930949096524,7.89721590675614
"Erbin",7.64277299094948,8.03906989636033,6.99834638364494,8.31724676282445,7.93261209843318,8.50771460985978,7.895046190718,8.02831684214291,8.57331704801248,7.29151045290578,7.21435696813521,7.44790920107942
"Erc1",8.000856970631,8.12830806732643,8.14068397675286,8.02726842978904,7.85280640141873,7.7829214260721,7.98024948135325,7.9520801431656,8.16244805420048,8.44146842247972,7.06982894239238,7.66178260512358
"Erc2",9.88053839749534,8.86635158094658,9.73993075006468,9.29290979394793,9.34427793460912,8.89181763712588,9.36933790455362,9.69446353540746,9.07140173229737,9.82342595694417,9.16464045364681,9.36336663177953
"Ercc1",6.98370159673012,6.92126115367035,6.87277773979257,6.7184581734777,6.87460592790578,6.52325198610858,7.152163628879,6.18436861938232,6.39944526415454,6.7062403641066,7.18695056911161,6.91009897858001
"Ercc2",7.67302523804857,7.60493663032915,6.99834638364494,7.16296460978873,7.18061521836418,7.125349437986,7.45642302602442,7.51482730598303,7.50336669314723,7.45150538984621,7.75441829774496,7.44219176815275
"Ercc3",7.10398327656877,7.68830993350933,7.42974795455214,7.0276734523043,7.36383071004654,6.9954477421061,7.06736178082728,7.39855911376812,6.97986403428842,7.25562686633912,7.05945982518306,7.40138026259455
"Ercc4",6.93703911551995,7.1982454847502,7.08317564558473,6.95275757658379,7.26572581860643,6.66801779705776,7.04182392098465,7.09749335320421,6.43181843681366,7.29654536697627,7.17766130884656,7.0816552282438
"Ercc5",6.5784105814205,6.5272639655662,6.87277773979257,6.75129180825674,6.85956473691286,7.06242298335718,6.91822147925335,6.94470096311447,7.24489961809182,7.01151010831448,6.93786645223181,7.22209267452415
"Ercc6",7.43172563497048,6.64459133834263,7.2582278380135,7.55354820131962,7.33526735801708,7.13548439530681,7.76968896875415,7.23875314214451,7.67866702999917,7.47330554117881,7.31772839541207,7.18685700205875
"Ercc6l",5.74601471773009,5.74601471773009,6.03443910866163,5.74601471773009,6.01845616303518,6.253848272637,6.13569127027349,5.74601471773009,5.91898088471957,6.27349277768693,5.92286684183806,6.01529640110915
"Ercc6l2",6.90793807405746,6.5272639655662,6.38674697910088,6.89946766088885,6.43507124487607,7.05155867964544,6.66752391665721,6.95495803554169,6.84115173226296,6.75905464489578,6.63425606100366,6.76889320023402
"Ercc8",6.90793807405746,6.64459133834263,6.50171616861298,6.6486675883491,6.43507124487607,6.34036937992903,6.58596554040747,6.6709423687361,6.55626593389875,6.6400892512114,6.52781563163329,6.51534498112484
"Erdr1",9.10016682984592,9.08433656642606,8.9899324140786,7.77466579348351,8.17663603784329,9.07792163689387,9.05068437779663,8.71684646790746,7.13924674092145,8.55015387251272,8.3570271603301,9.38660683210828
"Ereg",6.02185492652074,6.2007163041327,5.74601471773009,5.74601471773009,5.74601471773009,6.18637410257059,5.74601471773009,5.74601471773009,6.20201378062286,5.74601471773009,5.74601471773009,5.74601471773009
