"","143D-DG-3","144C-DG-2","144D-DG-2","146C-DG-4","146D-DG-3","147C-DG-3","147D-DG-1"
"4833420G17Rik",7.01266595282282,6.86820153786473,6.9574777313117,7.02271829413181,8.13409728635347,6.80636544705617,6.77030607170629
"4833423E24Rik",4.84749918505457,5.05165608635757,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.63517968257991
"4833439L19Rik",7.45144004303257,7.49095308637326,7.55995459400749,7.9456217615344,8.0361743447129,7.44689027015294,7.55092303482131
"4921507P07Rik",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"4921513D11Rik",4.48114237758222,4.84337041193037,4.72759858780529,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"4921513I03Rik",5.11235073402636,4.48114237758222,5.05602548254552,4.48114237758222,4.48114237758222,5.10940673941643,5.11152930566515
"4921524J17Rik",5.89343885982503,5.7493756344918,6.11904280332946,5.02283326233534,4.48114237758222,5.92725143339909,5.71410373175196
"4921528I07Rik",4.99787582377013,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4921530L21Rik",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"4921536K21Rik",4.84749918505457,4.84337041193037,4.9069886627187,4.48114237758222,4.48114237758222,5.15887140715934,4.87284433364672
"4930402H24Rik",7.97260433814936,7.80013704846236,7.70426732980581,7.19366170925921,7.69389159758633,7.96323873610651,7.84991843467059
"4930404N11Rik",5.43553928835585,4.7376117387579,4.82926288892582,5.40883401515833,4.48114237758222,4.88854240323439,5.25755136758931
"4930415F15Rik",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.66382111242884,4.48114237758222
"4930415O20Rik",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.59008905617298
"4930426L09Rik",4.99787582377013,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"4930427A07Rik",4.48114237758222,4.48114237758222,4.78280567329118,5.02283326233534,4.48114237758222,4.84577269627103,4.78878015924908
"4930430A15Rik",4.48114237758222,4.7376117387579,4.97227930749859,4.48114237758222,4.48114237758222,4.48114237758222,4.90170065322977
"4930430F08Rik",5.55799536784169,5.48782372348324,5.71357901048304,4.48114237758222,7.55849686324826,5.55311646062792,5.76415151902666
"4930432K21Rik",4.99787582377013,5.28288151433726,4.48114237758222,4.48114237758222,4.48114237758222,4.88854240323439,5.12950768108856
"4930442H23Rik",4.48114237758222,4.48114237758222,4.65551905307965,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"4930444P10Rik",4.99787582377013,5.24269149727611,4.82926288892582,4.48114237758222,4.48114237758222,5.05541048505707,4.88753542981899
"4930447A16Rik",4.48114237758222,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"4930447C04Rik",5.49890589926785,4.84337041193037,5.42016093032363,5.40883401515833,6.55936500434315,5.43117457464848,5.11152930566515
"4930451G09Rik",4.48114237758222,5.10530968109573,5.17244114845099,4.48114237758222,4.48114237758222,4.84577269627103,5.08349135000268
"4930452B06Rik",5.29183559736315,5.45703973981053,5.40489992252618,5.86865822055955,4.48114237758222,5.44739360520354,5.13830055212233
"4930453N24Rik",5.93360823384542,6.23979798539715,5.85665167108743,5.40883401515833,4.48114237758222,6.11668045742829,6.45595081412623
"4930455H04Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,6.82677212959115,4.48114237758222,4.48114237758222
"4930467E23Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,5.08304910110209,4.72452373983201
"4930474N05Rik",4.48114237758222,4.84337041193037,4.65551905307965,4.48114237758222,4.48114237758222,4.88854240323439,4.78878015924908
"4930486L24Rik",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"4930502E18Rik",4.48114237758222,4.92420233896636,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4930503L19Rik",6.2427337445048,6.11511441404671,6.22043378415534,6.37986127970252,4.48114237758222,6.09992858788155,6.11240313045199
"4930505A04Rik",4.84749918505457,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4930507D05Rik",4.48114237758222,4.84337041193037,4.78280567329118,4.48114237758222,4.48114237758222,5.05541048505707,4.7476902916918
"4930512M02Rik",5.11235073402636,5.05165608635757,5.30662582988316,5.40883401515833,5.74651935471639,5.47892869173049,5.29310820865315
"4930518I15Rik",5.61348946339325,4.84337041193037,4.9069886627187,4.48114237758222,4.48114237758222,4.88854240323439,4.90170065322977
"4930519G04Rik",4.48114237758222,4.92420233896636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4930522L14Rik",5.29183559736315,5.05165608635757,5.05602548254552,5.02283326233534,4.48114237758222,5.10940673941643,4.96619470899813
"4930524B15Rik",4.48114237758222,4.7376117387579,4.82926288892582,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4930524J08Rik",4.48114237758222,4.7376117387579,4.87011862769163,4.48114237758222,4.48114237758222,4.48114237758222,5.12950768108856
"4930538K18Rik",5.43553928835585,5.28288151433726,5.05602548254552,4.48114237758222,4.48114237758222,4.88854240323439,5.27909445119387
"4930539E08Rik",5.80831515200524,5.3572255041407,5.6913984425807,5.24283920151751,4.48114237758222,5.86665592989941,5.67039756286766
"4930544D05Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"4930550C14Rik",4.48114237758222,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4930562C15Rik",5.89343885982503,5.48782372348324,5.78758249641687,6.37986127970252,4.48114237758222,5.91738319590078,5.73106285075714
"4930563I02Rik",4.48114237758222,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.69888079908746
"4930578C19Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.66382111242884,4.69888079908746
"4930578G10Rik",5.20811078417914,5.15446282183989,5.50633271182445,5.40883401515833,4.48114237758222,5.3977524685588,5.2353331381342
"4930579G24Rik",5.20811078417914,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,4.99545335296559,4.90170065322977
"4930590J08Rik",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,5.02629562053467,4.48114237758222
"4931406B18Rik",5.11235073402636,5.05165608635757,4.82926288892582,4.48114237758222,4.48114237758222,5.20473720719494,5.06400546499342
"4931406C07Rik",5.76302627007316,5.39187624963198,5.53325673184205,5.24283920151751,4.48114237758222,5.72213256553414,5.88325940861139
"4931406P16Rik",7.01266595282282,6.36624756776753,6.3705086138474,6.54672855414621,4.48114237758222,7.03588734969333,6.37743269721751
"4931414P19Rik",5.49890589926785,4.7376117387579,5.02959695359712,4.48114237758222,4.48114237758222,5.05541048505707,4.91539149705292
"4931422A03Rik",4.48114237758222,5.15446282183989,5.1053685118849,4.48114237758222,4.48114237758222,4.99545335296559,5.14696950725242
"4931423N10Rik",5.11235073402636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.96255124309908,4.87284433364672
"4931428F04Rik",6.2427337445048,6.29761024304894,6.22043378415534,6.74013876144211,4.48114237758222,6.49866001681567,6.38929190320896
"4931428L18Rik",5.93360823384542,5.05165608635757,5.12855149426636,6.18714888139034,4.48114237758222,5.55311646062792,5.7098187497175
"4931429L15Rik",4.48114237758222,4.92420233896636,4.65551905307965,5.02283326233534,4.48114237758222,4.88854240323439,4.92865152933594
"4931440F15Rik",5.29183559736315,4.99208236639355,4.72759858780529,4.48114237758222,4.48114237758222,5.20473720719494,4.8416250019492
"4932411E22Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"4932411N23Rik",4.84749918505457,4.92420233896636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4932414N04Rik",5.36696224789153,5.28288151433726,5.17244114845099,5.24283920151751,4.48114237758222,5.30749804481411,5.15551934193373
"4932438A13Rik",8.13856426502304,8.40815007878415,8.19734870098032,7.50858725722953,8.46984090372148,8.17089372074116,7.89113907840921
"4932438H23Rik",4.48114237758222,5.05165608635757,4.72759858780529,4.48114237758222,4.48114237758222,4.84577269627103,4.48114237758222
"4933402D24Rik",4.84749918505457,4.7376117387579,4.48114237758222,4.48114237758222,4.48114237758222,4.96255124309908,5.17227933673072
"4933402N03Rik",4.48114237758222,4.7376117387579,4.82926288892582,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4933405L10Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,5.05541048505707,4.63517968257991
"4933407L21Rik",4.48114237758222,4.92420233896636,4.9069886627187,4.48114237758222,4.48114237758222,4.73931711642061,4.66975405085236
"4933408B17Rik",4.99787582377013,4.48114237758222,4.97227930749859,4.48114237758222,4.48114237758222,4.66382111242884,4.85756576568992
"4933408J17Rik",5.11235073402636,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"4933411K16Rik",4.48114237758222,4.48114237758222,4.87011862769163,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"4933413G19Rik",4.48114237758222,4.7376117387579,5.28894549180862,4.48114237758222,4.48114237758222,5.02629562053467,4.48114237758222
"4933415A04Rik",5.11235073402636,4.48114237758222,4.97227930749859,4.48114237758222,4.48114237758222,4.99545335296559,4.87284433364672
"4933416C03Rik",4.48114237758222,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,4.73931711642061,4.48114237758222
"4933424G06Rik",4.84749918505457,4.7376117387579,4.87011862769163,5.02283326233534,4.48114237758222,4.73931711642061,4.69888079908746
"4933427D14Rik",7.21387962841276,6.98955180941373,6.67012264194471,7.09367788717345,4.48114237758222,7.0719433037519,7.0021104448275
"4933427I04Rik",4.99787582377013,5.20004192909509,5.21352095181721,5.24283920151751,4.48114237758222,5.26815759046373,5.02281791720149
"4933428G20Rik",5.97236545523652,4.84337041193037,4.9069886627187,4.48114237758222,4.48114237758222,4.96255124309908,5.03341730251969
"4933430I17Rik",4.48114237758222,4.92420233896636,4.78280567329118,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222
"4933434E20Rik",6.33016429910226,6.96445050770533,6.96918287149354,7.50858725722953,7.55849686324826,7.15254969218076,7.02120228571039
"5031414D18Rik",4.84749918505457,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,4.79713065626228,4.66975405085236
"5031439G07Rik",8.27368469727515,8.31460401548337,8.18599890429612,8.33748395640413,8.0361743447129,8.64842920554549,8.07138957647141
"5330417C22Rik",6.9788974601157,7.07781481371766,7.12327720892437,6.64701171559657,4.48114237758222,7.50591087879943,7.17808476253705
"5430403G16Rik",5.49890589926785,5.3572255041407,5.32389665725589,5.40883401515833,4.48114237758222,5.30749804481411,5.37834417036568
"5430416O09Rik",4.84749918505457,5.28288151433726,4.97227930749859,5.24283920151751,4.48114237758222,5.24765303024125,4.85756576568992
"5430427O19Rik",4.84749918505457,5.57420652112637,4.9069886627187,6.03898224639047,5.74651935471639,5.10940673941643,5.15551934193373
"5730409E04Rik",7.02924049735002,7.10092706528068,7.15075557065914,6.94785100063921,6.55936500434315,6.87668470788436,7.22034054893749
"5730455P16Rik",7.28405113611901,7.55846982735426,7.31108704081247,6.78434786437866,8.67832371233402,6.89031619251699,7.2165522094495
"5730480H06Rik",5.66590455830475,5.48782372348324,5.40489992252618,5.40883401515833,7.55849686324826,5.74572664875392,5.39066819322606
"5730507C01Rik",4.84749918505457,4.48114237758222,4.65551905307965,5.02283326233534,4.48114237758222,4.84577269627103,5.00094035136802
"5730508B09Rik",4.48114237758222,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,4.66382111242884,4.72452373983201
"5730522E02Rik",4.84749918505457,4.7376117387579,4.65551905307965,4.48114237758222,4.48114237758222,4.96255124309908,4.85756576568992
"5730559C18Rik",4.84749918505457,4.7376117387579,4.97227930749859,4.48114237758222,4.48114237758222,5.13463880768724,4.7476902916918
"5830411N06Rik",5.11235073402636,4.7376117387579,4.72759858780529,4.48114237758222,4.48114237758222,4.48114237758222,4.76897905789545
"5830454E08Rik",5.20811078417914,4.7376117387579,4.94083347955081,4.48114237758222,4.48114237758222,4.66382111242884,4.87284433364672
"6030419C18Rik",8.78699221074644,8.89266203345442,8.87323831578935,9.04426512127463,7.93100545092415,8.49718139953339,9.01742991830604
"6030445D17Rik",4.48114237758222,4.48114237758222,4.78280567329118,5.24283920151751,4.48114237758222,4.96255124309908,4.69888079908746
"6030458C11Rik",6.7763406395548,6.55215607921271,6.86838907302016,6.37986127970252,7.69389159758633,6.70122290820849,6.86853414529271
"6030468B19Rik",4.48114237758222,4.84337041193037,4.65551905307965,4.48114237758222,4.48114237758222,4.48114237758222,4.7476902916918
"6330408A02Rik",5.80831515200524,5.70244017988258,5.81773998004566,5.54652580915904,4.48114237758222,5.68566628241322,5.5765784863809
"6430531B16Rik",4.48114237758222,5.05165608635757,5.05602548254552,4.48114237758222,4.48114237758222,4.79713065626228,4.72452373983201
"6430548M08Rik",8.06194459794045,8.26542934382146,8.19573282175003,8.01888721985631,8.31181132427555,8.32642748338517,8.05268675484787
"6430550D23Rik",5.36696224789153,5.05165608635757,5.21352095181721,5.24283920151751,4.48114237758222,5.13463880768724,5.24281786444998
"6430571L13Rik",4.84749918505457,5.15446282183989,4.82926288892582,5.54652580915904,6.55936500434315,4.96255124309908,4.95402307076531
"6430573F11Rik",4.48114237758222,5.10530968109573,4.72759858780529,4.48114237758222,4.48114237758222,5.20473720719494,4.8416250019492
"6720489N17Rik",5.93360823384542,4.92420233896636,5.2522420438667,4.48114237758222,4.48114237758222,5.26815759046373,4.88753542981899
"6820408C15Rik",4.84749918505457,4.48114237758222,4.78280567329118,5.02283326233534,4.48114237758222,4.79713065626228,4.87284433364672
"7530416G11Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,5.20473720719494,4.59008905617298
"8030462N17Rik",6.67299636443284,6.6836480199629,6.39484471444191,6.03898224639047,4.48114237758222,6.38396480778142,6.65848947436305
"8430408G22Rik",4.48114237758222,4.48114237758222,4.82926288892582,4.48114237758222,4.48114237758222,4.48114237758222,4.72452373983201
"9030612E09Rik",4.48114237758222,5.28288151433726,4.9069886627187,4.48114237758222,4.48114237758222,4.92713304501927,4.69888079908746
"9030617O03Rik",5.11235073402636,4.99208236639355,5.05602548254552,4.48114237758222,4.48114237758222,5.18220854407828,5.14696950725242
"9030624G23Rik",5.29183559736315,4.92420233896636,4.97227930749859,4.48114237758222,4.48114237758222,4.66382111242884,4.90170065322977
"9030624J02Rik",6.62927036350241,7.21098232101465,7.15415200141315,7.31659886660946,6.82677212959115,7.05203005326242,7.33870878911192
"9130008F23Rik",4.48114237758222,4.48114237758222,4.87011862769163,4.48114237758222,4.48114237758222,4.48114237758222,4.82492990460849
"9130011E15Rik",6.18074084781831,6.09856295566363,5.93048723350587,6.25482373064756,5.74651935471639,5.83503134857982,6.00689016387256
"9130019O22Rik",4.99787582377013,5.05165608635757,5.28894549180862,4.48114237758222,4.48114237758222,5.05541048505707,5.01199688843981
"9130023H24Rik",4.48114237758222,5.05165608635757,5.08123326162291,5.02283326233534,4.48114237758222,4.88854240323439,4.94151800347466
"9130401M01Rik",6.27257714169501,6.25451034055003,6.35193976023523,6.74013876144211,4.48114237758222,6.2650294916817,6.15892854830815
"9130409I23Rik",4.84749918505457,4.48114237758222,4.78280567329118,4.48114237758222,4.48114237758222,5.02629562053467,4.76897905789545
"9230019H11Rik",4.48114237758222,4.48114237758222,4.65551905307965,5.02283326233534,4.48114237758222,4.92713304501927,4.48114237758222
"9230104M06Rik",4.48114237758222,4.48114237758222,4.72759858780529,4.48114237758222,4.48114237758222,4.79713065626228,4.48114237758222
"9230106D20Rik",4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.48114237758222,4.72452373983201
