"","padjPunchCA1DG","padjPunchCA1CA3","padjPunchCA3DG","padjAPAConsistentControl","padjAPAConflictControl","padjAPAConflictConsistent"
"6820408C15Rik",0.995452947336195,1,0.885850732404038,1,1,1
"7530416G11Rik",0.995988468926685,0.798850773157074,0.719555364724576,1,1,1
"8030462N17Rik",0.995988468926685,0.637549911624924,0.435668681828114,1,1,1
"8430408G22Rik",0.995988468926685,0.986051649979111,0.919936746647303,1,1,1
"9030612E09Rik",0.716235473786182,0.774210770622086,1,1,1,1
"9030617O03Rik",0.313459804374844,0.0752505877522901,0.578748746924974,1,1,1
"9030624G23Rik",0.995988468926685,0.986051649979111,0.952015801720165,1,1,1
"9030624J02Rik",0.513509806685849,0.757403391283366,0.920230992485012,1,1,1
"9130008F23Rik",0.955117402082617,0.986051649979111,0.687211534430722,1,1,1
"9130011E15Rik",0.995988468926685,1,0.984492478717084,1,1,1
"9130019O22Rik",0.144969729165993,0.0573659102671427,0.822346835761382,1,1,1
"9130023H24Rik",0.578041574303776,0.985147724193592,0.267267390790357,1,1,1
"9130213A22Rik",1,1,1,1,1,1
"9130401M01Rik",1,0.76781350085588,0.651122610491723,1,1,1
"9130409I23Rik",0.99647661229493,0.47878124981193,0.31223791977318,1,1,1
"9230019H11Rik",0.995988468926685,0.998480285282291,0.937266831189901,1,1,1
"9230104L09Rik",0.995988468926685,0.986051649979111,1,1,1,1
"9230104M06Rik",0.995988468926685,0.842964408115276,0.803395046729073,1,1,1
"9230106D20Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"9230110C19Rik",0.56448934147732,0.203356711286543,0.00499207405199445,1,1,1
"9230110F15Rik",0.995988468926685,0.986051649979111,0.964088199762602,1,1,1
"9330151L19Rik",0.691616279221558,0.243461698540443,0.014722245245382,1,1,1
"9330159F19Rik",0.580168292673979,0.0337623710630718,0.229188288147091,1,1,1
"9330161L09Rik",0.603767589361231,1,0.488148283666365,1,1,1
"9330182L06Rik",0.0447570090494254,0.986051649979111,0.0648248442478513,1,1,1
"9430015G10Rik",0.995988468926685,0.864241577835125,0.624153851925297,1,1,1
"9430016H08Rik",0.283682808004315,0.419547377087883,0.963407610094495,1,1,1
"9430020K01Rik",1.87269038835259e-17,7.55401060571731e-06,0.00149096826464418,1,1,1
"9430038I01Rik",0.874648437797694,0.897924050904299,1,1,1,1
"9430076C15Rik",1,0.624698060141462,0.401145957205671,1,1,1
"9430097D07Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"9530003J23Rik",0.995988468926685,1,0.981396385055707,1,1,1
"9530053A07Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"9530068E07Rik",0.65460833700607,0.774268632933059,0.12812730597598,1,1,1
"9530077C05Rik",0.353327702401359,0.986051649979111,0.184103112762798,1,1,1
"9630041A04Rik",0.995988468926685,0.986051649979111,1,1,1,1
"9830107B12Rik",0.474604075597302,0.994555019062076,0.546629256892598,1,1,1
"9930012K11Rik",0.995988468926685,0.986051649979111,0.88937785277759,1,1,1
"9930021J03Rik",0.993239153238563,0.0652107700929856,0.0831113776420835,1,1,1
"9930022D16Rik",1,1,0.981396385055707,1,1,1
"9930111J21Rik1",0.380861039263941,0.864056592228811,0.720770048662443,1,1,1
"9930111J21Rik2",0.620049624741633,1,0.604284855011031,1,1,1
"A130010J15Rik",0.707838807785493,0.721264707782514,0.988980434705325,1,1,1
"A130051J06Rik",0.995988468926685,0.986051649979111,0.84326338656227,1,1,1
"A130057D12Rik",1,0.998480285282291,0.990381542643198,1,1,1
"A230046K03Rik",0.00394860074767991,0.0306007243978843,0.889336441820846,1,1,1
"A230050P20Rik",0.643105736351978,0.755591731218065,0.13263041498551,1,1,1
"A230065H16Rik",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"A2m",0.788900809997944,0.774050032302111,0.976085002921102,1,1,1
"A330017A19Rik",0.995988468926685,0.755313294538501,0.490308244294557,1,1,1
"A330070K13Rik",1,0.71913279405631,0.646125871492451,1,1,1
"A3galt2",0.995988468926685,0.998026686265285,0.920230992485012,1,1,1
"A430005L14Rik",1,0.598588130188196,0.412260150189174,1,1,1
"A430033K04Rik",0.995988468926685,0.975150392783322,0.699904554570611,1,1,1
"A430078G23Rik",0.741084340900315,0.998480285282291,0.553429726969134,1,1,1
"A430105I19Rik",0.00046359917949808,1,0.000153400299456892,1,1,1
"A4galt",0.93504328386785,1,0.920230992485012,1,1,1
"A4gnt",1,0.998480285282291,0.982232932634848,1,1,1
"A530016L24Rik",0.995988468926685,0.752082376160197,0.463565413781096,1,1,1
"A530064D06Rik",0.658847007364118,1,0.534329681621759,1,1,1
"A530084C06Rik",0.0298123930103777,0.933253437149318,0.0729452930536568,1,1,1
"A530099J19Rik",0.700480113777449,1,0.654022183086504,1,1,1
"A630001G21Rik",0.995988468926685,0.64435212686376,0.546587102590747,1,1,1
"A630010A05Rik",0.48118595931672,0.969932508042626,0.155717199163607,1,1,1
"A630033H20Rik",0.995988468926685,0.998480285282291,0.938781168246885,1,1,1
"A630076J17Rik",0.995988468926685,0.912058867562749,0.888989950067109,1,1,1
"A730015C16Rik",0.998805173114933,0.986051649979111,0.957361477765269,1,1,1
"A730017C20Rik",1,0.918459262144931,0.823847338667025,1,1,1
"A730046J19Rik",0.995988468926685,0.998480285282291,0.947432013163865,1,1,1
"A730049H05Rik",0.995988468926685,0.811514823445463,0.750726741574336,1,1,1
"A730061H03Rik",1,0.587953982332941,0.438288999870572,1,1,1
"A730071L15Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"A830005F24Rik",0.995988468926685,1,0.924731105000744,1,1,1
"A830010M20Rik",0.218117301043785,0.436152577009401,0.920230992485012,8.99325186822095e-06,0.00690625932309211,1
"A830018L16Rik",1.88142555039065e-09,0.13103363430707,2.06889633835113e-06,1,1,1
"A830031A19Rik",0.995988468926685,1,0.926321448255751,1,1,1
"A830080D01Rik",0.121487393594871,0.249448574946297,0.920230992485012,1,1,1
"A930002H24Rik",0.995988468926685,0.998480285282291,0.990381542643198,1,1,1
"A930003A15Rik",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"A930004D18Rik",0.277856393613384,0.294259796597286,0.00203421754643192,0.507345705985958,1,1
"A930009A15Rik",0.910926925289923,0.79694151361663,0.920230992485012,1,1,1
"A930011G23Rik",0.128109885180742,0.986051649979111,0.180899417119966,1,1,1
"A930017K11Rik",0.906641262954059,0.731197178973521,0.920230992485012,1,1,1
"A930018M24Rik",0.895950359390638,0.986051649979111,0.683240745807404,1,1,1
"A930018P22Rik",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"A930033H14Rik",0.0321573417838329,0.734694590713664,0.225613622264136,1,1,1
"AA415398",1,0.950221125531966,0.85829331804793,1,1,1
"AA467197",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"AA792892",0.995988468926685,1,0.920230992485012,1,1,1
"AA986860",0.0772736896954719,0.14134295313581,0.979959184887561,1,1,1
"Aaas",0.761039673070559,0.563080149025497,0.920230992485012,1,1,1
"Aacs",0.995988468926685,0.0338302394607524,0.0474478920953515,1,1,1
"Aadat",0.995988468926685,1,0.920230992485012,1,1,1
"Aaed1",0.232083893061056,0.876822131706706,0.518217682517299,1,1,1
"Aagab",0.0246391208282133,1,0.0250293583632808,1,1,1
"Aak1",0.869286918470899,0.0590586227193748,0.00451591127697022,1,1,1
"Aamdc",0.995175160492965,0.914890288283685,0.489990744350682,1,1,1
"Aamp",0.36170082342124,0.998480285282291,0.341693874234059,1,1,1
"Aanat",0.995988468926685,1,0.952015801720165,1,1,1
"Aar2",0.197215798827073,0.926356177653863,0.381659667992015,1,1,1
"Aard",0.704953569739345,0.953688974754743,0.920230992485012,1,1,1
"Aars",0.299455814081702,0.808383273487856,0.0387972020656547,1,1,1
"Aars2",0.974775748995325,0.986051649979111,1,1,1,1
"Aarsd1",0.995988468926685,1,0.94483063513456,1,1,1
"Aasdh",0.995988468926685,0.785256414532263,0.541224738441278,1,1,1
"Aasdhppt",0.622594344826967,0.798850773157074,0.943747396318649,1,1,1
"Aass",0.391531351113668,0.296729486644018,0.920230992485012,1,1,1
"Aatf",0.522132834287268,0.986051649979111,0.252439265958754,1,1,1
"Aatk",0.000233590824622796,0.158623960714725,4.23962330369036e-10,1,1,1
"AB124611",0.995988468926685,1,0.942239535633104,1,1,1
"Abat",0.00193140875870689,0.143609870039031,2.42391210904006e-08,1,1,1
"Abca1",0.0110536355678946,0.677495603475813,0.141761855803752,1,1,1
"Abca12",1,0.998480285282291,0.949173279500599,1,1,1
"Abca13",1,0.986051649979111,0.920230992485012,1,1,1
"Abca17",0.391559061362242,0.647026569320512,0.925265514394095,1,1,1
"Abca2",0.995988468926685,0.00752415963387096,0.00712284680922434,1,1,1
"Abca3",0.995988468926685,0.0901007346867918,0.0289044941317943,1,1,1
"Abca4",0.850100130691954,0.355207423193601,0.0564307620330821,1,1,1
"Abca5",0.916675475594197,0.226542120474456,0.0349378096348037,0.753497109741812,1,1
"Abca6",0.390397340796285,0.00915171770881396,0.130648284424991,1,1,1
"Abca7",0.995988468926685,0.00356070674853234,0.00232768656063924,1,1,1
"Abca8a",0.995988468926685,0.906711791484888,0.897292353613684,1,1,1
"Abca8b",0.176184747119179,0.774050032302111,0.0120384739793635,1,1,1
"Abca9",0.995988468926685,0.805805014928708,0.872198649473725,1,1,1
"Abcb10",6.13458865026877e-14,0.755649442996755,1.94240358031108e-11,1,1,1
"Abcb11",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Abcb1a",1,0.773831841019919,0.645837581463074,1,1,1
"Abcb1b",0.237379465021406,0.122343350286291,0.854318885790193,1,1,1
"Abcb4",0.381018769666211,0.254195760950156,0.920230992485012,1,1,1
"Abcb5",1,0.998480285282291,0.94855079465412,1,1,1
"Abcb6",0.458580005535545,0.888183231336842,0.789256467809237,1,1,1
"Abcb7",0.12796556825486,0.872232718326991,0.354694886649679,1,1,1
"Abcb8",0.475207905374494,0.597008653452107,0.978205015721349,1,1,1
"Abcb9",0.00312350016184916,0.667599581317898,6.90194203709177e-06,1,1,1
"Abcc1",0.15641458109245,0.548828700241948,0.730049083774607,1,1,1
"Abcc10",0.350752306926409,0.529248231022041,0.927316732690752,1,1,1
"Abcc12",0.995988468926685,1,0.981396385055707,1,1,1
"Abcc2",0.995988468926685,1,0.938781168246885,1,1,1
"Abcc3",0.920858574117307,1,0.812291552058642,1,1,1
"Abcc4",0.882106924034807,0.587953982332941,0.839782989125565,1,1,1
"Abcc5",0.980369848275815,0.937905016088329,0.573584214834304,1,1,1
"Abcc6",0.695624603256775,0.990090798424614,0.766143624618553,1,1,1
"Abcc8",0.00211817997627763,0.261779469189623,5.45114645325965e-08,1,1,1
"Abcc9",0.887005425072371,0.986051649979111,0.945649103542169,1,1,1
"Abcd1",0.875908788755208,0.676368201902333,0.919221180645483,1,1,1
"Abcd2",0.712674552273641,0.973918862845041,0.920230992485012,1,1,1
"Abcd3",0.156608822024049,0.948979564347375,0.0239535191012243,1,1,1
"Abcd4",0.995988468926685,0.992454686488627,0.920230992485012,1,1,1
"Abce1",0.195777152639694,0.441578315455792,0.920230992485012,1,1,1
"Abcf1",0.477958904258711,1,0.322420915881127,1,1,1
"Abcf2",0.107887874579603,0.758458024785287,0.439992331850177,1,1,1
"Abcf3",0.633969255697828,0.0163720196285205,0.115835620548538,1,1,1
"Abcg1",1,0.927171414233458,0.828286594279287,1,1,1
"Abcg2",0.679547723944345,0.997806302045681,0.44838892050739,1,1,1
"Abcg3",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Abcg4",0.410838140446889,0.319215107267447,0.00335355265757211,1,1,1
"Abcg8",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Abhd10",0.0541809440040965,0.618569175395129,0.311608899516963,1,1,1
"Abhd11",0.182601349716158,0.833569421246863,0.450857948112316,1,1,1
"Abhd12",2.25111502822401e-08,0.607070934415154,6.96942069776197e-06,1,1,1
"Abhd12b",0.995988468926685,0.998480285282291,0.942003258784573,1,1,1
"Abhd13",0.995988468926685,0.733262827054874,0.817994968433846,1,1,1
"Abhd14a",0.995988468926685,0.876430022455527,0.589303536913554,1,1,1
"Abhd14b",0.995988468926685,0.986051649979111,0.854577997229922,1,1,1
"Abhd15",0.995988468926685,0.753773313008634,0.546197162799958,1,1,1
"Abhd16a",0.588997197841017,0.39780579062756,0.916033663168655,1,1,1
"Abhd16b",0.986012208052079,0.986051649979111,0.824200579621466,1,1,1
"Abhd17a",0.390397340796285,0.324400666588843,0.00486153193344624,1,1,1
"Abhd17b",0.919612166152702,0.0804619970847184,0.146903088945394,1,1,1
"Abhd17c",0.988336085627201,8.64411813719755e-05,3.98008541506446e-06,1,1,1
"Abhd18",0.995988468926685,0.98254913900929,0.690807621735326,1,1,1
"Abhd2",0.896524145563212,0.66731624461379,0.231054964192591,0.311298909143711,0.761051177823324,1
"Abhd3",0.65901151123213,0.146691221198798,0.00335748645584879,1,1,1
"Abhd4",0.980369848275815,0.872232718326991,0.92163044963358,1,1,1
"Abhd5",0.537567080428623,0.353534326795054,0.879096571300593,1,1,1
"Abhd6",0.79340776078392,0.669180086190178,0.150488135459094,1,1,1
"Abhd8",0.872304364484856,0.273275345283751,0.045137472268512,1,1,1
"Abi1",0.618969221899422,0.942709891765612,0.861882291754856,1,1,1
"Abi2",0.995988468926685,0.0984461416130937,0.0269656695078073,1,1,1
"Abi3",0.883730491745889,0.884592838346344,0.990941764494894,1,1,1
"Abi3bp",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Abl1",0.200337453733488,0.694994889721856,0.621941222122678,1,1,1
"Abl2",0.97036647455501,0.834205146521769,0.920230992485012,1,1,1
"Ablim1",5.44379410905305e-05,0.00152204213397184,0.616140615519682,1,1,1
"Ablim2",0.844880018538554,0.709446316085024,0.920230992485012,1,1,1
"Ablim3",4.21680137007641e-08,3.86971235079394e-08,3.70132369907927e-30,1,1,1
"Abr",0.0188205228855228,0.427423390967436,1.53566717923984e-05,1,1,1
"Abra",0.723086004032086,0.682934207707587,0.94855079465412,1,1,1
"Abracl",1.18632406685232e-06,0.0053679733231402,0.19882382150487,1,1,1
"Abt1",0.840323839911108,0.739408248973792,0.225853413193958,1,1,1
"Abtb1",1,0.934972028935581,0.819375974725871,1,1,1
"Abtb2",0.981002120972322,0.874457738281067,0.509282784307451,1,1,1
"AC139131.1",0.995988468926685,0.867153693130901,0.883573522072269,1,1,1
"Acaa1a",0.606493658888171,0.886110804527851,0.912147644004942,1,1,1
"Acaa1b",0.90031412368495,0.980867062892255,0.982530901607074,1,1,1
"Acaa2",0.995988468926685,0.195479370988363,0.221434785012549,1,1,1
"Acaca",0.995988468926685,0.0352222844628246,0.0170644590733918,1,1,1
"Acacb",0.879033048719023,0.998480285282291,0.725387992138978,1,1,1
"Acad10",0.655894651796664,1,0.603675862257498,1,1,1
"Acad11",0.873988187703331,0.980041057102,0.481596757003105,1,1,1
"Acad12",0.995988468926685,1,0.920230992485012,1,1,1
"Acad8",0.376921538808593,0.629558378361763,0.920230992485012,1,1,1
"Acad9",0.313459804374844,0.97360715005545,0.468623230038746,1,1,1
"Acadl",0.0206661478879745,0.986228118487582,0.00776832243142843,1,1,1
"Acadm",0.926042571921257,0.986051649979111,0.701550379310727,1,1,1
"Acads",0.663021344500713,0.492563403386885,0.920230992485012,1,1,1
"Acadsb",0.196321265236325,0.195218980595908,0.981396385055707,1,1,1
"Acadvl",0.331512665702058,1,0.24387559771087,1,1,1
"Acan",0.0417635458003112,0.986051649979111,0.0101154261434351,0.231339681814492,0.297708462816089,1
"Acap1",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Acap2",0.995988468926685,1.07237471390462e-05,2.08466462541154e-06,1,1,1
"Acap3",8.67041268401911e-07,0.529189016607271,0.000224756225997398,1,1,1
"Acat1",0.626296843075456,1,0.529200561645718,1,1,1
"Acat2",0.896343451244303,0.00261747177247417,0.00674035252773746,1,1,1
"Acat3",0.765759544109652,0.998480285282291,0.798927921381031,1,1,1
"Acbd3",0.554509990319625,0.816645323148068,0.920230992485012,1,1,1
"Acbd4",0.748900101331553,0.790917907565111,1,1,1,1
"Acbd5",0.108332900768805,0.597414794924796,0.545292610724281,1,1,1
"Acbd6",0.145230031405936,0.140977399899981,0.977184288714534,1,1,1
"Accs",0.226503280231011,0.939241717364961,0.446390489507799,1,1,1
"Acd",0.995988468926685,0.920271528425307,0.920230992485012,1,1,1
"Ace",0.504996869938801,0.998026686265285,0.312529938393164,1,1,1
"Ace2",0.995988468926685,1,0.938781168246885,1,1,1
"Ace3",0.995988468926685,0.986051649979111,1,1,1,1
"Acer1",0.564649986230287,0.138065461758858,0.54405687324291,1,1,1
"Acer2",0.104552508546535,0.101574353146771,0.964046626550418,1,1,1
"Acer3",0.188600655945205,0.986051649979111,0.0455610175775387,1,1,1
"Ache",0.111542564430254,0.0410712717707227,1.30213180023485e-06,1,1,1
"Acin1",0.499008692749297,0.708194628029761,0.0420755358086799,1,1,1
"Ackr1",0.0188699837997119,1.2271688101881e-14,2.67436958591183e-08,1,1,1
"Ackr2",0.0589757465251714,0.0366916435931745,0.883980782618187,1,1,1
"Ackr3",0.492253623801157,0.379676811675684,0.920230992485012,1,1,1
"Ackr4",0.285217649952723,1,0.208688683341244,1,1,1
"Acly",0.23893683718537,0.622374263211847,0.818796860303921,1,1,1
"Acmsd",0.995988468926685,0.105718644896412,0.1018477914562,1,1,1
"Acnat1",0.866393619163196,0.979023113824844,0.967326946702885,1,1,1
"Aco1",0.995988468926685,0.597764092063429,0.370032600570457,1,1,1
"Aco2",0.157927795281146,0.481165360299741,0.00297352937064999,1,1,1
"Acod1",0.995988468926685,1,1,1,1,1
"Acot1",0.79639756284991,0.268048263843242,0.540292575454861,1,1,1
"Acot10",0.995988468926685,0.999706390631823,1,1,1,1
"Acot11",0.183935740934576,0.767922028652614,0.544805780926211,1,1,1
"Acot12",0.0143546466740059,0.363957500326233,0.256394498682674,1,1,1
"Acot13",0.995988468926685,0.67736738433848,0.48775129405551,1,1,1
"Acot2",0.00421802767834721,0.986051649979111,0.0112118122107294,1,1,1
"Acot3",0.329517117851743,0.962421660553388,0.505563033347126,1,1,1
"Acot4",0.108947557366746,0.490876091170246,0.691841996631179,1,1,1
"Acot5",0.477959677459846,1,0.329834980651408,1,1,1
"Acot6",0.644384356730941,0.811539231656992,0.951243090230141,1,1,1
"Acot7",0.679895794281163,2.29119693745806e-08,4.17150979546845e-12,1,1,1
"Acot8",0.568901289250315,0.9877913580731,0.317930365937173,1,1,1
"Acot9",0.101094528141313,0.800856914830503,0.00551267763022115,1,1,1
"Acox1",0.0471146582031431,0.998480285282291,0.0178485495608676,1,1,1
"Acox2",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Acox3",0.995988468926685,0.939241717364961,0.87781980657749,1,1,1
"Acoxl",1,0.986051649979111,0.920230992485012,1,1,1
"Acp1",0.521801084265831,0.986051649979111,0.23861252973605,1,1,1
"Acp2",0.883730491745889,0.0174697201887349,0.000480815780628191,1,1,1
"Acp5",0.995988468926685,0.998480285282291,0.985393287136257,1,1,1
"Acp6",0.550915904974199,1,0.518217682517299,1,1,1
"Acp7",0.995988468926685,0.986051649979111,0.920230992485012,1,1,1
"Acpt",0.995988468926685,1,0.920230992485012,1,1,1
"Acr",0.718345533163772,1,0.607014069200472,1,1,1
"Acrbp",0.995988468926685,0.297055761948203,0.135267561924373,1,1,1
"Acrv1",1,0.986051649979111,0.920230992485012,1,1,1
"Acsbg1",0.444148313087492,0.776565200982893,0.0690437441332453,1,1,1
"Acsbg2",0.966424371700005,0.985161323370267,0.641533988690652,1,1,1
"Acsf2",0.138124273355384,0.796500082025497,0.465974867896899,1,1,1
"Acsf3",0.19190497672237,0.692236977285681,0.632997646930481,1,1,1
"Acsl1",0.668831083924288,0.319288497459914,0.699720568338587,1,1,1
"Acsl3",0.189748675399451,0.843254066181847,0.482119767432458,1,1,1
"Acsl4",0.138239442936753,0.00369978959081991,2.57314273506222e-08,1,1,1
"Acsl5",0.642494524950793,0.119882896980971,0.0036901663362492,1,1,1
"Acsl6",0.995988468926685,0.0087276809627297,0.00361898279716335,1,1,1
"Acsm2",0.964564769052532,0.396787551549163,0.484061188501557,1,1,1
"Acsm3",1,1,1,1,1,1
"Acsm4",1,0.986051649979111,0.920230992485012,1,1,1
"Acsm5",1,0.986051649979111,1,1,1,1
"Acss1",2.08539867032427e-05,0.275283148044638,0.017699824181128,1,1,1
"Acss2",0.995988468926685,0.192908968889665,0.0398710588752269,1,1,1
"Acss3",0.995988468926685,0.998480285282291,1,1,1,1
"Acta1",0.416560561733875,1,0.308101072214567,1,1,1
"Acta2",NA,NA,NA,NA,NA,NA
"Actb",0.0605558769540273,0.000336549426429431,0.22529539144022,1,1,1
"Actg1",0.183935740934576,1,0.108140809459448,1,1,1
"Actg2",0.995988468926685,0.998480285282291,0.94855079465412,1,1,1
"Actl10",0.0246722144427422,0.986051649979111,0.0110588328202847,1,1,1
"Actl6a",0.995988468926685,0.331852727935897,0.384741619870295,1,1,1
