"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","variable"
"Retention_Max50.RngHiBin",-0.0343401639808417,-0.0622037710741948,-0.0196148181197223,-0.0280445395354622,-0.0278172907056117,-0.0112061715085035,-0.0771280698713388,-0.0976516804518932,-0.00188617670747031,0.0129825670944078,-0.0722672155869643,0.110705130765873,0.0352568549925034,0.213756059546589,-0.0372042523803124,-0.0240012699845614,-0.0136923822855681,0.00316913653212845,-0.0418957685442809,-0.0945455918314091,0.030869088826603,0.0572970143480628,-0.000478665316143395,0.0439596691358111,-0.108957074937045,0.11055243129961,0.0492300183023913,-0.0460323429788373,-0.0280799536406648,0.0355599807812175,0.0879506848421807,0.0642876920062358,-0.000433554821752176,-0.123090823677565,"Retention_Max50.RngHiBin"
"Retention_Max50.RngLoBin",0.0316308650527153,0.0261703863632928,-0.0106684044796749,0.0107793115268822,-0.0282273396631701,0.0271225537362475,0.0633616040385317,0.120346470321314,0.0419989136880419,-0.0295857329971055,-0.00943085664576862,-0.0637538376012521,-0.0870827494389061,0.000483021052616719,-0.217668680292393,-0.10283510479004,-0.0625623251653677,0.0326340843716579,0.0327700999316357,0.0382511138951858,-0.0670477699565576,0.0681251767090439,0.0692014782851852,-0.135623871867714,0.13235740298897,-0.0127058827827122,-0.03026860194586,0.0603056411722809,-0.00550127526977594,-0.0291591063305221,0.0813592937807223,0.0484894650209842,-0.00972456530663148,0.0216157282193874,"Retention_Max50.RngLoBin"
"Retention_MaxTimeAvoid",-0.0760715596314532,0.0688796133721498,0.0424587034670971,0.0046439304239284,0.0503322203908845,0.0277989965520496,-0.0205831697050856,0.0365198067919069,-0.0886824369989179,-0.0173333374080658,0.0446389078415318,0.0168973029865631,0.00672030929779658,0.0553366203807035,-0.000118159484705664,0.000533016194998711,0.0116205429119569,0.0571185955978765,0.00265111294945577,-0.00149540339103593,0.049369140159292,-0.0300470164521858,0.00968182270073351,-0.0736998405432713,0.0121139539260764,-0.0779777160590508,0.0535066703982081,0.0297802328493132,0.012099808568166,-0.0362267378741645,0.0345143896590933,0.0109749837701925,-0.0556793562197563,0.111742894411555,"Retention_MaxTimeAvoid"
"Retention_Min50.RngHiBin",0.0109710352787876,-0.0496720597810342,-0.00770831034570788,-0.0381105257262844,0.0517896446615494,0.030603146188988,0.0950398469802335,0.129629396551626,0.0729562791838813,-3.42213439046951e-05,0.162206333627465,-0.0426672031509207,0.0136752392315378,0.0338507701731066,-0.139733615632989,-0.0523348227321234,-0.0562630475819805,0.128068078288887,0.00503174278278876,0.118136330720154,0.0123553230819761,0.0221360585524396,0.0362320555205717,-0.0824901761136021,0.0471834796276919,0.0163160571270897,-0.0700398625257995,0.0238115718450952,0.0276345433357001,-0.0197638046507157,0.0554100833108575,0.0169221825497522,0.0141691466935516,-0.136595254934867,"Retention_Min50.RngHiBin"
"Retention_Min50.RngLoBin",-0.0258685122277927,-0.0556238934721719,-0.0174464916614432,-0.0453176640648803,-0.0245563032406356,-0.00446766274193161,-0.0655718025311106,-0.133734348313023,-0.0443729419912032,0.0122977639102889,-0.0762418681417968,0.0912947142703163,0.0669855218746895,0.220927241166944,-0.0598685128029012,0.0223307830535263,-0.00829095589552428,-0.00545498545617164,-0.0291033962317643,-0.116443330060313,-0.00116959949276651,0.0196420125966093,0.0117457556226611,-0.00150915557761667,-0.0982147825627845,0.0804522466684739,-0.00506085221208782,-0.00457470441727815,0.0147644122139095,-0.0305406694651533,0.0665325312925329,0.0759798117387159,0.0135723438476662,0.0607040837946195,"Retention_Min50.RngLoBin"
"Retention_NumEntrances",0.0788830806030043,-0.0511083667140997,-0.0355443879162578,-0.00503239881634655,-0.00605577779782716,0.0451178184692653,0.0470506305184861,0.0124657014026879,0.0679285397242536,-0.00565779046140813,0.00448901975287166,-0.0641323022833441,-0.0697436284387947,-0.0859489132258403,-0.0123747690706565,-0.00214144485199914,-0.0306970614957279,-0.0292756527190296,0.0316163451031529,0.0446205366619046,-0.0216846330930625,-0.00475181675645664,-0.00248855227076064,0.0333387449743731,0.0431165375007476,0.0492667685421983,-0.0352855798563725,-0.041172437969775,-0.0147805614627315,0.036288562161677,0.00898131695343228,-0.0154257683425368,0.0540564577987015,-0.0113025642039362,"Retention_NumEntrances"
"Retention_NumShock",0.081885979349087,-0.0429598726988149,-0.0356325421215572,0.00515308791561882,-0.01385558747658,0.0297428924075812,0.0681854833184604,0.00313212356173831,0.0490210332198137,0.00435058702837498,-0.00987780331510698,-0.00069836324524035,0.0027345765439067,-0.0708170729807877,-0.0442110535768075,-0.022374063153391,0.00273275679370932,-0.0266588700730271,0.0259261779994233,0.0665666226848528,-0.0612158558127458,0.00143563003967594,0.00985716446328494,0.0116156304598347,0.0574166777667698,0.075695223131035,-0.0326678779333879,-0.0634544891341649,0.00690988113302565,0.0483472799467696,-0.0200773158754292,-0.0090422570344328,0.0236125222835197,-0.0827070063696035,"Retention_NumShock"
"Retention_Path1stEntr",-0.068379413730779,0.0781880878913185,0.0417112433679104,0.00638027073997964,0.0520317645948275,0.0569738103328308,-0.0278601826078119,0.063745590589538,-0.120722713276395,-0.00932367066113117,0.0669428803329865,0.00693941231111872,-0.0105518223180316,0.0294529468404866,-0.00206078841728712,-0.0177342484914548,0.0282589221674396,0.0264705990682635,-0.0106762073811189,-0.0128901633454561,0.0095785930674652,-0.0153657339940264,-0.0444614232261573,-0.0445707797669751,0.0759432727057972,-0.0327188470008649,0.0377758421757007,-0.041249682508185,0.0350488437367033,-0.0174711115623662,0.00786864042781762,0.0198620739000162,-0.0157250150654772,-0.116569583477999,"Retention_Path1stEntr"
"Retention_Path2ndEntr",-0.0739961062604767,0.0600813382218011,0.0455723642982763,-0.00464240187815367,0.0553571444126068,0.0360117955845896,-0.00349401578750478,0.0455305558474749,-0.0601254258527268,-0.0186435372043167,0.0228468745699244,0.0387743930516276,-0.036479957153773,0.0546730301615692,-0.0221477367311127,-0.0071395323871064,0.00364106508014865,0.0352239108134471,0.0361865492367619,-0.000455908417179884,0.0886444392875202,-0.0418598725276435,-0.0235031439562291,-0.0962871807429891,0.00124040511031659,-0.0759331463718467,0.0738840794693618,0.0673449248838896,0.0208186281735779,-0.0624326922113601,0.024469963806089,-0.0429501960619358,-0.091719894552989,-0.169019249820292,"Retention_Path2ndEntr"
"Retention_PolarAvgVal",-0.00231845205264358,0.0542976494841595,0.0930351736703741,-0.0898682948024805,-0.0313834679381995,0.150815104169766,-0.0125855779114984,-0.00286195224326643,0.131562315343738,0.0479801936964539,-0.0497247946804754,0.00765758367658244,0.0576075001822141,0.0418820509509452,-0.0937725690990338,-0.00418625160715983,-0.00818673776452874,-0.0142841212523047,0.0119640540635437,0.0193656582577164,0.0382352490617735,-0.025344592006987,0.0348018052590987,0.0271271044700122,-0.0535640774300728,-0.0485464223905597,0.0111416343922625,0.0703256809790071,0.0405796110034139,0.153932966121982,-0.00343290205514661,-0.0971526253467081,0.130107451847959,0.173566970395888,"Retention_PolarAvgVal"
"Retention_PolarMaxBin",0.00251285892968568,-0.05259246580188,-0.00581454019057359,-0.0203025549548573,0.0475757474481624,-0.0620632776913816,0.00611714107807926,0.112657546902983,0.0772023633798337,0.00778322484770202,0.114336470288196,0.0766555405151603,0.108647025203532,0.109087908963507,-0.130916301259931,-0.0839829238202261,-0.111017804574363,0.00679535411507791,0.0318095311318198,-0.0353061968772065,0.0247282892271013,-0.0776426600647862,0.136286319758772,-0.0166992902623664,0.00622309311517652,0.112271790920657,-0.0995272101007663,-0.00443775052846202,0.0460991907992105,-0.0780748306223206,0.0587614321046385,0.00188274238988073,0.056192651761886,0.168805825447988,"Retention_PolarMaxBin"
"Retention_PolarMaxVal",-0.0769844656367435,0.0611186624482143,0.0135262824747906,0.0148369627783852,0.037664234838147,0.0150808367496572,-0.029368924447847,0.0534147300037348,-0.0597074327125344,0.0226066497752664,0.0398854690531173,0.00442983537063896,0.00730222853358713,-0.0649615140184333,0.0765046075146824,0.0466509665810182,0.0194117726611773,0.0446884212545209,-0.041096041968005,-0.02192745971799,-0.0135847139351857,0.0166699624638433,-0.0136976693272548,-0.107746077975706,0.0502259912770714,-0.036323363019068,0.0284190979972036,-0.00676710080056917,0.010840083350293,-0.00334725258950048,0.104347286463147,-0.0316982068171121,-0.0511261541420184,0.0226959575559399,"Retention_PolarMaxVal"
"Retention_PolarMinBin",0.0468504785038615,-0.0525818344884463,-0.0232576180551643,-0.0607623856328439,-0.0509808940513015,-0.0753785685925606,0.00912793592901083,-0.0888529409758777,0.0846924200225383,-0.0092908485192689,-0.0272456443213278,0.0524440808944975,-0.00195587758239168,0.0077595342548538,0.08014786591717,-0.116293333048658,0.0674057516875842,-0.0685289761330046,-0.0221868205712424,-0.0277988300378891,-0.172647735259585,0.0060423714051382,0.0295831890692824,-0.0140821868859762,-0.0599554602058773,0.0591411991225228,0.107234134932297,-0.0163069530082402,-0.0536947462948517,-0.104439017382937,0.066947320344901,-0.0176262153301947,0.0738683229889541,0.0479601773062822,"Retention_PolarMinBin"
"Retention_PolarMinVal",0.0818247573532891,-0.0352981051287707,-0.0343929208864572,-0.0446309823860603,0.0124731475624125,-0.0099549337841618,0.0124442048399023,-0.0330848722667361,-0.00276553123586507,-0.0268148691924555,0.039926887106966,0.00948267382890044,0.0662334043549368,-0.0204520570219865,-0.0369218524865475,0.0362681304995546,-0.0271006215808004,-0.0794665870445284,-0.023829344646395,0.0540492742050391,0.0428041929005538,0.0239104029507351,0.00762140173444704,0.0490682467957518,0.00175138851392193,0.113181534712159,-0.024615379329964,-0.0488737415030849,-0.0040224258098694,0.0575429174198086,0.0232762127429798,-0.0444142400062988,0.00331931352512253,-0.124118281185561,"Retention_PolarMinVal"
"Retention_PolarSdVal",0.067913435657332,-0.0745541625773194,-0.0344999676685969,0.00201853688184037,-0.0359412644866565,-0.0623219080347531,0.020189084928556,-0.056265099614241,0.0650889704476141,0.00380432245933783,-0.0629953874677431,-0.0765461683013163,0.0191542583243518,-0.0374861453053272,0.0109117190101712,0.0613105553415397,-0.0113182882515391,-0.030880572583845,-0.0264422876841161,-0.029845908439428,0.0281748946879094,0.00265193575828486,0.0640310407263103,0.125328323769714,0.00163250797332311,0.0104819672071716,-0.00827486140122873,-0.0752858328888797,-0.055524330294924,0.0497798211988206,0.00125308128170442,-0.0989335821770451,0.086464692578303,0.0691122457903698,"Retention_PolarSdVal"
"Retention_pTimeCCW",0.00790123017255413,0.0403531432509126,-0.0189057012208474,0.015435603395321,-0.0428046824342625,-0.0754351806536819,-0.086447963309108,0.0388526800076092,0.0351276904934136,-0.0156397502000749,-0.0272270664431928,-0.0791303485485534,0.0793391185928145,-0.228305917498898,0.140665744235047,0.0286186334351172,0.0821111072699181,0.0408120641788209,-0.076712570931091,0.0126298636943699,-0.0798420514572521,0.0129090590741685,0.0390021290763084,0.154145716386705,-0.0497649749475076,-0.0658550177944747,0.00455736036995653,0.0423216876478734,0.0208047623666793,-0.0329406120516817,0.0491402329362026,-0.0116695728543402,-0.0397998362611772,-0.076059655759547,"Retention_pTimeCCW"
"Retention_pTimeCW",0.0405730255293507,-0.101496343782588,-0.0207405640463223,-0.0238011652987432,-0.0498627019311079,0.0359717729861355,0.0372495801221165,-0.0770921354934032,0.0377023112181957,0.0411468747820004,-0.0401475963778285,0.0330310104623011,-0.0455424053779988,0.195697669810606,-0.0632829099300772,-0.0777128732394402,-0.0945028897227335,-0.0180440651306972,0.01518627177512,0.0410678473079257,0.0729868000636473,0.0376144706340026,-0.0446365537498978,-0.084169615627786,-0.0238101312047534,0.0102562914293283,-0.0325242165560941,0.0229645790693764,0.0673450550317712,-0.000161375916257589,0.0112323563172266,-0.0191752294549273,-0.002735755817884,-0.158121345266397,"Retention_pTimeCW"
"Retention_pTimeOPP",-0.0788418431142821,0.0585009551453504,0.0376111261330944,-0.00138980214368092,0.0737358954163909,0.00800227735740647,-0.003741476369446,-0.000857852186362115,-0.0839199043653139,-0.0109644655136827,0.0285955809879191,0.0239733758706302,-0.0285197582518809,0.067269526919275,-0.00532124730104565,0.0481161020154735,0.0166280893651608,0.00225744173379949,0.0228143500353143,-0.0763852811408453,0.0273620756637484,-0.0184104179235908,0.000551937615475859,-0.0268284000366366,0.0131187271862026,-0.0135881546711558,0.0438339208871052,-0.0236146607105185,-0.0576110751969157,0.0205291693618414,-0.000281958374057156,0.0300498876368656,0.0141026544224919,-0.0271124687948439,"Retention_pTimeOPP"
"Retention_pTimeTarget",0.080440331550003,-0.0288343546532728,-0.0213451133426146,0.0125878222799472,-0.0258772559842631,0.0243528005562099,0.0541311087019748,0.0461342509435047,0.0642791566403694,-0.0105132122012289,0.0236891652290991,0.0044905116079093,0.0167369163838907,-0.0938810123923272,-0.0658328200645834,-0.0253293587590466,-0.00865152134244629,-0.0258688835225534,0.0234150505814459,0.0710329169701887,-0.0443569231226627,-0.0234220906454435,0.00800429758228315,-0.0205601820930177,0.0549849848224027,0.079113272535996,-0.0430135705854756,-0.0287982464590031,0.002114163875947,-0.000732950451198435,-0.0621589594288472,-0.017679259585408,0.0200036140138793,-0.0159423521959441,"Retention_pTimeTarget"
"Retention_RayleigAngle",-0.00946394268360349,0.00475400772126646,-0.0169470599280445,0.0289321503353927,0.0081168425989291,0.0952410108003279,0.087629675300678,-0.0685019635694125,0.0383604203165113,0.0934964636629256,0.0474007317232413,-0.00215081560121467,-0.0845159892724358,0.155025014512493,0.081426947995243,-0.055341350814248,-0.0702470526789478,0.0819433352643587,-0.00172082114318146,0.117813130014806,0.178777689536323,0.125589937100453,-0.0435440629062305,0.0369628280852731,-0.0211880024204656,-0.0247487523681735,-0.0777890760854073,-0.0459949494143842,0.00687425150140293,0.141626774056284,0.0575674308805504,0.0126122596237495,0.00650122506065439,0.0202503922551526,"Retention_RayleigAngle"
"Retention_RayleigLength",-0.0845081948786252,0.0414194419889956,0.0298163776808567,0.0188095335977925,0.0276638821393902,-0.0030891892993271,-0.0214463869828704,0.0541653313381496,-0.0452148394682817,0.0131094678710468,0.0241514737045144,-0.0136351606225973,0.0114265679326654,-0.00660464384734123,0.0496059323673635,-0.0113788679784187,0.0433080102879359,0.0581745799996934,-0.00797526441236692,-0.0193694454268081,0.0279194831193689,0.0169728254313274,-0.00530078846475447,-0.0699273087298498,0.024001686763881,-0.0906569836795289,0.052483428724649,0.0418751158535096,-0.011499595428807,-0.0123032000274061,0.0103347282921227,0.00960360045724628,-0.0595201860369191,0.116913780183913,"Retention_RayleigLength"
"Retention_SdevSpeedArena",-0.0544227886803004,-0.0254181192876903,-0.0408151471795845,-0.0273029998136169,0.0711233673764888,0.0661813917344267,-0.00260296629128656,0.0525436345831487,0.0801002880276324,0.0458434046859353,-0.02808777482759,-0.0713014508664502,-0.173632089472668,-0.0167106558057616,0.0888838616833458,0.0110882700466851,-0.0664982366873385,0.040815747784771,-0.0527930930638915,-0.0239066289178969,0.0254483096371931,-0.0327747991125076,0.016355038768819,-0.0496556958368886,0.0122504974478714,-0.0200159645439495,0.0767889609857774,0.0632314668203043,0.0406102325800168,-0.0329760886252162,0.11043634944426,-0.0628104675552757,-0.0101622402288692,-0.0229036525871377,"Retention_SdevSpeedArena"
"Retention_Speed1",-0.0494791036255208,-0.0652314575466699,-0.112490633403395,-0.0562784122813314,-0.00754229520902152,0.0446708996799301,0.000532980927133768,-0.0685253621373565,0.0344380965315639,0.0391610559894798,-0.00105953047979043,-0.0826856282671383,-0.0814496537450635,-0.00673578776161329,-0.0446542506725358,0.042174038483008,0.0112049767240771,0.0746200749708981,-0.077317837935702,-0.124836719235645,0.0803150034589108,-0.0144877539313659,-0.0174003135607112,-0.0151276767323893,0.030525857855104,0.0372312998801249,0.0173576939532231,0.0423963077197588,0.00527529022428638,0.0523761705864827,0.00369042615209387,-0.132931622308857,-0.036587725200194,-0.133096437184692,"Retention_Speed1"
"Retention_Speed1stEntr.cm.s.",0.00441955678581577,-0.0737709966628567,-0.0380784044714258,0.0104009132595649,0.0716862758451833,0.0226432414982972,0.0472983148770585,-0.0377209430751614,0.0745961816398442,0.0606086303828124,-0.142377721367224,0.0316416858267389,-0.064060185449186,0.0307680589471341,-0.0101306986962537,-0.0176100361839796,0.0945434389396547,-0.135830000056822,-0.120682276256356,-0.038521685534331,0.127450698894499,0.0279618463641734,-0.0467279261265106,-0.0923171004903455,-0.0996493639895198,0.0793968412588058,0.0680719790594465,0.105962914042504,0.131555179466842,-0.0709956896656849,-0.0790549620124554,0.0600913370554204,0.0464467013558891,-0.0338313554739423,"Retention_Speed1stEntr.cm.s."
"Retention_Speed2",-0.0503969324053006,-0.0583230104342888,-0.110106739607146,-0.0577209253118933,0.0355072499087932,0.0296887048381539,0.021691344721196,-0.0660966876107802,0.0461626717061147,0.041643447962904,-0.00559035650200176,-0.0865638574345229,-0.0559782434752112,-0.028828386639543,0.0498836880892315,0.0161967402808218,0.0216801801316966,-0.00428119824962536,-0.0211673752504171,-0.141423479942564,0.0511131097611342,-0.0781215580274725,-0.0208959507896791,-0.000730433687279218,0.115371806111053,0.0130959729724335,0.0666140595752029,0.0336107111899693,0.00417308140023617,0.0509797725071253,0.0379328284356511,-0.131138364076706,0.0143925731815738,0.0982868324780376,"Retention_Speed2"
"Retention_Speed2ndEntr",-0.0053199902183856,-0.0869218272143416,-0.0804229613618729,0.00151883659926864,-0.0165553351286484,0.0316316618906824,0.147944892546732,-0.106431030803428,0.0936907973485585,0.0755145859660393,-0.0114463234262747,-0.0453942497821093,-0.0529798861197181,-0.0182243455173721,0.00884886442759589,-0.00245192692692212,0.06681816761808,-0.0327452602269406,0.0202173584993268,0.0090244971221958,0.0569655945140864,0.039059956984612,-0.0615792167069911,-0.0557612783536815,0.0742232627645541,0.0614834983869057,0.156144476549081,0.0598445354061681,0.0914604769304401,0.0089286835474912,0.0759166156848398,0.0633541353112862,0.0856379524048805,-0.00825349081290685,"Retention_Speed2ndEntr"
"Retention_Time1stEntr",-0.0662349718335854,0.0835191892810534,0.0485606195006354,0.00822349564616586,0.0488197539048815,0.0574788605900254,-0.0291893258722549,0.0682296738478077,-0.122433834770293,-0.0193410621351373,0.0616836506918986,0.00902422019264403,-0.0017830412329905,0.0226870841034748,0.00317008712159523,-0.0267913202814826,0.0396184959641798,0.0278823274630611,-0.00200914334462735,-0.0153245064157506,0.00600807265839565,-0.00603695020706665,-0.0455999364636711,-0.0346044068293039,0.0743384355181553,-0.0271460273528831,0.0302836940109858,-0.0321688788487549,0.0380056045836877,-0.015261591028816,0.00779685143397117,0.0566177314828415,-0.0103458779367771,0.019636907008144,"Retention_Time1stEntr"
"Retention_Time2ndEntr",-0.0707806275111033,0.0743460578758817,0.0569328252783362,0.00351169962867035,0.0493602624726319,0.0358670657469047,-0.0129587901367035,0.0537082499169618,-0.0751619879244933,-0.0264686179581191,0.0257858428943299,0.0450530547756883,-0.0250598479151892,0.0457001300394955,-0.0180395452864912,-0.0216939505037249,0.00869051703307302,0.0418205564976907,0.0412106019976074,-0.00358217057281413,0.0832055370326148,-0.0293584840470674,-0.0290086044129733,-0.0828890776685034,0.00535888823554241,-0.0699047368248695,0.0603559036547329,0.0603290150112383,0.0304415160826309,-0.0553460064981906,0.022512404381463,0.00390764448917231,-0.0825353892903189,0.0276684010687767,"Retention_Time2ndEntr"
"Retention_TimeTarget",0.0811703301030727,-0.0502586816727321,-0.0252199259010656,0.0084152433187998,-0.0228443364789237,0.0367031432251304,0.0636135995368884,0.0175032307150043,0.0429453587188422,-0.00467459403629643,0.00541497878847245,0.00469778860913525,0.0130796025635433,-0.0830155876218133,-0.0550535294503744,-0.0213979469070421,0.000721453317338439,-0.0337387855784124,0.0253261549494556,0.057141760601648,-0.0436301889970561,-0.00325731319514637,0.015365232028276,-0.00975947142840654,0.0526303352407535,0.0875081615477585,-0.0360898598755552,-0.0499562902726777,0.00689656249509025,0.024816560949651,-0.0419452220309239,-0.0220953382177453,0.0125122355034002,0.00704355389626799,"Retention_TimeTarget"
"Retest_AnnularAvg",-0.0695640335246159,-0.114847746339933,-0.00016308266934874,-0.00322718462067145,-0.0032390969603871,0.0568329280387842,-0.00280592579245656,0.00131534653427197,0.0138886447313514,0.000417026010640274,0.0329929037182897,-0.0193445344545243,0.0227989696638749,0.000977264718779398,-0.0704180506248982,0.0146318457529844,0.056160982648691,0.114841494343449,0.0364036467095499,-0.00203251348922463,-0.0420497002025026,0.0133041656348603,-0.000230902196429558,-0.0300161694987306,-0.0573899567011743,0.0487963997863318,0.0548304779623771,-0.00118358042323147,-0.0420161186721386,-0.00935737642319554,0.0279657148473688,-0.0133888123693858,-0.0201702443936486,-0.11134185933847,"Retest_AnnularAvg"
"Retest_AnnularKurtosis",-0.0443047473043054,-0.0519485088667427,0.0385998947531967,0.0667871717732181,-0.0408916594358306,-0.0488630589300724,0.0375927477017036,-0.000362562430293702,-0.0213916859189301,0.0505793301997781,-0.0625397800907898,-0.145106071576185,0.127645410557839,-0.0853056802046864,0.00876435916294958,-0.0169716389848254,-0.0275921122317624,0.0569540431184991,-0.0882758078244794,0.0391188111649781,0.0540316928494287,0.145746834382942,0.0322134913815152,0.0803602560028237,0.0354977701825106,-0.011381783166106,-0.0573348175898611,0.0266379471119728,-0.0913035150688473,0.053728437776035,0.027256388880725,-0.0203558110548654,-0.0261460103149501,0.0127739899065896,"Retest_AnnularKurtosis"
"Retest_AnnularMaxBin",-0.0560242661168381,-0.139629956071795,-0.00590927054716064,-0.0721754522587601,0.0325088964077588,0.040342580825776,-0.00562314861474859,0.0139239155998127,-0.0229076518631193,-0.0266206440996203,0.00770163783612172,0.0266456326190547,0.0578753960584441,-0.00104652274984386,-0.0478811866299217,0.0133131403340164,0.0696550429753883,0.0793459122850288,-0.0306030229405282,-0.0199573540134457,-0.035115713875239,0.0124265635840867,0.0123664293890148,-0.0397366068805771,-0.0449752278613366,0.070148063967555,0.0649319197561313,0.0225308017289076,-0.0221317849879399,-0.0225486311109366,0.0228171656052028,-0.010743322653837,0.0363595836211029,0.0534596089501578,"Retest_AnnularMaxBin"
"Retest_AnnularMaxVal",-0.0433715749006046,-0.0673907025539251,0.0155122882261915,0.140977274674606,-0.0288904436248231,0.0504900289184204,-0.051616980230278,0.08334543863713,0.061577556026515,0.0039929110317325,0.00211882173565489,-0.0845904654519088,0.0574390607469251,-0.00451874691973629,-0.044263188266965,0.0356567224175503,-0.00781601307715811,0.0516614201692145,0.0787446687956634,-0.0537109266720764,0.0178317781044997,0.0325072741441972,0.0398525544192435,-0.0228270298938886,-0.00101365231510148,-0.0971800655792247,-0.0839450062551793,0.00357020291245934,-0.0890135658397606,-0.0837502357992173,0.0894536444037572,-0.0552408537170714,-0.0446264349941557,0.0338728846612625,"Retest_AnnularMaxVal"
"Retest_AnnularMinBin",0.0373240052050987,0.0442460544191629,0.031799904215589,0.00174391501741542,-0.00316740436517316,0.0253507074143456,-0.0314402958169154,0.0677826440656315,-0.00335260140953637,-0.00425559038789219,-0.106971691745608,0.057409342618015,0.127987060750084,0.130656366523293,0.0885340416619283,-0.0682907789264845,-0.0682152108033904,-0.079144002076446,-0.0913127336539694,-0.103610625880771,-0.0373191786509566,-0.0856161520508036,0.0792250207726184,-0.0586455076504304,-0.01406247823271,-0.0421739280217642,-0.0594507690208013,-0.0120803938410121,0.0238372300345027,0.10068430857097,0.197447592643189,-0.0640922678759066,0.0734482340016275,-0.0519437471787388,"Retest_AnnularMinBin"
"Retest_AnnularMinVal",0.0335706114037478,0.0212576004890257,-0.0265166309894289,-0.0972395639591976,0.0194782530422842,-0.0699777080646911,0.0974062875842264,0.0904473100727979,0.0469524195224293,-0.063390563673261,0.0559164597669083,-0.0158690799281598,-0.0851529537012475,0.0601851324111133,-0.0138431905030237,0.0703826006759978,0.0383725062957236,0.0449136169495905,-0.145201030192691,0.0264311023043594,-0.0241060801629,0.129068399709076,-0.120562388626419,0.0472215721074189,0.0536889153595416,-0.0537086395700069,-0.052961732112724,0.0694484520015136,0.0675775141330666,0.0613204070073796,-0.0657723453244391,-0.0450908775150733,0.045518588300316,-0.00633756817276913,"Retest_AnnularMinVal"
"Retest_AnnularSd",0.0678059538733428,0.0786718514871939,0.00196642822546599,-0.0537572356681197,-0.0263400709740706,-0.047975826629502,0.0244467760913124,-0.0580271893310499,-0.0190875639995142,-0.0398651498317025,0.0107455326834941,0.0845302361398693,-0.0176943274623451,0.0425601971404686,0.0565079086577001,-0.0563323233467993,-0.047231177389561,-0.0254428909415472,-0.0848987213391948,-0.0814607506961846,-0.0402510102713417,0.0266293699876922,0.0252485099822303,-0.0232722586057293,0.0782938983192245,0.0137442631654306,0.0529082081771959,0.057606375093308,0.0769384814676586,0.0163993674287105,-0.0664569351579298,0.0377516528705408,0.00369689054606919,-0.0555585064848722,"Retest_AnnularSd"
"Retest_AnnularSkewnes",-0.0629587948588314,-0.0848870527193443,0.0134645952268673,0.00839334510132539,-0.0358847251662707,0.0407945031357919,0.0231564202406207,-0.0546443189063718,-0.0389606607824547,0.0111259730989802,0.0185825230585229,-0.0674524995238599,0.0726456566673245,-0.0476543549510928,-0.0623260448664021,-0.146860228758732,0.0086287157218298,0.0380427671527618,-0.025906018982148,0.00237772973051311,-0.00945376787960516,0.119090956566322,-0.04069029700594,0.0417443442104485,0.0244007363591423,0.0320544145201701,-0.0212175054744756,0.0407835950603109,-0.00426429824636822,0.0949170722891746,0.0508812429775774,-0.0265900129021339,-0.0337961954424113,0.0170366571327071,"Retest_AnnularSkewnes"
"Retest_Dist1stEntr.m.",0.0908189530510937,0.0319869476152977,0.00460993315418051,0.0063960023959688,0.0489846992914336,0.00264669750970576,-0.0241268718542002,-0.00377003762882732,0.0156304991365142,0.00750827709686403,0.00286583871303152,0.0034697218442433,-0.0310010834153144,-0.000847818510380581,0.0359922016317417,-0.0291439615784273,0.0155351655821296,-0.021696007825664,-0.018139125412354,-0.0308489117405703,0.0462376453469569,0.0212483403761119,0.0274129296431994,-0.0117199498020518,0.0373825436372276,-0.0232404855532479,-0.0118598596895063,-0.00630703087468339,0.00979697514061433,-0.00829005560375249,-0.0248611119623428,-0.0339896264401674,-0.0115039009947897,-0.0283515298186252,"Retest_Dist1stEntr.m."
"Retest_Linearity.Arena.",-0.0293287217589684,0.0478319504739281,0.00663436675000166,-0.0714582377326657,-0.0305006826968571,0.0721105470951069,0.0586742574993825,0.0916687489535188,-0.0257371317636601,0.102606144598204,-0.156502520358563,0.0718748558310933,-0.022366286312309,-0.0811805194814401,0.102711193768486,-0.0213118264378156,0.0891579431040156,-0.132734189630134,0.0634046727101935,-0.0106502100567959,-0.00139396506181638,0.0267779902044102,0.0178472571269195,0.0181277712064908,-0.0255799300898459,0.00207054128336604,-0.0246455085100065,-0.0118413426344106,0.0316507619428747,0.0535957368152411,-0.0643047144124032,0.000682507807785967,0.00992524908978975,0.0760197766751633,"Retest_Linearity.Arena."
"Retest_Max50.RngHiBin",-0.0139632375409769,-0.0296779564845838,0.0697546928739809,0.0857601980573755,-0.153406315887922,0.0918221620164218,0.106709649123586,0.020643681368961,-0.0467970962294401,-0.0192707722377546,0.034183333260038,-0.0732109558642082,0.03346801288182,0.0412566432764918,-0.0796712032249109,0.0179535084853881,0.0146376085713563,-0.00499963214749954,0.0275327847421153,-0.0951030459866836,-0.0985649949600043,-0.0361729508518511,-0.017031501376505,-0.0459132810867099,-0.0354112149050499,-0.0732270865399552,0.0458577083889336,0.0297612837060203,-0.0541004984501652,0.0013723093160736,0.0978383678628264,0.0593021864721295,-0.00887356767466293,0.00459109224644957,"Retest_Max50.RngHiBin"
