"","gene","CA1.ConfT.ConfY","CA1.ConfY.StdY","CA1.HC.ConfT","CA1.HC.ConfY","CA1.HC.StdT","CA1.HC.StdY","CA1.StdT.StdY","CA3.ConfY.StdY","CA3.HC.ConfT","CA3.HC.ConfY","CA3.HC.StdT","CA3.HC.StdY","CA3.StdT.StdY","DG.ConfT.ConfY","DG.ConfY.StdY","DG.HC.ConfT","DG.HC.ConfY","DG.HC.StdT","DG.HC.StdY","DG.StdT.StdY"
"2343","Nudt12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2344","Nudt14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2345","Nudt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2346","Numb",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2347","Nup133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2348","Nup210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2349","Nup62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2350","Nup85",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2351","Nup93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2352","Nvl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2353","Nwd1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"2354","Nxn",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2355","Nxpe3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2356","Nxph3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2357","Nxt1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2358","Nxt2",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2359","Oaf",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
"2360","Oas1b",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361","Oat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2362","Oaz2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2363","Obsl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2364","Ociad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2365","Odc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2366","Ogfrl1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2367","Ogg1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2368","Ogt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2369","Olfm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2370","Olfm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2371","Olfml2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2372","Olfml3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2373","Olfr53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2374","Oprd1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2375","Optn",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2376","Orc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2377","Orc6",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2378","Osbpl10",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379","Osbpl11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2380","Oser1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2381","Osgep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2382","Osgin2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2383","Otub1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2384","Otud1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"2385","Otud3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386","Ovca2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387","Oxnad1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2388","Oxsr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2389","P2ry12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2390","P3h1",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391","P3h4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392","P4hb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2393","Pabpc1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2394","Pacs2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2395","Pacsin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2396","Pacsin3",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2397","Pag1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2398","Pakap",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2399","Pam",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","Pank2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401","Panx1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2402","Papd5",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403","Papss1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2404","Paqr7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","Paqr8",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2406","Park2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2407","Parp1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2408","Parp10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409","Parp2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","Parp6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2411","Parp8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2412","Parvb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2413","Pbdc1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2414","Pbxip1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2415","Pcbd2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2416","Pcbp3",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2417","Pcbp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2418","Pcca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2419","Pcdh10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2420","Pcdh15",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2421","Pcdh17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2422","Pcdh19",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423","Pcdh20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2424","Pcdh8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"2425","Pcdh9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426","Pcdha11",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427","Pcdha4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428","Pcdha6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2429","Pcdhb12",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430","Pcdhb14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2431","Pcdhb16",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2432","Pcdhb2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2433","Pcdhb6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434","Pcdhb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2435","Pcdhga1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2436","Pcdhga10",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
"2437","Pcdhga12",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2438","Pcdhga2",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2439","Pcdhga4",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440","Pcdhga7",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2441","Pcdhga8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2442","Pcdhgb6",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"2443","Pcdhgb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2444","Pcdhgc3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2445","Pcdhgc5",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2446","Pcmtd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2447","Pcna",0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2448","Pcnt",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449","Pcnx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2450","Pdcd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2451","Pdcd2l",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2452","Pdcl3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2453","Pde1c",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2454","Pde4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2455","Pde4dip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2456","Pde6a",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457","Pde7b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2458","Pdgfb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2459","Pdgfc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2460","Pdgfrb",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461","Pdhx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2462","Pdk1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463","Pdp1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
"2464","Pdpn",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2465","Pdss2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2466","Pdxk",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2467","Pdzd4",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2468","Peak1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2469","Pebp1",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"2470","Pecam1",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2471","Pecr",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2472","Peg3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2473","Peli1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2474","Peli2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475","Per1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"2476","Per2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"2477","Pex10",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478","Pex11a",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2479","Pex13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2480","Pex14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2481","Pex16",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482","Pex26",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483","Pex3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2484","Pfkp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2485","Pgap2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2486","Pgbd5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2487","Pgd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2488","Pgk1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2489","Pgls",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2490","Pgm3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2491","Pgp",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2492","Pgpep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2493","Pgrmc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2494","Phactr2",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495","Phactr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2496","Phb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2497","Phc1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2498","Phf13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2499","Phf14",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500","Phf21b",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501","Phf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2502","Phgdh",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2503","Phkb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2504","Phlda3",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505","Phlpp2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"2506","Phospho1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2507","Phrf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2508","Phtf1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2509","Pias4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2510","Picalm",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511","Pick1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512","Piga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2513","Pigb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2514","Pigf",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2515","Pigq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2516","Pigx",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2517","Pih1d1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"2518","Pik3c2b",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2519","Pik3ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2520","Pik3r1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2521","Pin1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2522","Pitpna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2523","Pitpnc1",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2524","Pitpnm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2525","Pja1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2526","Pkd1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2527","Pkd2l2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2528","Pkdcc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2529","Pknox1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530","Pla2g16",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531","Pla2g7",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2532","Plagl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"2533","Plau",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2534","Plcb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2535","Plcb3",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2536","Plcd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2537","Plcd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2538","Plch2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2539","Pld1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2540","Pld2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2541","Plek",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2542","Plekha1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2543","Plekha8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2544","Plekhb1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2545","Plekhg1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2546","Plekhg4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2547","Plekhh1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2548","Plekhh2",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2549","Plekhm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2550","Plekho1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2551","Plekho2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2552","Plin3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2553","Plk2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"2554","Plp2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2555","Plpp1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2556","Plpp3",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2557","Plpp7",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2558","Pls1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2559","Plscr3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2560","Plvap",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2561","Plxdc1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2562","Plxdc2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0
"2563","Plxna4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2564","Plxnb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2565","Plxnb3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2566","Pm20d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2567","Pmepa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2568","Pml",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2569","Pmm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"2570","Pmpca",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2571","Pms2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2572","Pnck",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2573","Pnkd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2574","Pnkp",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575","Pnma3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2576","Pnoc",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2577","Pnp",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2578","Pnpla3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2579","Pnpla6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580","Pnpt1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2581","Podxl",0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"2582","Podxl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2583","Pold3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2584","Poldip3",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2585","Pole4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2586","Poll",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2587","Polr2e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2588","Polr2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2589","Polr2l",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2590","Polr3k",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2591","Pom121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2592","Pomk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2593","Pomp",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2594","Pon2",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2595","Pop7",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2596","Pou3f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2597","Pou3f4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2598","Ppa1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599","Ppara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2600","Ppard",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601","Ppargc1a",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2602","Ppat",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2603","Ppcdc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2604","Ppfia4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2605","Ppfibp1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2606","Pphln1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2607","Ppic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2608","Ppil2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2609","Ppil6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2610","Ppm1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"2611","Ppm1d",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2612","Ppm1g",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2613","Ppm1l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2614","Ppme1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2615","Ppp1cb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"2616","Ppp1r10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
